CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,138,,          ,Begin Period,BP,,,,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,26,09:43,1,139,"LESSORT, MATHIAS",P003842   ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,1,09:43,1,140,"SERAPHIN, KEVIN",P001948   ,Foul Drawn (1),RV,,,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,9,09:34,1,141,"HANGA, ADAM",P005099   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,45,09:34,1,142,"MOERMAN, ADRIEN",P001833   ,Off Rebound (1),O,,,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,9,09:26,1,143,"HANGA, ADAM",P005099   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,10,09:26,1,144,"LAZIC, BRANKO",PLUO      ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,51,09:07,1,145,"BJELICA, MILKO",PCHX      ,Three Pointer (1/1 -  3 pt),3FGM,3.0,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,22,09:07,1,146,"ROCHESTIE, TAYLOR",P002972   ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,9,08:49,2,148,"HANGA, ADAM",P005099   ,Two Pointer (1/2 -  2 pt),2FGM,3.0,2.0,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,13,08:49,2,149,"HEURTEL, THOMAS",PKLT      ,Assist (1),AS,,,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,22,08:31,2,150,"ROCHESTIE, TAYLOR",P002972   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,2.0,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,5,08:16,2,151,"RIBAS, PAU",PJUG      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,10,08:15,2,152,"LAZIC, BRANKO",PLUO      ,Def Rebound (2),D,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,22,08:06,2,153,"ROCHESTIE, TAYLOR",P002972   ,Two Pointer (2/2 -  4 pt),2FGM,7.0,2.0,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,1,07:44,3,155,"SERAPHIN, KEVIN",P001948   ,Two Pointer (1/1 -  2 pt),2FGM,7.0,4.0,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,5,07:44,3,156,"RIBAS, PAU",PJUG      ,Assist (1),AS,,,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,51,07:22,3,157,"BJELICA, MILKO",PCHX      ,Two Pointer (1/1 -  5 pt),2FGM,9.0,4.0,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,45,07:11,3,159,"MOERMAN, ADRIEN",P001833   ,Three Pointer (1/1 -  3 pt),3FGM,9.0,7.0,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,13,07:11,3,160,"HEURTEL, THOMAS",PKLT      ,Assist (2),AS,,,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,14,06:51,4,162,"FELDEINE, JAMES",P005918   ,Two Pointer (1/1 -  2 pt),2FGM,11.0,7.0,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
RED       ,,51,06:51,4,163,"BJELICA, MILKO",PCHX      ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
BAR       ,,13,06:26,4,164,"HEURTEL, THOMAS",PKLT      ,Turnover (1),TO,,,FC Barcelona Lassa,0,Crvena Zvezda mts Belgrade,RED,FC Barcelona Lassa,BAR
