CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,13,09:37,1,3,"JANKUNAS, PAULIUS",PBWI      ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,3,09:34,1,4,"PANGOS, KEVIN",P006433   ,Assist (1),AS,,,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
KHI       ,,21,09:29,1,5,"ANDERSON, JAMES",P005938   ,Turnover (1),TO,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,0,09:26,1,6,"DAVIES, BRANDON",P007870   ,Steal (1),ST,,,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,0,09:24,1,7,"DAVIES, BRANDON",P007870   ,Two Pointer (1/1 -  2 pt),2FGM,,4.0,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,3,09:24,1,235,"PANGOS, KEVIN",P006433   ,Assist (2),AS,,,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
KHI       ,,1,09:04,1,8,"SHVED, ALEXEY",PKVZ      ,Turnover (1),TO,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,0,09:03,1,9,"DAVIES, BRANDON",P007870   ,Steal (2),ST,,,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,21,08:44,2,11,"MILAKNIS, ARTURAS",PKPD      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
KHI       ,,23,08:41,2,12,"THOMAS, MALCOLM",P004251   ,Def Rebound (1),D,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
KHI       ,,1,08:36,2,13,"SHVED, ALEXEY",PKVZ      ,Turnover (2),TO,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,92,08:34,2,14,"ULANOVAS, EDGARAS",P002329   ,Steal (1),ST,,,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
KHI       ,,13,08:32,2,15,"GILL, ANTHONY",P008001   ,Foul (1),CM,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,13,08:32,2,16,"JANKUNAS, PAULIUS",PBWI      ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,13,08:32,2,17,"JANKUNAS, PAULIUS",PBWI      ,Free Throw In (1/1 -  3 pt),FTM,,5.0,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,21,08:32,2,18,"MILAKNIS, ARTURAS",PKPD      ,Assist (1),AS,,,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,13,08:32,2,19,"JANKUNAS, PAULIUS",PBWI      ,Free Throw In (2/2 -  4 pt),FTM,,6.0,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
KHI       ,,13,08:26,2,20,"GILL, ANTHONY",P008001   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,6.0,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
KHI       ,,21,08:24,2,21,"ANDERSON, JAMES",P005938   ,Assist (1),AS,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
ZAL       ,,3,08:04,2,22,"PANGOS, KEVIN",P006433   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
KHI       ,,22,08:00,2,23,"JENKINS, CHARLES",P005014   ,Def Rebound (1),D,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
KHI       ,,23,07:56,3,25,"THOMAS, MALCOLM",P004251   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,6.0,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Zalgiris Kaunas,ZAL
