CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
TEL       ,,7,09:52,1,3,"KANE, DEANDRE",P005781   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Maccabi FOX Tel Aviv,0
TEL       ,,7,09:43,1,4,"KANE, DEANDRE",P005781   ,Off Rebound (1),O,,,Maccabi FOX Tel Aviv,0
TEL       ,,7,09:41,1,5,"KANE, DEANDRE",P005781   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Maccabi FOX Tel Aviv,0
TEL       ,,7,09:40,1,6,"KANE, DEANDRE",P005781   ,Foul (1),CM,,,Maccabi FOX Tel Aviv,0
BAS       ,,15,09:40,1,7,"GRANGER, JAYSON",P003024   ,Foul Drawn (1),RV,,,Baskonia Vitoria Gasteiz,0
BAS       ,,23,09:40,1,8,"SHENGELIA, TORNIKE",P001133   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Baskonia Vitoria Gasteiz,0
BAS       ,,9,09:37,1,9,"HUERTAS, MARCELINHO",PJUJ      ,Off Rebound (1),O,,,Baskonia Vitoria Gasteiz,0
TEL       ,,45,09:16,1,10,"PARAKHOUSKI, ARTSIOM",P003034   ,Unsportsmanlike Foul  (1),CMU,,,Maccabi FOX Tel Aviv,0
BAS       ,,7,09:16,1,11,"VOIGTMANN, JOHANNES",P007201   ,Foul Drawn (1),RV,,,Baskonia Vitoria Gasteiz,0
BAS       ,,7,09:16,1,12,"VOIGTMANN, JOHANNES",P007201   ,Free Throw In (1/1 -  1 pt),FTM,2.0,1.0,Baskonia Vitoria Gasteiz,0
BAS       ,,7,09:16,1,13,"VOIGTMANN, JOHANNES",P007201   ,Free Throw In (2/2 -  2 pt),FTM,2.0,2.0,Baskonia Vitoria Gasteiz,0
BAS       ,,6,08:58,2,15,"TIMMA, JANIS",P005718   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,4.0,Baskonia Vitoria Gasteiz,0
BAS       ,,7,08:55,2,16,"VOIGTMANN, JOHANNES",P007201   ,Assist (1),AS,,,Baskonia Vitoria Gasteiz,0
TEL       ,,55,08:36,2,17,"JACKSON, PIERRE",P005112   ,Turnover (1),TO,,,Maccabi FOX Tel Aviv,0
BAS       ,,15,08:34,2,18,"GRANGER, JAYSON",P003024   ,Steal (1),ST,,,Baskonia Vitoria Gasteiz,0
BAS       ,,23,08:29,2,19,"SHENGELIA, TORNIKE",P001133   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,6.0,Baskonia Vitoria Gasteiz,0
TEL       ,,5,08:04,2,20,"ROLL, MICHAEL",P004974   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Maccabi FOX Tel Aviv,0
TEL       ,,,08:04,2,21,,          ,Off Rebound (1),O,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,07:51,3,23,"BOLDEN, JONAH",P007988   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Maccabi FOX Tel Aviv,0
BAS       ,,9,07:48,3,24,"HUERTAS, MARCELINHO",PJUJ      ,Def Rebound (1),D,,,Baskonia Vitoria Gasteiz,0
BAS       ,,15,07:37,3,25,"GRANGER, JAYSON",P003024   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0
TEL       ,,43,07:35,3,26,"BOLDEN, JONAH",P007988   ,Def Rebound (1),D,,,Maccabi FOX Tel Aviv,0
BAS       ,,6,07:26,3,27,"TIMMA, JANIS",P005718   ,Foul (1),CM,,,Baskonia Vitoria Gasteiz,0
TEL       ,,7,07:26,3,28,"KANE, DEANDRE",P005781   ,Foul Drawn (1),RV,,,Maccabi FOX Tel Aviv,0
TEL       ,,55,07:15,3,29,"JACKSON, PIERRE",P005112   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,6.0,Maccabi FOX Tel Aviv,0
BAS       ,,6,06:55,4,31,"TIMMA, JANIS",P005718   ,Three Pointer (1/1 -  5 pt),3FGM,4.0,9.0,Baskonia Vitoria Gasteiz,0
