CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,25,,          ,Begin Period,BP,,,,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
ULK       ,,23,09:59,1,26,"GUDURIC, MARKO",P004004   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Fenerbahce Dogus Istanbul,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
ULK       ,,70,09:59,1,27,"DATOME, LUIGI",PCCD      ,Assist (1),AS,,,Fenerbahce Dogus Istanbul,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
MIL       ,,15,09:37,1,28,"TARCZEWSKI, KALEB",P008004   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
MIL       ,,15,09:37,1,29,"TARCZEWSKI, KALEB",P008004   ,Shot Rejected (1),AG,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
ULK       ,,24,09:35,1,30,"VESELY, JAN",P000925   ,Block (1),FV,,,Fenerbahce Dogus Istanbul,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
ULK       ,,23,09:35,1,31,"GUDURIC, MARKO",P004004   ,Def Rebound (1),D,,,Fenerbahce Dogus Istanbul,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
MIL       ,,24,09:35,1,33,"M'BAYE, AMATH",P007993   ,Foul (1),CM,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
ULK       ,,24,09:35,1,34,"VESELY, JAN",P000925   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Fenerbahce Dogus Istanbul,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
MIL       ,,24,09:35,1,35,"M'BAYE, AMATH",P007993   ,Def Rebound (1),D,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
ULK       ,,16,09:35,1,36,"SLOUKAS, KOSTAS",P001926   ,Foul Drawn (1),RV,,,Fenerbahce Dogus Istanbul,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
MIL       ,,24,09:35,1,37,"M'BAYE, AMATH",P007993   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,2.0,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
MIL       ,,25,09:35,1,38,"THEODORE, JORDAN",P007946   ,Assist (1),AS,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
ULK       ,,23,08:44,2,40,"GUDURIC, MARKO",P004004   ,Two Pointer (2/2 -  4 pt),2FGM,3.0,4.0,Fenerbahce Dogus Istanbul,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
ULK       ,,24,08:44,2,41,"VESELY, JAN",P000925   ,Assist (1),AS,,,Fenerbahce Dogus Istanbul,0,AX Armani Exchange Olimpia Milan,MIL,Fenerbahce Dogus Istanbul,ULK
