CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,11,,          ,Begin Period,BP,,,,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,34,09:43,1,12,"THOMPSON, HOLLIS",P008014   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,22,09:41,1,13,"ROBERTS, BRIAN",P002091   ,Assist (1),AS,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,17,09:19,1,14,"SHERMADINI, GIORGI",P001386   ,Turnover (1),TO,,,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,11,09:06,1,15,"MILUTINOV, NIKOLA",P003941   ,Offensive Foul (1),OF,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,11,09:06,1,16,"MILUTINOV, NIKOLA",P003941   ,Turnover (1),TO,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,3,09:06,1,17,"MCCALLUM, RAY",P008002   ,Foul Drawn (1),RV,,,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,17,08:39,2,19,"SHERMADINI, GIORGI",P001386   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,6,08:37,2,20,"PAPAPETROU, IOANNIS",P005161   ,Def Rebound (1),D,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,6,08:26,2,21,"PAPAPETROU, IOANNIS",P005161   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,12,08:09,2,22,"MILOSAVLJEVIC, DRAGAN",P002822   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,2.0,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,11,07:51,3,24,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (1/1 -  2 pt),2FGM,7.0,2.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,6,07:50,3,25,"PAPAPETROU, IOANNIS",P005161   ,Assist (1),AS,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,16,07:35,3,26,"NEDOVIC, NEMANJA",P000848   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,16,07:35,3,27,"NEDOVIC, NEMANJA",P000848   ,Shot Rejected (1),AG,,,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,11,07:32,3,28,"MILUTINOV, NIKOLA",P003941   ,Block (1),FV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,6,07:29,3,29,"PAPAPETROU, IOANNIS",P005161   ,Def Rebound (2),D,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,34,07:20,3,30,"THOMPSON, HOLLIS",P008014   ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,16,07:18,3,31,"NEDOVIC, NEMANJA",P000848   ,Def Rebound (1),D,,,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,16,07:16,3,32,"NEDOVIC, NEMANJA",P000848   ,Turnover (1),TO,,,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
OLY       ,,22,06:58,4,34,"ROBERTS, BRIAN",P002091   ,Two Pointer (1/1 -  2 pt),2FGM,9.0,2.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,12,06:40,4,35,"MILOSAVLJEVIC, DRAGAN",P002822   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
MAL       ,,17,06:38,4,36,"SHERMADINI, GIORGI",P001386   ,Off Rebound (1),O,,,Unicaja Malaga,0,Olympiacos Piraeus,OLY,Unicaja Malaga,MAL
