CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
TEL       ,,45,09:47,1,3,"PARAKHOUSKI, ARTSIOM",P003034   ,Turnover (1),TO,,,Maccabi FOX Tel Aviv,0
MAD       ,,11,09:45,1,4,"CAMPAZZO, FACUNDO",P005928   ,Steal (1),ST,,,Real Madrid,0
MAD       ,,7,09:25,1,5,"DONCIC, LUKA",P005929   ,Three Pointer (1/1 -  3 pt),3FGM,,3.0,Real Madrid,0
TEL       ,,5,09:08,1,6,"ROLL, MICHAEL",P004974   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,09:08,1,7,"BOLDEN, JONAH",P007988   ,Off Rebound (1),O,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,09:08,1,8,"BOLDEN, JONAH",P007988   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,3.0,Maccabi FOX Tel Aviv,0
TEL       ,,43,09:08,1,9,"BOLDEN, JONAH",P007988   ,Foul Drawn (1),RV,,,Maccabi FOX Tel Aviv,0
MAD       ,,3,09:08,1,10,"RANDOLPH, ANTHONY",P005757   ,Foul (1),CM,,,Real Madrid,0
TEL       ,,43,09:08,1,11,"BOLDEN, JONAH",P007988   ,Missed Free Throw (0/1 -  2 pt),FTA,,,Maccabi FOX Tel Aviv,0
TEL       ,,45,09:07,1,12,"PARAKHOUSKI, ARTSIOM",P003034   ,Off Rebound (1),O,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,08:56,2,14,"BOLDEN, JONAH",P007988   ,Two Pointer (2/2 -  4 pt),2FGM,4.0,3.0,Maccabi FOX Tel Aviv,0
TEL       ,,55,08:54,2,15,"JACKSON, PIERRE",P005112   ,Assist (1),AS,,,Maccabi FOX Tel Aviv,0
MAD       ,,3,08:39,2,16,"RANDOLPH, ANTHONY",P005757   ,Three Pointer (1/1 -  3 pt),3FGM,4.0,6.0,Real Madrid,0
MAD       ,,7,08:37,2,17,"DONCIC, LUKA",P005929   ,Assist (1),AS,,,Real Madrid,0
