CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,10,,          ,Begin Period,BP,,,,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,11,09:37,1,11,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,17,09:35,1,12,"MANTZARIS, VANGELIS",P003537   ,Assist (1),AS,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,3,09:13,1,13,"WRIGHT, DORELL",P008049   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,17,09:11,1,14,"MANTZARIS, VANGELIS",P003537   ,Def Rebound (1),D,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,16,09:09,1,15,"PAPANIKOLAOU, KOSTAS",P001255   ,Offensive Foul (1),OF,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,16,09:09,1,16,"PAPANIKOLAOU, KOSTAS",P001255   ,Turnover (1),TO,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,2,09:09,1,17,"HICKMAN, RICKY",P004159   ,Foul Drawn (1),RV,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,3,08:41,2,19,"WRIGHT, DORELL",P008049   ,Three Pointer (1/1 -  3 pt),3FGM,2.0,3.0,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,6,08:38,2,20,"ZISIS, NIKOS",PABN      ,Assist (1),AS,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,08:13,2,21,"SPANOULIS, VASSILIS",PJUO      ,Two Pointer (1/1 -  2 pt),2FGM,4.0,3.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,21,07:55,3,23,"RUBIT, AUGUSTINE",P006477   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,16,07:51,3,24,"PAPANIKOLAOU, KOSTAS",P001255   ,Def Rebound (1),D,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,07:42,3,25,"SPANOULIS, VASSILIS",PJUO      ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,07:42,3,26,"SPANOULIS, VASSILIS",PJUO      ,Shot Rejected (1),AG,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,43,07:40,3,27,"RADOSEVIC, LEON",PLEM      ,Block (1),FV,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,2,07:39,3,28,"HICKMAN, RICKY",P004159   ,Def Rebound (1),D,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,6,07:35,3,29,"ZISIS, NIKOS",PABN      ,Offensive Foul (1),OF,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,6,07:35,3,30,"ZISIS, NIKOS",PABN      ,Turnover (1),TO,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,15,07:35,3,31,"PRINTEZIS, GEORGIOS",PAMM      ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,11,07:15,3,32,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (2/2 -  4 pt),2FGM,6.0,3.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,07:13,3,33,"SPANOULIS, VASSILIS",PJUO      ,Assist (1),AS,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,43,07:03,3,34,"RADOSEVIC, LEON",PLEM      ,Turnover (1),TO,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,17,07:02,3,35,"MANTZARIS, VANGELIS",P003537   ,Steal (1),ST,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,17,06:58,4,37,"MANTZARIS, VANGELIS",P003537   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,3,06:56,4,38,"WRIGHT, DORELL",P008049   ,Def Rebound (1),D,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,3,06:46,4,39,"WRIGHT, DORELL",P008049   ,Turnover (1),TO,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,43,06:28,4,40,"RADOSEVIC, LEON",PLEM      ,Foul (1),CM,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,11,06:28,4,41,"MILUTINOV, NIKOLA",P003941   ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,11,06:28,4,42,"MILUTINOV, NIKOLA",P003941   ,Free Throw In (1/1 -  5 pt),FTM,7.0,3.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,06:28,4,43,"SPANOULIS, VASSILIS",PJUO      ,Assist (2),AS,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,11,06:28,4,44,"MILUTINOV, NIKOLA",P003941   ,Free Throw In (2/2 -  6 pt),FTM,8.0,3.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,43,06:03,4,45,"RADOSEVIC, LEON",PLEM      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,17,06:01,4,46,"MANTZARIS, VANGELIS",P003537   ,Def Rebound (2),D,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,15,05:59,5,48,"PRINTEZIS, GEORGIOS",PAMM      ,Two Pointer (1/1 -  2 pt),2FGM,10.0,3.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,05:59,5,49,"SPANOULIS, VASSILIS",PJUO      ,Assist (3),AS,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,,05:57,5,50,,          ,Time Out (1),TOUT,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,2,05:45,5,51,"HICKMAN, RICKY",P004159   ,Three Pointer (1/1 -  3 pt),3FGM,10.0,6.0,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,05:29,5,52,"SPANOULIS, VASSILIS",PJUO      ,Missed Three Pointer (0/1 -  2 pt),3FGA,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,,05:27,5,53,,          ,Def Rebound (1),D,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,2,05:14,5,54,"HICKMAN, RICKY",P004159   ,Two Pointer (1/1 -  5 pt),2FGM,10.0,8.0,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,6,05:00,5,55,"ZISIS, NIKOS",PABN      ,Foul (2),CM,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,11,05:00,5,56,"MILUTINOV, NIKOLA",P003941   ,Foul Drawn (2),RV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,6,05:00,5,57,"ZISIS, NIKOS",PABN      ,Out,OUT,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,7,05:00,5,58,"NIKOLIC, ALEKSEJ",P003703   ,In,IN,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,04:53,6,60,"SPANOULIS, VASSILIS",PJUO      ,Two Pointer (2/3 -  4 pt),2FGM,12.0,8.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,3,04:40,6,61,"WRIGHT, DORELL",P008049   ,Missed Two Pointer (0/2 -  3 pt),2FGA,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,43,04:38,6,62,"RADOSEVIC, LEON",PLEM      ,Off Rebound (1),O,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,2,04:32,6,63,"HICKMAN, RICKY",P004159   ,Two Pointer (2/2 -  7 pt),2FGM,12.0,10.0,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,7,04:19,6,64,"NIKOLIC, ALEKSEJ",P003703   ,Foul (1),CM,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,04:19,6,65,"SPANOULIS, VASSILIS",PJUO      ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,17,04:19,6,66,"MANTZARIS, VANGELIS",P003537   ,Out,OUT,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,22,04:19,6,67,"ROBERTS, BRIAN",P002091   ,In,IN,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,15,04:09,6,68,"PRINTEZIS, GEORGIOS",PAMM      ,Three Pointer (1/1 -  5 pt),3FGM,15.0,10.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,11,04:07,6,69,"MILUTINOV, NIKOLA",P003941   ,Assist (1),AS,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,3,03:52,7,71,"WRIGHT, DORELL",P008049   ,Three Pointer (2/2 -  6 pt),3FGM,15.0,13.0,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,21,03:50,7,72,"RUBIT, AUGUSTINE",P006477   ,Assist (1),AS,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,15,03:34,7,73,"PRINTEZIS, GEORGIOS",PAMM      ,Missed Three Pointer (1/2 -  5 pt),3FGA,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,22,03:29,7,74,"ROBERTS, BRIAN",P002091   ,Off Rebound (1),O,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,15,03:26,7,75,"PRINTEZIS, GEORGIOS",PAMM      ,Two Pointer (2/2 -  7 pt),2FGM,17.0,13.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,03:10,7,76,"SPANOULIS, VASSILIS",PJUO      ,Foul (1),CM,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,7,03:10,7,77,"NIKOLIC, ALEKSEJ",P003703   ,Foul Drawn (1),RV,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,9,03:10,7,78,"MITROVIC, LUKA",P002553   ,In,IN,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,43,03:10,7,79,"RADOSEVIC, LEON",PLEM      ,Out,OUT,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,2,02:55,8,81,"HICKMAN, RICKY",P004159   ,Missed Two Pointer (2/3 -  7 pt),2FGA,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,15,02:55,8,82,"PRINTEZIS, GEORGIOS",PAMM      ,Def Rebound (1),D,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,7,02:47,8,83,"NIKOLIC, ALEKSEJ",P003703   ,Foul (2),CM,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,02:47,8,84,"SPANOULIS, VASSILIS",PJUO      ,Foul Drawn (2),RV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,1,02:47,8,85,"MCLEAN, JAMEL",P004418   ,In,IN,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,11,02:47,8,86,"MILUTINOV, NIKOLA",P003941   ,Out,OUT,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,02:47,8,87,"SPANOULIS, VASSILIS",PJUO      ,Free Throw In (1/1 -  5 pt),FTM,18.0,13.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,7,02:47,8,88,"SPANOULIS, VASSILIS",PJUO      ,Free Throw In (2/2 -  6 pt),FTM,19.0,13.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,2,02:36,8,89,"HICKMAN, RICKY",P004159   ,Two Pointer (3/4 -  9 pt),2FGM,19.0,15.0,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,21,02:18,8,90,"RUBIT, AUGUSTINE",P006477   ,Foul (1),CM,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
OLY       ,,1,02:18,8,91,"MCLEAN, JAMEL",P004418   ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,0,02:18,8,92,"HACKETT, DANIEL",P001844   ,In,IN,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
BAM       ,,7,02:18,8,93,"NIKOLIC, ALEKSEJ",P003703   ,Out,OUT,,,Brose Bamberg,0,Olympiacos Piraeus,OLY,Brose Bamberg,BAM
