CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
BAS       ,,23,09:47,1,3,"SHENGELIA, TORNIKE",P001133   ,Foul Drawn (1),RV,,,Baskonia Vitoria Gasteiz,0
PAM       ,,0,09:47,1,4,"THOMAS, WILL",P005856   ,Foul (1),CM,,,Valencia Basket,0
BAS       ,,12,09:40,1,5,"DIOP, ILIMANE",P003540   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Baskonia Vitoria Gasteiz,0
BAS       ,,15,09:38,1,6,"GRANGER, JAYSON",P003024   ,Assist (1),AS,,,Baskonia Vitoria Gasteiz,0
PAM       ,,32,09:24,1,7,"GREEN, ERICK",P005159   ,Foul Drawn (1),RV,,,Valencia Basket,0
BAS       ,,12,09:24,1,8,"DIOP, ILIMANE",P003540   ,Foul (1),CM,,,Baskonia Vitoria Gasteiz,0
PAM       ,,32,09:23,1,9,"GREEN, ERICK",P005159   ,Three Pointer (1/1 -  3 pt),3FGM,2.0,3.0,Valencia Basket,0
PAM       ,,0,09:23,1,10,"THOMAS, WILL",P005856   ,Assist (1),AS,,,Valencia Basket,0
BAS       ,,15,08:52,2,12,"GRANGER, JAYSON",P003024   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Baskonia Vitoria Gasteiz,0
BAS       ,,23,08:52,2,13,"SHENGELIA, TORNIKE",P001133   ,Off Rebound (1),O,,,Baskonia Vitoria Gasteiz,0
BAS       ,,23,08:38,2,14,"SHENGELIA, TORNIKE",P001133   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,3.0,Baskonia Vitoria Gasteiz,0
PAM       ,,42,08:21,2,15,"DOORNEKAMP, AARON",P002763   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
PAM       ,,,08:17,2,16,,          ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,32,08:05,2,17,"GREEN, ERICK",P005159   ,Foul Drawn (2),RV,,,Valencia Basket,0
BAS       ,,15,08:05,2,18,"GRANGER, JAYSON",P003024   ,Foul (1),CM,,,Baskonia Vitoria Gasteiz,0
PAM       ,,32,08:05,2,19,"GREEN, ERICK",P005159   ,Free Throw In (1/1 -  4 pt),FTM,4.0,4.0,Valencia Basket,0
PAM       ,,32,08:05,2,20,"GREEN, ERICK",P005159   ,Free Throw In (2/2 -  5 pt),FTM,4.0,5.0,Valencia Basket,0
BAS       ,,6,07:49,3,22,"TIMMA, JANIS",P005718   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0
BAS       ,,6,07:49,3,23,"TIMMA, JANIS",P005718   ,Shot Rejected (1),AG,,,Baskonia Vitoria Gasteiz,0
PAM       ,,42,07:49,3,24,"DOORNEKAMP, AARON",P002763   ,Block (1),FV,,,Valencia Basket,0
PAM       ,,14,07:49,3,25,"DUBLJEVIC, BOJAN",P002742   ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,0,07:31,3,26,"THOMAS, WILL",P005856   ,Turnover (1),TO,,,Valencia Basket,0
BAS       ,,,07:06,3,27,,          ,Turnover (1),TO,,,Baskonia Vitoria Gasteiz,0
PAM       ,,14,06:46,4,29,"DUBLJEVIC, BOJAN",P002742   ,Three Pointer (1/1 -  3 pt),3FGM,4.0,8.0,Valencia Basket,0
PAM       ,,16,06:44,4,30,"VIVES, GUILLEM",P002361   ,Assist (1),AS,,,Valencia Basket,0
BAS       ,,6,06:38,4,31,"TIMMA, JANIS",P005718   ,Three Pointer (1/1 -  3 pt),3FGM,7.0,8.0,Baskonia Vitoria Gasteiz,0
BAS       ,,15,06:38,4,32,"GRANGER, JAYSON",P003024   ,Assist (2),AS,,,Baskonia Vitoria Gasteiz,0
PAM       ,,14,06:04,4,33,"DUBLJEVIC, BOJAN",P002742   ,Two Pointer (1/1 -  5 pt),2FGM,7.0,10.0,Valencia Basket,0
PAM       ,,42,06:02,4,34,"DOORNEKAMP, AARON",P002763   ,Assist (1),AS,,,Valencia Basket,0
BAS       ,,15,05:52,5,36,"GRANGER, JAYSON",P003024   ,Turnover (1),TO,,,Baskonia Vitoria Gasteiz,0
PAM       ,,16,05:52,5,37,"VIVES, GUILLEM",P002361   ,Steal (1),ST,,,Valencia Basket,0
PAM       ,,16,05:52,5,38,"VIVES, GUILLEM",P002361   ,Foul Drawn (1),RV,,,Valencia Basket,0
