CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,13,,          ,Begin Period,BP,,,,0
IST       ,,2,09:36,1,14,"DOELLMAN, JUSTIN",P001832   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Anadolu Efes Istanbul,0
ULK       ,,21,09:33,1,15,"NUNNALLY, JAMES",P007400   ,Def Rebound (1),D,,,Fenerbahce Dogus Istanbul,0
ULK       ,,24,09:13,1,16,"VESELY, JAN",P000925   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Fenerbahce Dogus Istanbul,0
IST       ,,42,09:11,1,17,"DUNSTON, BRYANT",P003048   ,Def Rebound (1),D,,,Anadolu Efes Istanbul,0
IST       ,,4,08:53,2,19,"BALBAY, DOGUS",P003521   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
ULK       ,,4,08:51,2,20,"MELLI, NICOLO",P002849   ,Def Rebound (1),D,,,Fenerbahce Dogus Istanbul,0
ULK       ,,10,08:32,2,21,"MAHMUTOGLU, MELIH",P002969   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Fenerbahce Dogus Istanbul,0
ULK       ,,4,08:28,2,22,"MELLI, NICOLO",P002849   ,Off Rebound (1),O,,,Fenerbahce Dogus Istanbul,0
ULK       ,,4,08:28,2,23,"MELLI, NICOLO",P002849   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Fenerbahce Dogus Istanbul,0
IST       ,,44,08:13,2,24,"SIMON, KRUNOSLAV",PCPR      ,Turnover (1),TO,,,Anadolu Efes Istanbul,0
ULK       ,,24,08:02,2,25,"VESELY, JAN",P000925   ,Two Pointer (1/2 -  2 pt),2FGM,4.0,,Fenerbahce Dogus Istanbul,0
ULK       ,,10,08:00,2,26,"MAHMUTOGLU, MELIH",P002969   ,Assist (1),AS,,,Fenerbahce Dogus Istanbul,0
IST       ,,4,07:48,3,28,"BALBAY, DOGUS",P003521   ,Two Pointer (1/2 -  2 pt),2FGM,4.0,2.0,Anadolu Efes Istanbul,0
IST       ,,44,07:46,3,29,"SIMON, KRUNOSLAV",PCPR      ,Assist (1),AS,,,Anadolu Efes Istanbul,0
ULK       ,,24,07:34,3,30,"VESELY, JAN",P000925   ,Two Pointer (2/3 -  4 pt),2FGM,6.0,2.0,Fenerbahce Dogus Istanbul,0
ULK       ,,11,07:32,3,31,"WANAMAKER, BRAD",P005838   ,Assist (1),AS,,,Fenerbahce Dogus Istanbul,0
IST       ,,42,07:13,3,32,"DUNSTON, BRYANT",P003048   ,Two Pointer (1/1 -  2 pt),2FGM,6.0,4.0,Anadolu Efes Istanbul,0
IST       ,,44,07:11,3,33,"SIMON, KRUNOSLAV",PCPR      ,Assist (2),AS,,,Anadolu Efes Istanbul,0
ULK       ,,11,06:58,4,35,"WANAMAKER, BRAD",P005838   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Fenerbahce Dogus Istanbul,0
ULK       ,,21,06:55,4,36,"NUNNALLY, JAMES",P007400   ,Off Rebound (1),O,,,Fenerbahce Dogus Istanbul,0
ULK       ,,21,06:45,4,37,"NUNNALLY, JAMES",P007400   ,Three Pointer (1/1 -  3 pt),3FGM,9.0,4.0,Fenerbahce Dogus Istanbul,0
ULK       ,,10,06:43,4,38,"MAHMUTOGLU, MELIH",P002969   ,Assist (2),AS,,,Fenerbahce Dogus Istanbul,0
