CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
RED       ,,14,09:37,1,3,"FELDEINE, JAMES",P005918   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Crvena Zvezda mts Belgrade,0
KHI       ,,13,09:14,1,4,"GILL, ANTHONY",P008001   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
KHI       ,,23,09:12,1,5,"THOMAS, MALCOLM",P004251   ,Off Rebound (1),O,,,Khimki Moscow Region,0
KHI       ,,23,09:11,1,6,"THOMAS, MALCOLM",P004251   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
RED       ,,26,09:09,1,7,"LESSORT, MATHIAS",P003842   ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0
RED       ,,22,08:54,2,9,"ROCHESTIE, TAYLOR",P002972   ,Two Pointer (1/1 -  2 pt),2FGM,,4.0,Crvena Zvezda mts Belgrade,0
KHI       ,,9,08:39,2,10,"MARKOVIC, STEFAN",PLME      ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
RED       ,,51,08:39,2,11,"BJELICA, MILKO",PCHX      ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0
KHI       ,,23,08:28,2,12,"THOMAS, MALCOLM",P004251   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Khimki Moscow Region,0
KHI       ,,23,08:27,2,13,"THOMAS, MALCOLM",P004251   ,Shot Rejected (1),AG,,,Khimki Moscow Region,0
RED       ,,26,08:25,2,14,"LESSORT, MATHIAS",P003842   ,Block (1),FV,,,Crvena Zvezda mts Belgrade,0
RED       ,,51,08:24,2,15,"BJELICA, MILKO",PCHX      ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0
RED       ,,14,08:07,2,16,"FELDEINE, JAMES",P005918   ,Three Pointer (1/1 -  5 pt),3FGM,,7.0,Crvena Zvezda mts Belgrade,0
RED       ,,22,08:05,2,17,"ROCHESTIE, TAYLOR",P002972   ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0
KHI       ,,1,07:58,3,19,"SHVED, ALEXEY",PKVZ      ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
RED       ,,10,07:58,3,20,"LAZIC, BRANKO",PLUO      ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0
KHI       ,,13,07:50,3,21,"GILL, ANTHONY",P008001   ,Two Pointer (1/2 -  2 pt),2FGM,2.0,7.0,Khimki Moscow Region,0
KHI       ,,23,07:47,3,22,"THOMAS, MALCOLM",P004251   ,Assist (1),AS,,,Khimki Moscow Region,0
RED       ,,51,07:25,3,23,"BJELICA, MILKO",PCHX      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Crvena Zvezda mts Belgrade,0
KHI       ,,,07:25,3,24,,          ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,21,07:06,3,25,"ANDERSON, JAMES",P005938   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
RED       ,,,07:06,3,26,,          ,Def Rebound (2),D,,,Crvena Zvezda mts Belgrade,0
