CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,13,,          ,Begin Period,BP,,,,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,0,09:36,1,14,"GOUDELOCK, ANDREW",P004903   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,15,09:36,1,15,"TARCZEWSKI, KALEB",P008004   ,Off Rebound (1),O,,,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,15,09:36,1,16,"TARCZEWSKI, KALEB",P008004   ,Foul Drawn (1),RV,,,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MAD       ,,11,09:36,1,17,"CAMPAZZO, FACUNDO",P005928   ,Foul (1),CM,,,Real Madrid,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,15,09:36,1,18,"TARCZEWSKI, KALEB",P008004   ,Free Throw In (1/1 -  1 pt),FTM,,1.0,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,15,09:36,1,19,"TARCZEWSKI, KALEB",P008004   ,Free Throw In (2/2 -  2 pt),FTM,,2.0,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MAD       ,,11,09:17,1,20,"CAMPAZZO, FACUNDO",P005928   ,Turnover (1),TO,,,Real Madrid,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,25,09:15,1,21,"THEODORE, JORDAN",P007946   ,Steal (1),ST,,,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,5,09:05,1,22,"MICOV, VLADIMIR",P000529   ,Two Pointer (1/1 -  2 pt),2FGM,,4.0,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MAD       ,,7,08:46,2,24,"DONCIC, LUKA",P005929   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,4.0,Real Madrid,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,0,08:28,2,25,"GOUDELOCK, ANDREW",P004903   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,7.0,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MAD       ,,14,08:28,2,26,"AYON, GUSTAVO",P005927   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,7.0,Real Madrid,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MAD       ,,11,08:28,2,27,"CAMPAZZO, FACUNDO",P005928   ,Assist (1),AS,,,Real Madrid,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,15,08:28,2,28,"TARCZEWSKI, KALEB",P008004   ,Missed Two Pointer (0/1 -  2 pt),2FGA,,,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
MIL       ,,15,08:28,2,29,"TARCZEWSKI, KALEB",P008004   ,Off Rebound (2),O,,,AX Armani Exchange Olimpia Milan,0,Real Madrid,MAD,AX Armani Exchange Olimpia Milan,MIL
