CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,18,,          ,Begin Period,BP,,,,0
RED       ,,51,09:59,1,19,"BJELICA, MILKO",PCHX      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Crvena Zvezda mts Belgrade,0
RED       ,,26,09:59,1,20,"LESSORT, MATHIAS",P003842   ,Off Rebound (1),O,,,Crvena Zvezda mts Belgrade,0
RED       ,,26,09:59,1,21,"LESSORT, MATHIAS",P003842   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Crvena Zvezda mts Belgrade,0
PAN       ,,19,09:15,1,22,"LEKAVICIUS, LUKAS",P003210   ,Three Pointer (1/1 -  3 pt),3FGM,2.0,3.0,Panathinaikos Superfoods Athens,0
PAN       ,,14,09:13,1,23,"GIST, JAMES",P002980   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,08:54,2,25,"ANTETOKOUNMPO, THANASIS",P007865   ,Block (1),FV,,,Panathinaikos Superfoods Athens,0
RED       ,,14,08:59,2,253,"FELDEINE, JAMES",P005918   ,Shot Rejected (1),AG,,,Crvena Zvezda mts Belgrade,0
RED       ,,14,08:54,2,252,"FELDEINE, JAMES",P005918   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Crvena Zvezda mts Belgrade,0
RED       ,,6,08:54,2,27,"DANGUBIC, NEMANJA",P005942   ,Off Rebound (1),O,,,Crvena Zvezda mts Belgrade,0
PAN       ,,24,08:53,2,28,"LOJESKI, MATT",P003608   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
RED       ,,6,08:53,2,29,"DANGUBIC, NEMANJA",P005942   ,Foul Drawn (1),RV,,,Crvena Zvezda mts Belgrade,0
RED       ,,6,08:53,2,30,"DANGUBIC, NEMANJA",P005942   ,Free Throw In (1/1 -  1 pt),FTM,3.0,3.0,Crvena Zvezda mts Belgrade,0
RED       ,,6,08:53,2,31,"DANGUBIC, NEMANJA",P005942   ,Free Throw In (2/2 -  2 pt),FTM,4.0,3.0,Crvena Zvezda mts Belgrade,0
PAN       ,,24,08:34,2,32,"LOJESKI, MATT",P003608   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
PAN       ,,14,08:25,2,33,"GIST, JAMES",P002980   ,Off Rebound (1),O,,,Panathinaikos Superfoods Athens,0
PAN       ,,14,08:23,2,34,"GIST, JAMES",P002980   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,5.0,Panathinaikos Superfoods Athens,0
