CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
KHI       ,,23,09:36,1,3,"THOMAS, MALCOLM",P004251   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
KHI       ,,23,09:36,1,4,"THOMAS, MALCOLM",P004251   ,Shot Rejected (1),AG,,,Khimki Moscow Region,0
PAN       ,,14,09:36,1,5,"GIST, JAMES",P002980   ,Block (1),FV,,,Panathinaikos Superfoods Athens,0
KHI       ,,,09:36,1,6,,          ,Off Rebound (1),O,,,Khimki Moscow Region,0
KHI       ,,9,09:36,1,7,"MARKOVIC, STEFAN",PLME      ,Turnover (1),TO,,,Khimki Moscow Region,0
PAN       ,,14,09:36,1,8,"GIST, JAMES",P002980   ,Steal (1),ST,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,09:36,1,9,"CALATHES, NICK",P001932   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,09:36,1,10,"ANTETOKOUNMPO, ATHANASIOS",P007865   ,Off Rebound (1),O,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,09:36,1,11,"ANTETOKOUNMPO, ATHANASIOS",P007865   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Panathinaikos Superfoods Athens,0
KHI       ,,1,09:36,1,12,"SHVED, ALEXEY",PKVZ      ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
PAN       ,,43,09:36,1,13,"ANTETOKOUNMPO, ATHANASIOS",P007865   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
KHI       ,,13,09:05,1,14,"GILL, ANTHONY",P008001   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,2.0,Khimki Moscow Region,0
KHI       ,,1,09:03,1,15,"SHVED, ALEXEY",PKVZ      ,Assist (1),AS,,,Khimki Moscow Region,0
PAN       ,,33,08:41,2,17,"CALATHES, NICK",P001932   ,Turnover (1),TO,,,Panathinaikos Superfoods Athens,0
KHI       ,,1,08:39,2,18,"SHVED, ALEXEY",PKVZ      ,Steal (1),ST,,,Khimki Moscow Region,0
KHI       ,,13,08:25,2,19,"GILL, ANTHONY",P008001   ,Two Pointer (1/1 -  5 pt),2FGM,5.0,2.0,Khimki Moscow Region,0
KHI       ,,1,08:23,2,20,"SHVED, ALEXEY",PKVZ      ,Assist (2),AS,,,Khimki Moscow Region,0
PAN       ,,0,08:07,2,21,"SINGLETON, CHRIS",P006614   ,Turnover (1),TO,,,Panathinaikos Superfoods Athens,0
KHI       ,,23,07:55,3,23,"THOMAS, MALCOLM",P004251   ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
PAN       ,,43,07:55,3,24,"ANTETOKOUNMPO, ATHANASIOS",P007865   ,Foul (2),CM,,,Panathinaikos Superfoods Athens,0
PAN       ,,5,07:51,3,25,"JAMES, MIKE",P005985   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
KHI       ,,13,07:51,3,26,"GILL, ANTHONY",P008001   ,Offensive Foul (1),OF,,,Khimki Moscow Region,0
KHI       ,,13,07:51,3,27,"GILL, ANTHONY",P008001   ,Turnover (1),TO,,,Khimki Moscow Region,0
PAN       ,,5,07:35,3,28,"JAMES, MIKE",P005985   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,4.0,Panathinaikos Superfoods Athens,0
KHI       ,,13,07:13,3,29,"GILL, ANTHONY",P008001   ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
PAN       ,,0,07:13,3,30,"SINGLETON, CHRIS",P006614   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
KHI       ,,13,07:13,3,31,"GILL, ANTHONY",P008001   ,Free Throw In (1/1 -  6 pt),FTM,6.0,4.0,Khimki Moscow Region,0
KHI       ,,13,07:13,3,32,"GILL, ANTHONY",P008001   ,Free Throw In (2/2 -  7 pt),FTM,7.0,4.0,Khimki Moscow Region,0
PAN       ,,0,06:59,4,34,"SINGLETON, CHRIS",P006614   ,Turnover (2),TO,,,Panathinaikos Superfoods Athens,0
KHI       ,,1,06:46,4,35,"SHVED, ALEXEY",PKVZ      ,Two Pointer (1/1 -  2 pt),2FGM,9.0,4.0,Khimki Moscow Region,0
KHI       ,,9,06:44,4,36,"MARKOVIC, STEFAN",PLME      ,Assist (1),AS,,,Khimki Moscow Region,0
PAN       ,,14,06:29,4,37,"GIST, JAMES",P002980   ,Two Pointer (1/1 -  2 pt),2FGM,9.0,6.0,Panathinaikos Superfoods Athens,0
PAN       ,,5,06:28,4,38,"JAMES, MIKE",P005985   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
KHI       ,,1,06:12,4,39,"SHVED, ALEXEY",PKVZ      ,Three Pointer (1/1 -  5 pt),3FGM,12.0,6.0,Khimki Moscow Region,0
PAN       ,,33,05:55,5,41,"CALATHES, NICK",P001932   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,05:55,5,42,"ANTETOKOUNMPO, ATHANASIOS",P007865   ,Off Rebound (2),O,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,05:55,5,43,"ANTETOKOUNMPO, ATHANASIOS",P007865   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Panathinaikos Superfoods Athens,0
KHI       ,,23,05:55,5,44,"THOMAS, MALCOLM",P004251   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,23,05:55,5,45,"THOMAS, MALCOLM",P004251   ,Two Pointer (1/2 -  2 pt),2FGM,14.0,6.0,Khimki Moscow Region,0
KHI       ,,9,05:55,5,46,"MARKOVIC, STEFAN",PLME      ,Assist (2),AS,,,Khimki Moscow Region,0
PAN       ,,,05:41,5,47,,          ,Time Out (1),TOUT,,,Panathinaikos Superfoods Athens,0
PAN       ,,3,05:41,5,48,"RIVERS, KC",P002429   ,In,IN,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,05:41,5,49,"ANTETOKOUNMPO, ATHANASIOS",P007865   ,Out,OUT,,,Panathinaikos Superfoods Athens,0
PAN       ,,3,05:16,5,50,"RIVERS, KC",P002429   ,Three Pointer (1/1 -  3 pt),3FGM,14.0,9.0,Panathinaikos Superfoods Athens,0
PAN       ,,5,05:14,5,51,"JAMES, MIKE",P005985   ,Assist (2),AS,,,Panathinaikos Superfoods Athens,0
KHI       ,,21,04:54,6,53,"ANDERSON, JAMES",P005938   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
PAN       ,,5,04:52,6,54,"JAMES, MIKE",P005985   ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,04:50,6,55,"CALATHES, NICK",P001932   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
KHI       ,,9,04:50,6,56,"MARKOVIC, STEFAN",PLME      ,Foul (1),CM,,,Khimki Moscow Region,0
PAN       ,,0,04:50,6,57,"SINGLETON, CHRIS",P006614   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
KHI       ,,13,04:50,6,58,"GILL, ANTHONY",P008001   ,Foul (2),CM,,,Khimki Moscow Region,0
KHI       ,,12,04:50,6,59,"MONIA, SERGEY",PBFX      ,In,IN,,,Khimki Moscow Region,0
KHI       ,,13,04:50,6,60,"GILL, ANTHONY",P008001   ,Out,OUT,,,Khimki Moscow Region,0
PAN       ,,14,04:37,6,61,"GIST, JAMES",P002980   ,Turnover (1),TO,,,Panathinaikos Superfoods Athens,0
KHI       ,,9,04:36,6,62,"MARKOVIC, STEFAN",PLME      ,Steal (1),ST,,,Khimki Moscow Region,0
KHI       ,,23,04:29,6,63,"THOMAS, MALCOLM",P004251   ,Foul Drawn (2),RV,,,Khimki Moscow Region,0
PAN       ,,33,04:29,6,64,"CALATHES, NICK",P001932   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
KHI       ,,12,04:15,6,65,"MONIA, SERGEY",PBFX      ,Turnover (1),TO,,,Khimki Moscow Region,0
PAN       ,,5,04:14,6,66,"JAMES, MIKE",P005985   ,Steal (1),ST,,,Panathinaikos Superfoods Athens,0
PAN       ,,0,04:08,6,67,"SINGLETON, CHRIS",P006614   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Panathinaikos Superfoods Athens,0
KHI       ,,9,04:06,6,68,"MARKOVIC, STEFAN",PLME      ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,12,03:46,7,70,"MONIA, SERGEY",PBFX      ,Two Pointer (1/1 -  2 pt),2FGM,16.0,9.0,Khimki Moscow Region,0
KHI       ,,23,03:44,7,71,"THOMAS, MALCOLM",P004251   ,Assist (1),AS,,,Khimki Moscow Region,0
PAN       ,,3,03:32,7,72,"RIVERS, KC",P002429   ,Two Pointer (1/1 -  5 pt),2FGM,16.0,11.0,Panathinaikos Superfoods Athens,0
PAN       ,,33,03:32,7,73,"CALATHES, NICK",P001932   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
KHI       ,,1,03:12,7,74,"SHVED, ALEXEY",PKVZ      ,Missed Three Pointer (1/2 -  5 pt),3FGA,,,Khimki Moscow Region,0
PAN       ,,5,03:10,7,75,"JAMES, MIKE",P005985   ,Def Rebound (2),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,5,03:05,7,76,"JAMES, MIKE",P005985   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Panathinaikos Superfoods Athens,0
KHI       ,,,03:05,7,77,,          ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,9,03:05,7,78,"MARKOVIC, STEFAN",PLME      ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
PAN       ,,5,03:05,7,79,"JAMES, MIKE",P005985   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
KHI       ,,9,03:05,7,80,"MARKOVIC, STEFAN",PLME      ,Free Throw In (1/1 -  1 pt),FTM,17.0,11.0,Khimki Moscow Region,0
KHI       ,,9,03:05,7,81,"MARKOVIC, STEFAN",PLME      ,Free Throw In (2/2 -  2 pt),FTM,18.0,11.0,Khimki Moscow Region,0
PAN       ,,0,02:54,8,83,"SINGLETON, CHRIS",P006614   ,Two Pointer (1/1 -  2 pt),2FGM,18.0,13.0,Panathinaikos Superfoods Athens,0
PAN       ,,33,02:52,8,84,"CALATHES, NICK",P001932   ,Assist (2),AS,,,Panathinaikos Superfoods Athens,0
KHI       ,,23,02:34,8,85,"THOMAS, MALCOLM",P004251   ,Three Pointer (1/1 -  5 pt),3FGM,21.0,13.0,Khimki Moscow Region,0
KHI       ,,9,02:32,8,86,"MARKOVIC, STEFAN",PLME      ,Assist (3),AS,,,Khimki Moscow Region,0
