CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,30,,          ,Begin Period,BP,,,,0
MAD       ,,20,09:43,1,31,"CARROLL, JAYCEE",P001960   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Real Madrid,0
MAD       ,,44,09:38,1,32,"TAYLOR, JEFFERY",P006546   ,Off Rebound (1),O,,,Real Madrid,0
MAD       ,,44,09:38,1,33,"TAYLOR, JEFFERY",P006546   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Real Madrid,0
BAR       ,,11,09:16,1,34,"NAVARRO, JUAN CARLOS",PADI      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0
BAR       ,,13,09:13,1,35,"HEURTEL, THOMAS",PKLT      ,Off Rebound (1),O,,,FC Barcelona Lassa,0
BAR       ,,13,09:10,1,36,"HEURTEL, THOMAS",PKLT      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0
MAD       ,,3,09:09,1,37,"RANDOLPH, ANTHONY",P005757   ,Def Rebound (1),D,,,Real Madrid,0
MAD       ,,3,09:02,1,38,"RANDOLPH, ANTHONY",P005757   ,Two Pointer (1/1 -  2 pt),2FGM,,4.0,Real Madrid,0
BAR       ,,11,08:43,2,40,"NAVARRO, JUAN CARLOS",PADI      ,Turnover (1),TO,,,FC Barcelona Lassa,0
MAD       ,,3,08:41,2,41,"RANDOLPH, ANTHONY",P005757   ,Steal (1),ST,,,Real Madrid,0
MAD       ,,20,08:38,2,42,"CARROLL, JAYCEE",P001960   ,Three Pointer (1/1 -  3 pt),3FGM,,7.0,Real Madrid,0
MAD       ,,3,08:34,2,43,"RANDOLPH, ANTHONY",P005757   ,Assist (1),AS,,,Real Madrid,0
BAR       ,,30,08:14,2,44,"CLAVER, VICTOR",P000556   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0
MAD       ,,11,08:08,2,45,"CAMPAZZO, FACUNDO",P005928   ,Def Rebound (1),D,,,Real Madrid,0
