CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,17,,          ,Begin Period,BP,,,,0
OLY       ,,11,09:41,1,18,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Olympiacos Piraeus,0
OLY       ,,7,09:39,1,19,"SPANOULIS, VASSILIS",PJUO      ,Assist (1),AS,,,Olympiacos Piraeus,0
PAM       ,,19,09:29,1,20,"SAN EMETERIO, FERNANDO",P000518   ,Turnover (1),TO,,,Valencia Basket,0
OLY       ,,15,09:03,1,21,"PRINTEZIS, GEORGIOS",PAMM      ,Two Pointer (1/1 -  2 pt),2FGM,4.0,,Olympiacos Piraeus,0
PAM       ,,19,08:45,2,23,"SAN EMETERIO, FERNANDO",P000518   ,Three Pointer (1/1 -  3 pt),3FGM,4.0,3.0,Valencia Basket,0
PAM       ,,32,08:43,2,24,"GREEN, ERICK",P005159   ,Assist (1),AS,,,Valencia Basket,0
OLY       ,,11,08:27,2,25,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (2/2 -  4 pt),2FGM,6.0,3.0,Olympiacos Piraeus,0
OLY       ,,7,08:25,2,26,"SPANOULIS, VASSILIS",PJUO      ,Assist (2),AS,,,Olympiacos Piraeus,0
OLY       ,,17,08:12,2,27,"MANTZARIS, VANGELIS",P003537   ,Foul (1),CM,,,Olympiacos Piraeus,0
PAM       ,,6,08:12,2,28,"ABALDE, ALBERTO",P003733   ,Foul Drawn (1),RV,,,Valencia Basket,0
PAM       ,,32,07:57,3,30,"GREEN, ERICK",P005159   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
PAM       ,,,07:57,3,31,,          ,Off Rebound (1),O,,,Valencia Basket,0
OLY       ,,11,07:57,3,32,"MILUTINOV, NIKOLA",P003941   ,Foul (1),CM,,,Olympiacos Piraeus,0
PAM       ,,21,07:57,3,33,"PLEISS, TIBOR",PLHK      ,Foul Drawn (1),RV,,,Valencia Basket,0
PAM       ,,14,07:46,3,34,"DUBLJEVIC, BOJAN",P002742   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0
