CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,9,,          ,Begin Period,BP,,,,0
BAS       ,,17,09:59,1,10,"POIRIER, VINCENT",P004887   ,,TPOFF,,,KIROLBET Baskonia Vitoria Gasteiz,0
ULK       ,,24,09:59,1,11,"VESELY, JAN",P000925   ,,TPOFF,,,Fenerbahce Dogus Istanbul,0
ULK       ,,44,09:40,1,12,"DUVERIOGLU, AHMET",P006399   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Fenerbahce Dogus Istanbul,0
ULK       ,,23,09:38,1,13,"GUDURIC, MARKO",P004004   ,Assist (1),AS,,,Fenerbahce Dogus Istanbul,0
BAS       ,,17,09:17,1,14,"POIRIER, VINCENT",P004887   ,Foul Drawn (1),RV,,,KIROLBET Baskonia Vitoria Gasteiz,0
ULK       ,,70,09:17,1,15,"DATOME, LUIGI",PCCD      ,Foul (1),CM,,,Fenerbahce Dogus Istanbul,0
BAS       ,,17,09:17,1,16,"POIRIER, VINCENT",P004887   ,Free Throw In (1/1 -  1 pt),FTM,1.0,2.0,KIROLBET Baskonia Vitoria Gasteiz,0
BAS       ,,9,09:17,1,17,"HUERTAS, MARCELINHO",PJUJ      ,Assist (1),AS,,,KIROLBET Baskonia Vitoria Gasteiz,0
BAS       ,,17,09:17,1,18,"POIRIER, VINCENT",P004887   ,Free Throw In (2/2 -  2 pt),FTM,2.0,2.0,KIROLBET Baskonia Vitoria Gasteiz,0
ULK       ,,24,08:56,2,20,"VESELY, JAN",P000925   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Fenerbahce Dogus Istanbul,0
BAS       ,,29,08:54,2,21,"GARINO, PATRICIO",P007994   ,Def Rebound (1),D,,,KIROLBET Baskonia Vitoria Gasteiz,0
BAS       ,,7,08:39,2,22,"VOIGTMANN, JOHANNES",P007201   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,KIROLBET Baskonia Vitoria Gasteiz,0
