CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,10,,          ,Begin Period,BP,,,,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,13,09:42,1,11,"RODRIGUEZ, SERGIO",PCVM      ,Turnover (1),TO,,,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,32,09:29,1,12,"GREEN, ERICK",P005159   ,Foul Drawn (1),RV,,,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,41,09:29,1,13,"KURBANOV, NIKITA",PJLX      ,Foul (1),CM,,,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,32,09:16,1,14,"GREEN, ERICK",P005159   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,41,09:03,1,15,"KURBANOV, NIKITA",PJLX      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,2.0,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,21,08:35,2,17,"PLEISS, TIBOR",PLHK      ,Two Pointer (1/1 -  2 pt),2FGM,4.0,2.0,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,6,08:32,2,18,"ABALDE, ALBERTO",P003733   ,Assist (1),AS,,,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,21,08:24,2,19,"CLYBURN, WILL",P004888   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,4.0,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,21,08:24,2,20,"CLYBURN, WILL",P004888   ,Foul Drawn (1),RV,,,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,42,08:24,2,21,"DOORNEKAMP, AARON",P002763   ,Foul (1),CM,,,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,21,08:24,2,22,"CLYBURN, WILL",P004888   ,Free Throw In (1/1 -  3 pt),FTM,4.0,5.0,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,42,08:03,2,23,"DOORNEKAMP, AARON",P002763   ,Turnover (1),TO,,,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,1,07:49,3,25,"DE COLO, NANDO",P002100   ,Three Pointer (1/1 -  3 pt),3FGM,4.0,8.0,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,21,07:48,3,26,"CLYBURN, WILL",P004888   ,Assist (1),AS,,,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,21,07:34,3,27,"PLEISS, TIBOR",PLHK      ,Two Pointer (2/2 -  4 pt),2FGM,6.0,8.0,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,32,07:32,3,28,"GREEN, ERICK",P005159   ,Assist (1),AS,,,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,1,07:32,3,29,"DE COLO, NANDO",P002100   ,Three Pointer (2/2 -  6 pt),3FGM,6.0,11.0,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,13,07:32,3,30,"RODRIGUEZ, SERGIO",PCVM      ,Assist (1),AS,,,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,32,07:32,3,31,"GREEN, ERICK",P005159   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,41,07:32,3,32,"KURBANOV, NIKITA",PJLX      ,Def Rebound (1),D,,,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
CSK       ,,1,07:32,3,33,"DE COLO, NANDO",P002100   ,Missed Three Pointer (2/3 -  6 pt),3FGA,,,CSKA Moscow,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,6,07:32,3,34,"ABALDE, ALBERTO",P003733   ,Def Rebound (1),D,,,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,21,06:34,4,36,"PLEISS, TIBOR",PLHK      ,Two Pointer (3/3 -  6 pt),2FGM,8.0,11.0,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
PAM       ,,6,06:34,4,37,"ABALDE, ALBERTO",P003733   ,Assist (2),AS,,,Valencia Basket,0,Valencia Basket,PAM,CSKA Moscow,CSK
