CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
KHI       ,,22,09:39,1,3,"JENKINS, CHARLES",P005014   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
MAL       ,,40,09:37,1,4,"AUGUSTINE, JAMES",P001438   ,Def Rebound (1),D,,,Unicaja Malaga,0
MAL       ,,10,09:32,1,5,"SALIN, SASU",P002820   ,Three Pointer (1/1 -  3 pt),3FGM,,3.0,Unicaja Malaga,0
MAL       ,,40,09:32,1,6,"AUGUSTINE, JAMES",P001438   ,Assist (1),AS,,,Unicaja Malaga,0
KHI       ,,21,08:58,2,8,"ANDERSON, JAMES",P005938   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
MAL       ,,,08:58,2,9,,          ,Def Rebound (1),D,,,Unicaja Malaga,0
MAL       ,,40,08:40,2,10,"AUGUSTINE, JAMES",P001438   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Unicaja Malaga,0
KHI       ,,13,08:37,2,11,"GILL, ANTHONY",P008001   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,1,08:29,2,12,"SHVED, ALEXEY",PKVZ      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
MAL       ,,3,08:29,2,13,"MCCALLUM, RAY",P008002   ,Def Rebound (1),D,,,Unicaja Malaga,0
MAL       ,,43,08:29,2,14,"SUAREZ, CARLOS",PJJS      ,Foul Drawn (1),RV,,,Unicaja Malaga,0
KHI       ,,23,08:29,2,15,"THOMAS, MALCOLM",P004251   ,Foul (1),CM,,,Khimki Moscow Region,0
MAL       ,,10,07:59,3,17,"SALIN, SASU",P002820   ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,Unicaja Malaga,0
MAL       ,,40,07:59,3,18,"AUGUSTINE, JAMES",P001438   ,Off Rebound (1),O,,,Unicaja Malaga,0
MAL       ,,3,07:48,3,19,"MCCALLUM, RAY",P008002   ,Two Pointer (1/1 -  2 pt),2FGM,,5.0,Unicaja Malaga,0
KHI       ,,1,07:29,3,20,"SHVED, ALEXEY",PKVZ      ,Missed Three Pointer (0/2 -  0 pt),3FGA,,,Khimki Moscow Region,0
MAL       ,,3,07:27,3,21,"MCCALLUM, RAY",P008002   ,Def Rebound (2),D,,,Unicaja Malaga,0
MAL       ,,12,07:19,3,22,"MILOSAVLJEVIC, DRAGAN",P002822   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Unicaja Malaga,0
KHI       ,,22,07:17,3,23,"JENKINS, CHARLES",P005014   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,1,07:09,3,24,"SHVED, ALEXEY",PKVZ      ,Turnover (1),TO,,,Khimki Moscow Region,0
MAL       ,,10,06:59,4,26,"SALIN, SASU",P002820   ,Missed Three Pointer (1/3 -  3 pt),3FGA,,,Unicaja Malaga,0
MAL       ,,12,06:59,4,27,"MILOSAVLJEVIC, DRAGAN",P002822   ,Off Rebound (1),O,,,Unicaja Malaga,0
MAL       ,,12,06:59,4,28,"MILOSAVLJEVIC, DRAGAN",P002822   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Unicaja Malaga,0
KHI       ,,1,06:59,4,29,"SHVED, ALEXEY",PKVZ      ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,1,06:44,4,30,"SHVED, ALEXEY",PKVZ      ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
MAL       ,,12,06:44,4,31,"MILOSAVLJEVIC, DRAGAN",P002822   ,Foul (1),CM,,,Unicaja Malaga,0
KHI       ,,1,06:37,4,32,"SHVED, ALEXEY",PKVZ      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,5.0,Khimki Moscow Region,0
