CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,32,,          ,Begin Period,BP,,,,0
BAS       ,,10,09:52,1,33,"BEAUBOIS, RODRIGUE",P006590   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,,Baskonia Vitoria Gasteiz,0
BAS       ,,6,09:50,1,34,"TIMMA, JANIS",P005718   ,Assist (1),AS,,,Baskonia Vitoria Gasteiz,0
RED       ,,22,09:31,1,35,"ROCHESTIE, TAYLOR",P002972   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Crvena Zvezda mts Belgrade,0
RED       ,,10,09:29,1,36,"LAZIC, BRANKO",PLUO      ,Off Rebound (1),O,,,Crvena Zvezda mts Belgrade,0
RED       ,,6,09:18,1,37,"DANGUBIC, NEMANJA",P005942   ,Two Pointer (1/1 -  2 pt),2FGM,3.0,2.0,Crvena Zvezda mts Belgrade,0
RED       ,,22,09:16,1,38,"ROCHESTIE, TAYLOR",P002972   ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0
BAS       ,,17,09:02,1,39,"POIRIER, VINCENT",P004887   ,Foul Drawn (1),RV,,,Baskonia Vitoria Gasteiz,0
RED       ,,51,09:02,1,40,"BJELICA, MILKO",PCHX      ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0
BAS       ,,10,09:02,1,41,"BEAUBOIS, RODRIGUE",P006590   ,Two Pointer (1/1 -  5 pt),2FGM,5.0,2.0,Baskonia Vitoria Gasteiz,0
BAS       ,,15,09:02,1,42,"GRANGER, JAYSON",P003024   ,Assist (1),AS,,,Baskonia Vitoria Gasteiz,0
RED       ,,26,08:33,2,44,"LESSORT, MATHIAS",P003842   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,4.0,Crvena Zvezda mts Belgrade,0
RED       ,,51,08:31,2,45,"BJELICA, MILKO",PCHX      ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0
BAS       ,,10,08:13,2,46,"BEAUBOIS, RODRIGUE",P006590   ,Two Pointer (2/2 -  7 pt),2FGM,7.0,4.0,Baskonia Vitoria Gasteiz,0
RED       ,,10,07:52,3,48,"LAZIC, BRANKO",PLUO      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Crvena Zvezda mts Belgrade,0
RED       ,,26,07:50,3,49,"LESSORT, MATHIAS",P003842   ,Off Rebound (1),O,,,Crvena Zvezda mts Belgrade,0
RED       ,,51,07:47,3,50,"BJELICA, MILKO",PCHX      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Crvena Zvezda mts Belgrade,0
BAS       ,,17,07:45,3,51,"POIRIER, VINCENT",P004887   ,Def Rebound (1),D,,,Baskonia Vitoria Gasteiz,0
BAS       ,,10,07:43,3,52,"BEAUBOIS, RODRIGUE",P006590   ,Foul Drawn (1),RV,,,Baskonia Vitoria Gasteiz,0
RED       ,,22,07:43,3,53,"ROCHESTIE, TAYLOR",P002972   ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0
BAS       ,,10,07:42,3,54,"BEAUBOIS, RODRIGUE",P006590   ,Two Pointer (3/3 -  9 pt),2FGM,9.0,4.0,Baskonia Vitoria Gasteiz,0
BAS       ,,15,07:42,3,55,"GRANGER, JAYSON",P003024   ,Assist (2),AS,,,Baskonia Vitoria Gasteiz,0
RED       ,,26,07:27,3,56,"LESSORT, MATHIAS",P003842   ,Turnover (1),TO,,,Crvena Zvezda mts Belgrade,0
RED       ,,22,07:27,3,57,"ROCHESTIE, TAYLOR",P002972   ,Out,OUT,,,Crvena Zvezda mts Belgrade,0
RED       ,,31,07:27,3,58,"ENNIS, DYLAN",P008066   ,In,IN,,,Crvena Zvezda mts Belgrade,0
BAS       ,,17,07:13,3,59,"POIRIER, VINCENT",P004887   ,Turnover (1),TO,,,Baskonia Vitoria Gasteiz,0
RED       ,,31,06:52,4,61,"ENNIS, DYLAN",P008066   ,Two Pointer (1/1 -  2 pt),2FGM,9.0,6.0,Crvena Zvezda mts Belgrade,0
BAS       ,,10,06:36,4,62,"BEAUBOIS, RODRIGUE",P006590   ,Missed Three Pointer (1/2 -  9 pt),3FGA,,,Baskonia Vitoria Gasteiz,0
BAS       ,,17,06:34,4,63,"POIRIER, VINCENT",P004887   ,Off Rebound (1),O,,,Baskonia Vitoria Gasteiz,0
BAS       ,,6,06:32,4,64,"TIMMA, JANIS",P005718   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Baskonia Vitoria Gasteiz,0
BAS       ,,8,06:30,4,65,"MALMANIS, RINALDS",P004185   ,Off Rebound (1),O,,,Baskonia Vitoria Gasteiz,0
BAS       ,,17,06:28,4,66,"POIRIER, VINCENT",P004887   ,Two Pointer (1/1 -  2 pt),2FGM,11.0,6.0,Baskonia Vitoria Gasteiz,0
