CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
OLY       ,,15,09:35,1,3,"PRINTEZIS, GEORGIOS",PAMM      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Olympiacos Piraeus,0
KHI       ,,21,09:33,1,4,"ANDERSON, JAMES",P005938   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,1,09:10,1,5,"SHVED, ALEXEY",PKVZ      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
OLY       ,,6,09:08,1,6,"PAPAPETROU, IOANNIS",P005161   ,Def Rebound (1),D,,,Olympiacos Piraeus,0
OLY       ,,15,08:50,2,8,"PRINTEZIS, GEORGIOS",PAMM      ,Two Pointer (1/2 -  2 pt),2FGM,2.0,,Olympiacos Piraeus,0
KHI       ,,23,08:29,2,9,"THOMAS, MALCOLM",P004251   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
OLY       ,,6,08:27,2,10,"PAPAPETROU, IOANNIS",P005161   ,Def Rebound (2),D,,,Olympiacos Piraeus,0
OLY       ,,11,08:18,2,11,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,,Olympiacos Piraeus,0
OLY       ,,6,08:16,2,12,"PAPAPETROU, IOANNIS",P005161   ,Assist (1),AS,,,Olympiacos Piraeus,0
KHI       ,,13,07:58,3,14,"GILL, ANTHONY",P008001   ,Turnover (1),TO,,,Khimki Moscow Region,0
OLY       ,,11,07:44,3,15,"MILUTINOV, NIKOLA",P003941   ,Offensive Foul (1),OF,,,Olympiacos Piraeus,0
OLY       ,,11,07:44,3,16,"MILUTINOV, NIKOLA",P003941   ,Turnover (1),TO,,,Olympiacos Piraeus,0
KHI       ,,23,07:44,3,17,"THOMAS, MALCOLM",P004251   ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
KHI       ,,23,07:31,3,18,"THOMAS, MALCOLM",P004251   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
OLY       ,,6,07:29,3,19,"PAPAPETROU, IOANNIS",P005161   ,Def Rebound (3),D,,,Olympiacos Piraeus,0
KHI       ,,13,07:23,3,20,"GILL, ANTHONY",P008001   ,Foul (1),CM,,,Khimki Moscow Region,0
OLY       ,,15,07:23,3,21,"PRINTEZIS, GEORGIOS",PAMM      ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0
OLY       ,,6,07:19,3,22,"PAPAPETROU, IOANNIS",P005161   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Olympiacos Piraeus,0
KHI       ,,21,07:17,3,23,"ANDERSON, JAMES",P005938   ,Def Rebound (2),D,,,Khimki Moscow Region,0
KHI       ,,21,07:11,3,24,"ANDERSON, JAMES",P005938   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,2.0,Khimki Moscow Region,0
OLY       ,,11,06:54,4,26,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (2/2 -  4 pt),2FGM,6.0,2.0,Olympiacos Piraeus,0
OLY       ,,16,06:53,4,27,"PAPANIKOLAOU, KOSTAS",P001255   ,Assist (1),AS,,,Olympiacos Piraeus,0
KHI       ,,23,06:41,4,28,"THOMAS, MALCOLM",P004251   ,Offensive Foul (1),OF,,,Khimki Moscow Region,0
KHI       ,,23,06:41,4,29,"THOMAS, MALCOLM",P004251   ,Turnover (1),TO,,,Khimki Moscow Region,0
OLY       ,,22,06:41,4,30,"ROBERTS, BRIAN",P002091   ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0
KHI       ,,0,06:41,4,31,"ROBINSON, THOMAS",P008003   ,In,IN,,,Khimki Moscow Region,0
KHI       ,,23,06:41,4,32,"THOMAS, MALCOLM",P004251   ,Out,OUT,,,Khimki Moscow Region,0
OLY       ,,11,06:20,4,33,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (3/3 -  6 pt),2FGM,8.0,2.0,Olympiacos Piraeus,0
