CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,10,,          ,Begin Period,BP,,,,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,09:55,1,11,"BEAUBOIS, RODRIGUE",P006590   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,09:55,1,83,"POIRIER, VINCENT",P004887   ,Off Rebound (1),O,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,09:55,1,84,"POIRIER, VINCENT",P004887   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,09:55,1,12,"POIRIER, VINCENT",P004887   ,Off Rebound (2),O,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,09:40,1,13,"POIRIER, VINCENT",P004887   ,Turnover (1),TO,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,6,09:39,1,14,"ABALDE, ALBERTO",P003733   ,Steal (1),ST,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,09:39,1,15,"MARTINEZ, RAFA",P001351   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,09:39,1,16,"MARTINEZ, RAFA",P001351   ,Shot Rejected (1),AG,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,09:39,1,17,"BEAUBOIS, RODRIGUE",P006590   ,Block (1),FV,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,7,09:39,1,18,"VOIGTMANN, JOHANNES",P007201   ,Def Rebound (1),D,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,29,09:23,1,19,"GARINO, PATRICIO",P007994   ,Foul Drawn (1),RV,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,09:23,1,20,"MARTINEZ, RAFA",P001351   ,Foul (1),CM,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,09:12,1,21,"BEAUBOIS, RODRIGUE",P006590   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,09:11,1,22,"DUBLJEVIC, BOJAN",P002742   ,Def Rebound (1),D,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,09:11,1,23,"DUBLJEVIC, BOJAN",P002742   ,Turnover (1),TO,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,29,09:11,1,24,"GARINO, PATRICIO",P007994   ,Steal (1),ST,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,29,09:11,1,25,"GARINO, PATRICIO",P007994   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,19,08:30,2,27,"SAN EMETERIO, FERNANDO",P000518   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,08:27,2,28,"BEAUBOIS, RODRIGUE",P006590   ,Def Rebound (1),D,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,08:17,2,29,"BEAUBOIS, RODRIGUE",P006590   ,Missed Two Pointer (0/3 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,08:17,2,30,"POIRIER, VINCENT",P004887   ,Off Rebound (3),O,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,08:17,2,31,"POIRIER, VINCENT",P004887   ,Two Pointer (1/2 -  2 pt),2FGM,,4.0,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,07:54,3,34,"DUBLJEVIC, BOJAN",P002742   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,07:52,3,35,"BEAUBOIS, RODRIGUE",P006590   ,Def Rebound (2),D,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,15,07:51,3,36,"GRANGER, JAYSON",P003024   ,Turnover (1),TO,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,07:48,3,37,"MARTINEZ, RAFA",P001351   ,Steal (1),ST,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,07:41,3,38,"DUBLJEVIC, BOJAN",P002742   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,07:41,3,39,"DUBLJEVIC, BOJAN",P002742   ,Shot Rejected (1),AG,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,07:38,3,40,"POIRIER, VINCENT",P004887   ,Block (1),FV,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,07:35,3,41,"DUBLJEVIC, BOJAN",P002742   ,Off Rebound (1),O,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,07:35,3,42,"DUBLJEVIC, BOJAN",P002742   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,29,07:35,3,43,"GARINO, PATRICIO",P007994   ,Foul Drawn (2),RV,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,07:35,3,44,"DUBLJEVIC, BOJAN",P002742   ,Foul (1),CM,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,29,07:35,3,45,"GARINO, PATRICIO",P007994   ,Free Throw In (1/1 -  3 pt),FTM,,5.0,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,29,07:35,3,46,"GARINO, PATRICIO",P007994   ,Free Throw In (2/2 -  4 pt),FTM,,6.0,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,06:59,4,48,"MARTINEZ, RAFA",P001351   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,6.0,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,06:57,4,49,"DUBLJEVIC, BOJAN",P002742   ,Assist (1),AS,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,06:34,4,50,"BEAUBOIS, RODRIGUE",P006590   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,0,06:31,4,51,"THOMAS, WILL",P005856   ,Def Rebound (1),D,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,19,06:14,4,52,"SAN EMETERIO, FERNANDO",P000518   ,Three Pointer (1/2 -  3 pt),3FGM,6.0,6.0,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,06:13,4,53,"MARTINEZ, RAFA",P001351   ,Assist (1),AS,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,06:11,4,54,"BEAUBOIS, RODRIGUE",P006590   ,Missed Two Pointer (0/4 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,0,06:11,4,55,"THOMAS, WILL",P005856   ,Def Rebound (2),D,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,19,05:55,5,57,"SAN EMETERIO, FERNANDO",P000518   ,Missed Two Pointer (0/1 -  3 pt),2FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,,05:55,5,58,,          ,Off Rebound (1),O,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,19,05:45,5,59,"SAN EMETERIO, FERNANDO",P000518   ,Two Pointer (1/2 -  5 pt),2FGM,8.0,6.0,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,15,05:26,5,60,"GRANGER, JAYSON",P003024   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,19,05:25,5,61,"SAN EMETERIO, FERNANDO",P000518   ,Def Rebound (1),D,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,19,05:16,5,62,"SAN EMETERIO, FERNANDO",P000518   ,Foul Drawn (1),RV,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,29,05:16,5,63,"GARINO, PATRICIO",P007994   ,Foul (1),CM,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,6,05:02,5,64,"ABALDE, ALBERTO",P003733   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,7,05:00,5,65,"VOIGTMANN, JOHANNES",P007201   ,Def Rebound (2),D,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,7,04:49,6,67,"VOIGTMANN, JOHANNES",P007201   ,Two Pointer (1/1 -  2 pt),2FGM,8.0,8.0,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,15,04:47,6,68,"GRANGER, JAYSON",P003024   ,Assist (1),AS,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,04:35,6,69,"DUBLJEVIC, BOJAN",P002742   ,Three Pointer (1/2 -  3 pt),3FGM,11.0,8.0,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,04:35,6,70,"MARTINEZ, RAFA",P001351   ,Assist (2),AS,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,15,04:29,6,71,"GRANGER, JAYSON",P003024   ,Two Pointer (1/1 -  2 pt),2FGM,11.0,10.0,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,03:59,7,73,"DUBLJEVIC, BOJAN",P002742   ,Missed Two Pointer (0/3 -  3 pt),2FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,7,03:59,7,74,"VOIGTMANN, JOHANNES",P007201   ,Def Rebound (3),D,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,7,03:59,7,75,"VOIGTMANN, JOHANNES",P007201   ,Three Pointer (1/1 -  5 pt),3FGM,11.0,13.0,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,15,03:59,7,76,"GRANGER, JAYSON",P003024   ,Assist (2),AS,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,03:18,7,77,"MARTINEZ, RAFA",P001351   ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,15,03:18,7,78,"GRANGER, JAYSON",P003024   ,Def Rebound (1),D,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,03:09,7,79,"MARTINEZ, RAFA",P001351   ,Foul Drawn (1),RV,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,03:09,7,80,"POIRIER, VINCENT",P004887   ,Offensive Foul (1),OF,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,03:09,7,81,"POIRIER, VINCENT",P004887   ,Turnover (2),TO,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
          ,,,03:09,7,82,,          ,TV Time Out (1),TOUT_TV,,,,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,5,03:09,7,85,"GARCIA, SERGI",P005458   ,In,IN,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,6,03:09,7,86,"ABALDE, ALBERTO",P003733   ,Out,OUT,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,14,03:09,7,87,"DUBLJEVIC, BOJAN",P002742   ,Out,OUT,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,17,03:09,7,88,"MARTINEZ, RAFA",P001351   ,Out,OUT,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,22,03:09,7,89,"WILLIAMS, LATAVIOUS",P004259   ,In,IN,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,32,03:09,7,90,"GREEN, ERICK",P005159   ,In,IN,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,9,03:09,7,91,"HUERTAS, MARCELINHO",PJUJ      ,In,IN,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,03:09,7,92,"BEAUBOIS, RODRIGUE",P006590   ,Out,OUT,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,11,03:09,7,93,"JANNING, MATT",P004165   ,In,IN,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,15,03:09,7,94,"GRANGER, JAYSON",P003024   ,Out,OUT,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,03:09,7,95,"POIRIER, VINCENT",P004887   ,Out,OUT,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,23,03:09,7,96,"SHENGELIA, TORNIKE",P001133   ,In,IN,,,Baskonia Vitoria Gasteiz,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,5,02:44,8,98,"GARCIA, SERGI",P005458   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,5,02:44,8,99,"GARCIA, SERGI",P005458   ,Off Rebound (1),O,,,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
PAM       ,,19,02:44,8,100,"SAN EMETERIO, FERNANDO",P000518   ,Two Pointer (2/3 -  7 pt),2FGM,13.0,13.0,Valencia Basket,0,Valencia Basket,PAM,Baskonia Vitoria Gasteiz,BAS
