CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
BAM       ,,3,09:36,1,3,"WRIGHT, DORELL",P008049   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,,Brose Bamberg,0
BAM       ,,43,09:32,1,4,"RADOSEVIC, LEON",PLEM      ,Assist (1),AS,,,Brose Bamberg,0
KHI       ,,13,09:12,1,5,"GILL, ANTHONY",P008001   ,Two Pointer (1/1 -  2 pt),2FGM,3.0,2.0,Khimki Moscow Region,0
BAM       ,,0,08:58,2,7,"HACKETT, DANIEL",P001844   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,2.0,Brose Bamberg,0
KHI       ,,1,08:39,2,8,"SHVED, ALEXEY",PKVZ      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
KHI       ,,13,08:39,2,116,"GILL, ANTHONY",P008001   ,Off Rebound (1),O,,,Khimki Moscow Region,0
KHI       ,,1,08:33,2,9,"SHVED, ALEXEY",PKVZ      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
BAM       ,,43,08:29,2,10,"RADOSEVIC, LEON",PLEM      ,Def Rebound (1),D,,,Brose Bamberg,0
KHI       ,,22,08:14,2,11,"JENKINS, CHARLES",P005014   ,Foul (1),CM,,,Khimki Moscow Region,0
BAM       ,,21,08:14,2,12,"RUBIT, AUGUSTINE",P006477   ,Foul Drawn (1),RV,,,Brose Bamberg,0
BAM       ,,6,08:14,2,13,"ZISIS, NIKOS",PABN      ,Turnover (1),TO,,,Brose Bamberg,0
KHI       ,,21,07:55,3,16,"ANDERSON, JAMES",P005938   ,Offensive Foul (1),OF,,,Khimki Moscow Region,0
KHI       ,,21,07:55,3,17,"ANDERSON, JAMES",P005938   ,Turnover (1),TO,,,Khimki Moscow Region,0
BAM       ,,6,07:48,3,18,"ZISIS, NIKOS",PABN      ,Foul Drawn (1),RV,,,Brose Bamberg,0
KHI       ,,22,07:35,3,19,"JENKINS, CHARLES",P005014   ,Foul (2),CM,,,Khimki Moscow Region,0
BAM       ,,6,07:35,3,20,"ZISIS, NIKOS",PABN      ,Foul Drawn (2),RV,,,Brose Bamberg,0
BAM       ,,3,07:20,3,21,"WRIGHT, DORELL",P008049   ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,Brose Bamberg,0
BAM       ,,6,07:18,3,22,"ZISIS, NIKOS",PABN      ,Off Rebound (1),O,,,Brose Bamberg,0
BAM       ,,0,07:13,3,23,"HACKETT, DANIEL",P001844   ,Three Pointer (1/1 -  5 pt),3FGM,8.0,2.0,Brose Bamberg,0
BAM       ,,6,07:09,3,24,"ZISIS, NIKOS",PABN      ,Assist (1),AS,,,Brose Bamberg,0
KHI       ,,9,07:03,3,25,"MARKOVIC, STEFAN",PLME      ,In,IN,,,Khimki Moscow Region,0
KHI       ,,22,07:03,3,26,"JENKINS, CHARLES",P005014   ,Out,OUT,,,Khimki Moscow Region,0
KHI       ,,1,06:56,4,28,"SHVED, ALEXEY",PKVZ      ,Three Pointer (1/2 -  3 pt),3FGM,8.0,5.0,Khimki Moscow Region,0
KHI       ,,13,06:54,4,29,"GILL, ANTHONY",P008001   ,Assist (1),AS,,,Khimki Moscow Region,0
BAM       ,,43,06:42,4,30,"RADOSEVIC, LEON",PLEM      ,Two Pointer (1/1 -  2 pt),2FGM,10.0,5.0,Brose Bamberg,0
BAM       ,,0,06:42,4,31,"HACKETT, DANIEL",P001844   ,Assist (1),AS,,,Brose Bamberg,0
KHI       ,,1,06:42,4,32,"SHVED, ALEXEY",PKVZ      ,Foul (1),CM,,,Khimki Moscow Region,0
BAM       ,,43,06:42,4,634,"RADOSEVIC, LEON",PLEM      ,Foul Drawn (1),RV,,,Brose Bamberg,0
BAM       ,,43,06:42,4,33,"RADOSEVIC, LEON",PLEM      ,Free Throw In (1/1 -  3 pt),FTM,11.0,5.0,Brose Bamberg,0
BAM       ,,6,06:24,4,34,"ZISIS, NIKOS",PABN      ,Foul (1),CM,,,Brose Bamberg,0
KHI       ,,9,06:24,4,35,"MARKOVIC, STEFAN",PLME      ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
KHI       ,,1,06:17,4,36,"SHVED, ALEXEY",PKVZ      ,Three Pointer (2/3 -  6 pt),3FGM,11.0,8.0,Khimki Moscow Region,0
BAM       ,,43,05:55,5,38,"RADOSEVIC, LEON",PLEM      ,Two Pointer (2/2 -  5 pt),2FGM,13.0,8.0,Brose Bamberg,0
BAM       ,,21,05:53,5,39,"RUBIT, AUGUSTINE",P006477   ,Assist (1),AS,,,Brose Bamberg,0
KHI       ,,1,05:30,5,40,"SHVED, ALEXEY",PKVZ      ,Two Pointer (1/2 -  8 pt),2FGM,13.0,10.0,Khimki Moscow Region,0
BAM       ,,0,05:26,5,41,"HACKETT, DANIEL",P001844   ,Turnover (1),TO,,,Brose Bamberg,0
KHI       ,,23,05:26,5,42,"THOMAS, MALCOLM",P004251   ,Steal (1),ST,,,Khimki Moscow Region,0
KHI       ,,23,05:26,5,43,"THOMAS, MALCOLM",P004251   ,Two Pointer (1/1 -  2 pt),2FGM,13.0,12.0,Khimki Moscow Region,0
BAM       ,,0,05:26,5,44,"HACKETT, DANIEL",P001844   ,Missed Three Pointer (1/2 -  5 pt),3FGA,,,Brose Bamberg,0
KHI       ,,9,05:26,5,45,"MARKOVIC, STEFAN",PLME      ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,21,05:26,5,46,"ANDERSON, JAMES",P005938   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
BAM       ,,0,05:26,5,47,"HACKETT, DANIEL",P001844   ,Def Rebound (1),D,,,Brose Bamberg,0
BAM       ,,21,05:26,5,48,"RUBIT, AUGUSTINE",P006477   ,Two Pointer (1/1 -  2 pt),2FGM,15.0,12.0,Brose Bamberg,0
