CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,30,,          ,Begin Period,BP,,,,0
PAN       ,,43,09:35,1,31,"ANTETOKOUNMPO, THANASIS",P007865   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,09:35,1,32,"ANTETOKOUNMPO, THANASIS",P007865   ,Shot Rejected (1),AG,,,Panathinaikos Superfoods Athens,0
IST       ,,42,09:33,1,33,"DUNSTON, BRYANT",P003048   ,Block (1),FV,,,Anadolu Efes Istanbul,0
IST       ,,5,09:31,1,34,"BROWN, DERRICK",P004425   ,Def Rebound (1),D,,,Anadolu Efes Istanbul,0
IST       ,,44,09:11,1,35,"SIMON, KRUNOSLAV",PCPR      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Anadolu Efes Istanbul,0
PAN       ,,14,09:09,1,36,"GIST, JAMES",P002980   ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,09:05,1,37,"ANTETOKOUNMPO, THANASIS",P007865   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
IST       ,,5,09:03,1,38,"BROWN, DERRICK",P004425   ,Def Rebound (2),D,,,Anadolu Efes Istanbul,0
IST       ,,14,08:44,2,40,"ADAMS, JOSH",P007872   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Anadolu Efes Istanbul,0
PAN       ,,24,08:26,2,41,"LOJESKI, MATT",P003608   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
PAN       ,,,08:24,2,42,,          ,Off Rebound (1),O,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,08:18,2,43,"CALATHES, NICK",P001932   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
IST       ,,30,08:16,2,44,"DRAGIC, ZORAN",P003514   ,Def Rebound (1),D,,,Anadolu Efes Istanbul,0
IST       ,,44,08:01,2,45,"SIMON, KRUNOSLAV",PCPR      ,Turnover (1),TO,,,Anadolu Efes Istanbul,0
PAN       ,,33,07:55,3,47,"CALATHES, NICK",P001932   ,Two Pointer (1/2 -  2 pt),2FGM,2.0,2.0,Panathinaikos Superfoods Athens,0
IST       ,,44,07:23,3,48,"SIMON, KRUNOSLAV",PCPR      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,4.0,Anadolu Efes Istanbul,0
IST       ,,42,07:07,3,49,"DUNSTON, BRYANT",P003048   ,Foul (1),CM,,,Anadolu Efes Istanbul,0
PAN       ,,14,07:07,3,50,"GIST, JAMES",P002980   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
PAN       ,,14,07:07,3,51,"GIST, JAMES",P002980   ,Free Throw In (1/1 -  1 pt),FTM,3.0,4.0,Panathinaikos Superfoods Athens,0
PAN       ,,24,07:07,3,52,"LOJESKI, MATT",P003608   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
PAN       ,,14,07:07,3,53,"GIST, JAMES",P002980   ,Free Throw In (2/2 -  2 pt),FTM,4.0,4.0,Panathinaikos Superfoods Athens,0
IST       ,,30,06:47,4,55,"DRAGIC, ZORAN",P003514   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
PAN       ,,14,06:45,4,56,"GIST, JAMES",P002980   ,Def Rebound (2),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,14,06:29,4,57,"GIST, JAMES",P002980   ,Two Pointer (1/1 -  4 pt),2FGM,6.0,4.0,Panathinaikos Superfoods Athens,0
PAN       ,,43,06:27,4,58,"ANTETOKOUNMPO, THANASIS",P007865   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
IST       ,,42,06:04,4,59,"DUNSTON, BRYANT",P003048   ,Turnover (1),TO,,,Anadolu Efes Istanbul,0
PAN       ,,0,06:03,4,60,"SINGLETON, CHRIS",P006614   ,Steal (1),ST,,,Panathinaikos Superfoods Athens,0
IST       ,,5,06:00,4,61,"BROWN, DERRICK",P004425   ,Foul (1),CM,,,Anadolu Efes Istanbul,0
PAN       ,,43,06:00,4,62,"ANTETOKOUNMPO, THANASIS",P007865   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
PAN       ,,0,05:43,5,64,"SINGLETON, CHRIS",P006614   ,Two Pointer (1/1 -  2 pt),2FGM,8.0,4.0,Panathinaikos Superfoods Athens,0
IST       ,,5,05:18,5,65,"BROWN, DERRICK",P004425   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
PAN       ,,,05:16,5,66,,          ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,04:52,6,68,"CALATHES, NICK",P001932   ,Three Pointer (1/1 -  5 pt),3FGM,11.0,4.0,Panathinaikos Superfoods Athens,0
IST       ,,5,04:24,6,69,"BROWN, DERRICK",P004425   ,Two Pointer (1/2 -  2 pt),2FGM,11.0,6.0,Anadolu Efes Istanbul,0
PAN       ,,14,03:59,7,71,"GIST, JAMES",P002980   ,Missed Two Pointer (1/2 -  4 pt),2FGA,,,Panathinaikos Superfoods Athens,0
IST       ,,,03:57,7,72,,          ,Def Rebound (2),D,,,Anadolu Efes Istanbul,0
          ,,,03:57,7,73,,          ,TV Time Out (1),TOUT_TV,,,,0
IST       ,,5,03:57,7,74,"BROWN, DERRICK",P004425   ,Missed Two Pointer (1/3 -  2 pt),2FGA,,,Anadolu Efes Istanbul,0
PAN       ,,14,03:57,7,75,"GIST, JAMES",P002980   ,Def Rebound (3),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,03:29,7,76,"CALATHES, NICK",P001932   ,Missed Two Pointer (1/3 -  5 pt),2FGA,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,03:29,7,77,"CALATHES, NICK",P001932   ,Shot Rejected (1),AG,,,Panathinaikos Superfoods Athens,0
IST       ,,14,03:29,7,78,"ADAMS, JOSH",P007872   ,Block (1),FV,,,Anadolu Efes Istanbul,0
IST       ,,42,03:29,7,79,"DUNSTON, BRYANT",P003048   ,Def Rebound (1),D,,,Anadolu Efes Istanbul,0
PAN       ,,14,03:29,7,80,"GIST, JAMES",P002980   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
IST       ,,44,03:29,7,81,"SIMON, KRUNOSLAV",PCPR      ,Foul Drawn (1),RV,,,Anadolu Efes Istanbul,0
IST       ,,14,03:22,7,82,"ADAMS, JOSH",P007872   ,Three Pointer (1/1 -  5 pt),3FGM,11.0,9.0,Anadolu Efes Istanbul,0
PAN       ,,43,03:01,7,83,"ANTETOKOUNMPO, THANASIS",P007865   ,Two Pointer (1/3 -  2 pt),2FGM,13.0,9.0,Panathinaikos Superfoods Athens,0
PAN       ,,14,03:00,7,84,"GIST, JAMES",P002980   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
IST       ,,44,02:38,8,86,"SIMON, KRUNOSLAV",PCPR      ,Turnover (2),TO,,,Anadolu Efes Istanbul,0
PAN       ,,0,02:22,8,87,"SINGLETON, CHRIS",P006614   ,Two Pointer (2/2 -  4 pt),2FGM,15.0,9.0,Panathinaikos Superfoods Athens,0
PAN       ,,33,02:18,8,88,"CALATHES, NICK",P001932   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
IST       ,,14,02:01,8,89,"ADAMS, JOSH",P007872   ,Turnover (1),TO,,,Anadolu Efes Istanbul,0
