CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,5,,          ,Begin Period,BP,,,,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,22,09:39,1,6,"ROCHESTIE, TAYLOR",P002972   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
ZAL       ,,0,09:18,1,7,"DAVIES, BRANDON",P007870   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,26,09:17,1,8,"LESSORT, MATHIAS",P003842   ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,10,08:55,2,10,"LAZIC, BRANKO",PLUO      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
ZAL       ,,13,08:54,2,11,"JANKUNAS, PAULIUS",PBWI      ,Def Rebound (1),D,,,Zalgiris Kaunas,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
ZAL       ,,0,08:41,2,12,"DAVIES, BRANDON",P007870   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,6,08:40,2,13,"DANGUBIC, NEMANJA",P005942   ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,10,08:32,2,14,"LAZIC, BRANKO",PLUO      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,22,08:31,2,15,"ROCHESTIE, TAYLOR",P002972   ,Off Rebound (1),O,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
ZAL       ,,6,08:22,2,16,"TOUPANE, AXEL",P002582   ,Foul (1),CM,,,Zalgiris Kaunas,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,22,08:22,2,17,"ROCHESTIE, TAYLOR",P002972   ,Foul Drawn (1),RV,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,22,08:22,2,18,"ROCHESTIE, TAYLOR",P002972   ,Free Throw In (1/1 -  4 pt),FTM,4.0,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,22,08:22,2,19,"ROCHESTIE, TAYLOR",P002972   ,Free Throw In (2/2 -  5 pt),FTM,5.0,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
ZAL       ,,0,08:04,2,20,"DAVIES, BRANDON",P007870   ,Missed Two Pointer (0/3 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,6,08:03,2,21,"DANGUBIC, NEMANJA",P005942   ,Def Rebound (2),D,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
ZAL       ,,13,07:53,3,23,"JANKUNAS, PAULIUS",PBWI      ,Block (1),FV,,,Zalgiris Kaunas,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,51,07:53,3,24,"BJELICA, MILKO",PCHX      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,51,07:53,3,25,"BJELICA, MILKO",PCHX      ,Shot Rejected (1),AG,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
ZAL       ,,92,07:53,3,26,"ULANOVAS, EDGARAS",P002329   ,Def Rebound (1),D,,,Zalgiris Kaunas,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
ZAL       ,,6,07:53,3,27,"TOUPANE, AXEL",P002582   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,10,07:39,3,28,"LAZIC, BRANKO",PLUO      ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
RED       ,,6,07:24,3,29,"DANGUBIC, NEMANJA",P005942   ,Turnover (1),TO,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Zalgiris Kaunas,ZAL
