CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,23,09:59,1,3,"SHENGELIA, TORNIKE",P001133   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Baskonia Vitoria Gasteiz,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,15,09:59,1,4,"GRANGER, JAYSON",P003024   ,Assist (1),AS,,,Baskonia Vitoria Gasteiz,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAM       ,,21,09:25,1,5,"RUBIT, AUGUSTINE",P006477   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Brose Bamberg,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,12,09:21,1,6,"DIOP, ILIMANE",P003540   ,Def Rebound (1),D,,,Baskonia Vitoria Gasteiz,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,15,09:07,1,7,"GRANGER, JAYSON",P003024   ,Two Pointer (1/1 -  2 pt),2FGM,,4.0,Baskonia Vitoria Gasteiz,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAM       ,,21,08:50,2,9,"RUBIT, AUGUSTINE",P006477   ,Two Pointer (1/2 -  2 pt),2FGM,2.0,4.0,Brose Bamberg,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAM       ,,43,08:47,2,10,"RADOSEVIC, LEON",PLEM      ,Assist (1),AS,,,Brose Bamberg,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,10,08:27,2,11,"BEAUBOIS, RODRIGUE",P006590   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,6.0,Baskonia Vitoria Gasteiz,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAS       ,,12,08:13,2,12,"DIOP, ILIMANE",P003540   ,Foul (1),CM,,,Baskonia Vitoria Gasteiz,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAM       ,,0,08:13,2,13,"HACKETT, DANIEL",P001844   ,Foul Drawn (1),RV,,,Brose Bamberg,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAM       ,,43,08:04,2,14,"RADOSEVIC, LEON",PLEM      ,Two Pointer (1/1 -  2 pt),2FGM,4.0,6.0,Brose Bamberg,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
BAM       ,,21,08:01,2,15,"RUBIT, AUGUSTINE",P006477   ,Assist (1),AS,,,Brose Bamberg,0,Brose Bamberg,BAM,Baskonia Vitoria Gasteiz,BAS
