CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,18,,          ,Begin Period,BP,,,,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,7,09:42,1,19,"SPANOULIS, VASSILIS",PJUO      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,3,09:23,1,20,"PANGOS, KEVIN",P006433   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,09:19,1,21,"DAVIES, BRANDON",P007870   ,Off Rebound (1),O,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,09:19,1,22,"DAVIES, BRANDON",P007870   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,09:16,1,23,"DAVIES, BRANDON",P007870   ,Off Rebound (2),O,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,09:15,1,24,"DAVIES, BRANDON",P007870   ,Turnover (1),TO,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,22,09:13,1,25,"ROBERTS, BRIAN",P002091   ,Steal (1),ST,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,34,09:06,1,26,"THOMPSON, HOLLIS",P008014   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,92,08:54,2,28,"ULANOVAS, EDGARAS",P002329   ,Turnover (1),TO,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,6,08:45,2,29,"PAPAPETROU, IOANNIS",P005161   ,Turnover (1),TO,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,13,08:45,2,30,"JANKUNAS, PAULIUS",PBWI      ,Two Pointer (1/1 -  2 pt),2FGM,4.0,2.0,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,08:45,2,31,"DAVIES, BRANDON",P007870   ,Assist (1),AS,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,7,08:06,2,32,"SPANOULIS, VASSILIS",PJUO      ,Two Pointer (2/2 -  4 pt),2FGM,6.0,2.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,13,08:06,2,33,"JANKUNAS, PAULIUS",PBWI      ,Foul (1),CM,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,7,08:06,2,34,"SPANOULIS, VASSILIS",PJUO      ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,7,08:06,2,35,"SPANOULIS, VASSILIS",PJUO      ,Free Throw In (1/1 -  5 pt),FTM,7.0,2.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,21,07:52,3,37,"MILAKNIS, ARTURAS",PKPD      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,3,07:49,3,38,"PANGOS, KEVIN",P006433   ,Off Rebound (1),O,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,07:47,3,39,"DAVIES, BRANDON",P007870   ,Turnover (2),TO,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,07:47,3,40,"DAVIES, BRANDON",P007870   ,Out,OUT,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,44,07:47,3,41,"KAVALIAUSKAS, ANTANAS",P000399   ,In,IN,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,22,07:24,3,42,"ROBERTS, BRIAN",P002091   ,Three Pointer (1/1 -  3 pt),3FGM,10.0,2.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,7,07:21,3,43,"SPANOULIS, VASSILIS",PJUO      ,Assist (1),AS,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,3,07:02,3,44,"PANGOS, KEVIN",P006433   ,Two Pointer (1/2 -  2 pt),2FGM,10.0,4.0,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,7,06:44,4,46,"SPANOULIS, VASSILIS",PJUO      ,Turnover (1),TO,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,3,06:42,4,47,"PANGOS, KEVIN",P006433   ,Steal (1),ST,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,13,06:28,4,48,"JANKUNAS, PAULIUS",PBWI      ,Two Pointer (2/2 -  4 pt),2FGM,10.0,6.0,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,3,06:26,4,49,"PANGOS, KEVIN",P006433   ,Assist (1),AS,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,13,06:19,4,50,"JANKUNAS, PAULIUS",PBWI      ,Foul (2),CM,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,6,06:19,4,51,"PAPAPETROU, IOANNIS",P005161   ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,6,06:19,4,52,"PAPAPETROU, IOANNIS",P005161   ,Missed Free Throw (0/1 -  0 pt),FTA,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,6,06:19,4,53,"PAPAPETROU, IOANNIS",P005161   ,Free Throw In (1/2 -  1 pt),FTM,11.0,6.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,06:19,4,54,"DAVIES, BRANDON",P007870   ,In,IN,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,13,06:19,4,55,"JANKUNAS, PAULIUS",PBWI      ,Out,OUT,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,06:03,4,56,"DAVIES, BRANDON",P007870   ,Turnover (3),TO,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,0,05:49,5,58,"DAVIES, BRANDON",P007870   ,Foul (1),CM,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,6,05:49,5,59,"PAPAPETROU, IOANNIS",P005161   ,Foul Drawn (2),RV,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,11,05:34,5,60,"MILUTINOV, NIKOLA",P003941   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,3,05:32,5,61,"PANGOS, KEVIN",P006433   ,Def Rebound (1),D,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,22,05:31,5,62,"ROBERTS, BRIAN",P002091   ,Foul (1),CM,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,3,05:31,5,63,"PANGOS, KEVIN",P006433   ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
ZAL       ,,92,05:24,5,64,"ULANOVAS, EDGARAS",P002329   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,34,05:22,5,65,"THOMPSON, HOLLIS",P008014   ,Def Rebound (1),D,,,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
OLY       ,,34,05:12,5,66,"THOMPSON, HOLLIS",P008014   ,Two Pointer (2/2 -  4 pt),2FGM,13.0,6.0,Olympiacos Piraeus,0,Olympiacos Piraeus,OLY,Zalgiris Kaunas,ZAL
