CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
BAM       ,,21,09:34,1,3,"RUBIT, AUGUSTINE",P006477   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Brose Bamberg,0
ZAL       ,,3,09:34,1,4,"PANGOS, KEVIN",P006433   ,Def Rebound (1),D,,,Zalgiris Kaunas,0
BAM       ,,2,09:16,1,5,"HICKMAN, RICKY",P004159   ,Foul (1),CM,,,Brose Bamberg,0
ZAL       ,,92,09:16,1,6,"ULANOVAS, EDGARAS",P002329   ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0
ZAL       ,,6,09:05,1,7,"TOUPANE, AXEL",P002582   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0
ZAL       ,,6,09:05,1,8,"TOUPANE, AXEL",P002582   ,Shot Rejected (1),AG,,,Zalgiris Kaunas,0
BAM       ,,43,09:03,1,9,"RADOSEVIC, LEON",PLEM      ,Block (1),FV,,,Brose Bamberg,0
ZAL       ,,13,09:00,1,10,"JANKUNAS, PAULIUS",PBWI      ,Off Rebound (1),O,,,Zalgiris Kaunas,0
ZAL       ,,3,08:58,2,12,"PANGOS, KEVIN",P006433   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Zalgiris Kaunas,0
BAM       ,,21,08:56,2,13,"RUBIT, AUGUSTINE",P006477   ,Def Rebound (1),D,,,Brose Bamberg,0
BAM       ,,2,08:45,2,14,"HICKMAN, RICKY",P004159   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Brose Bamberg,0
ZAL       ,,3,08:43,2,15,"PANGOS, KEVIN",P006433   ,Def Rebound (2),D,,,Zalgiris Kaunas,0
BAM       ,,0,08:26,2,16,"HACKETT, DANIEL",P001844   ,Foul (1),CM,,,Brose Bamberg,0
ZAL       ,,0,08:26,2,17,"DAVIES, BRANDON",P007870   ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0
ZAL       ,,0,08:26,2,18,"DAVIES, BRANDON",P007870   ,Free Throw In (1/1 -  1 pt),FTM,1.0,,Zalgiris Kaunas,0
ZAL       ,,3,08:26,2,19,"PANGOS, KEVIN",P006433   ,Assist (1),AS,,,Zalgiris Kaunas,0
ZAL       ,,0,08:26,2,20,"DAVIES, BRANDON",P007870   ,Free Throw In (2/2 -  2 pt),FTM,2.0,,Zalgiris Kaunas,0
BAM       ,,21,08:22,2,21,"RUBIT, AUGUSTINE",P006477   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Brose Bamberg,0
ZAL       ,,6,08:22,2,22,"TOUPANE, AXEL",P002582   ,Def Rebound (1),D,,,Zalgiris Kaunas,0
ZAL       ,,6,07:49,3,24,"TOUPANE, AXEL",P002582   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Zalgiris Kaunas,0
BAM       ,,,07:46,3,25,,          ,Def Rebound (1),D,,,Brose Bamberg,0
BAM       ,,2,07:29,3,26,"HICKMAN, RICKY",P004159   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Brose Bamberg,0
ZAL       ,,,07:29,3,27,,          ,Def Rebound (2),D,,,Zalgiris Kaunas,0
BAM       ,,2,07:19,3,29,"HICKMAN, RICKY",P004159   ,Foul (2),CM,,,Brose Bamberg,0
ZAL       ,,13,07:19,3,30,"JANKUNAS, PAULIUS",PBWI      ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0
ZAL       ,,6,07:12,3,33,"TOUPANE, AXEL",P002582   ,Offensive Foul (1),OF,,,Zalgiris Kaunas,0
ZAL       ,,6,07:12,3,34,"TOUPANE, AXEL",P002582   ,Turnover (1),TO,,,Zalgiris Kaunas,0
BAM       ,,2,07:12,3,35,"HICKMAN, RICKY",P004159   ,Foul Drawn (1),RV,,,Brose Bamberg,0
