CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
MAL       ,,12,09:45,1,3,"MILOSAVLJEVIC, DRAGAN",P002822   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Unicaja Malaga,0
MAL       ,,40,09:41,1,4,"AUGUSTINE, JAMES",P001438   ,Off Rebound (1),O,,,Unicaja Malaga,0
MAL       ,,3,09:31,1,5,"MCCALLUM, RAY",P008002   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Unicaja Malaga,0
BAM       ,,3,09:04,1,6,"WRIGHT, DORELL",P008049   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,2.0,Brose Bamberg,0
MAL       ,,16,08:46,2,8,"NEDOVIC, NEMANJA",P000848   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Unicaja Malaga,0
BAM       ,,21,08:43,2,9,"RUBIT, AUGUSTINE",P006477   ,Def Rebound (1),D,,,Brose Bamberg,0
BAM       ,,6,08:38,2,10,"ZISIS, NIKOS",PABN      ,Turnover (1),TO,,,Brose Bamberg,0
MAL       ,,3,08:36,2,11,"MCCALLUM, RAY",P008002   ,Steal (1),ST,,,Unicaja Malaga,0
MAL       ,,12,08:31,2,12,"MILOSAVLJEVIC, DRAGAN",P002822   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Unicaja Malaga,0
BAM       ,,3,08:28,2,13,"WRIGHT, DORELL",P008049   ,Def Rebound (1),D,,,Brose Bamberg,0
BAM       ,,2,08:23,2,14,"HICKMAN, RICKY",P004159   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Brose Bamberg,0
MAL       ,,40,08:21,2,15,"AUGUSTINE, JAMES",P001438   ,Def Rebound (1),D,,,Unicaja Malaga,0
MAL       ,,16,08:05,2,16,"NEDOVIC, NEMANJA",P000848   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Unicaja Malaga,0
