CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
MIL       ,,20,09:37,1,3,"CINCIARINI, ANDREA",PKIW      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,AX Armani Exchange Olimpia Milan,0
PAM       ,,0,09:11,1,4,"THOMAS, WILL",P005856   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0
MIL       ,,15,09:09,1,5,"TARCZEWSKI, KALEB",P008004   ,Def Rebound (1),D,,,AX Armani Exchange Olimpia Milan,0
MIL       ,,5,08:54,2,7,"MICOV, VLADIMIR",P000529   ,Turnover (1),TO,,,AX Armani Exchange Olimpia Milan,0
PAM       ,,14,08:52,2,8,"DUBLJEVIC, BOJAN",P002742   ,Steal (1),ST,,,Valencia Basket,0
PAM       ,,17,08:50,2,9,"MARTINEZ, RAFA",P001351   ,Three Pointer (1/1 -  3 pt),3FGM,2.0,3.0,Valencia Basket,0
PAM       ,,6,08:46,2,10,"ABALDE, ALBERTO",P003733   ,Assist (1),AS,,,Valencia Basket,0
MIL       ,,0,08:27,2,11,"GOUDELOCK, ANDREW",P004903   ,Foul Drawn (1),RV,,,AX Armani Exchange Olimpia Milan,0
PAM       ,,14,08:27,2,12,"DUBLJEVIC, BOJAN",P002742   ,Foul (1),CM,,,Valencia Basket,0
MIL       ,,0,08:20,2,13,"GOUDELOCK, ANDREW",P004903   ,Turnover (1),TO,,,AX Armani Exchange Olimpia Milan,0
PAM       ,,0,08:07,2,14,"THOMAS, WILL",P005856   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
MIL       ,,15,08:05,2,15,"TARCZEWSKI, KALEB",P008004   ,Def Rebound (2),D,,,AX Armani Exchange Olimpia Milan,0
MIL       ,,15,08:05,2,16,"TARCZEWSKI, KALEB",P008004   ,Foul Drawn (1),RV,,,AX Armani Exchange Olimpia Milan,0
PAM       ,,17,08:05,2,17,"MARTINEZ, RAFA",P001351   ,Foul (1),CM,,,Valencia Basket,0
MIL       ,,5,07:55,3,19,"MICOV, VLADIMIR",P000529   ,Three Pointer (1/1 -  3 pt),3FGM,5.0,3.0,AX Armani Exchange Olimpia Milan,0
PAM       ,,14,07:38,3,20,"DUBLJEVIC, BOJAN",P002742   ,Foul Drawn (1),RV,,,Valencia Basket,0
MIL       ,,15,07:38,3,21,"TARCZEWSKI, KALEB",P008004   ,Foul (1),CM,,,AX Armani Exchange Olimpia Milan,0
PAM       ,,17,07:33,3,22,"MARTINEZ, RAFA",P001351   ,Foul Drawn (1),RV,,,Valencia Basket,0
MIL       ,,0,07:33,3,23,"GOUDELOCK, ANDREW",P004903   ,Foul (1),CM,,,AX Armani Exchange Olimpia Milan,0
