CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,162,,          ,Begin Period,BP,,,,0
OLY       ,,15,09:41,1,163,"PRINTEZIS, GEORGIOS",PAMM      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Olympiacos Piraeus,0
OLY       ,,22,09:40,1,164,"ROBERTS, BRIAN",P002091   ,Assist (1),AS,,,Olympiacos Piraeus,0
IST       ,,44,09:26,1,165,"SIMON, KRUNOSLAV",PCPR      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
IST       ,,42,09:23,1,166,"DUNSTON, BRYANT",P003048   ,Off Rebound (1),O,,,Anadolu Efes Istanbul,0
IST       ,,42,09:23,1,167,"DUNSTON, BRYANT",P003048   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
OLY       ,,7,09:21,1,168,"SPANOULIS, VASSILIS",PJUO      ,Def Rebound (1),D,,,Olympiacos Piraeus,0
OLY       ,,7,09:14,1,169,"SPANOULIS, VASSILIS",PJUO      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Olympiacos Piraeus,0
OLY       ,,11,09:13,1,170,"MILUTINOV, NIKOLA",P003941   ,Off Rebound (1),O,,,Olympiacos Piraeus,0
OLY       ,,11,09:11,1,171,"MILUTINOV, NIKOLA",P003941   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Olympiacos Piraeus,0
OLY       ,,7,09:09,1,172,"SPANOULIS, VASSILIS",PJUO      ,Off Rebound (1),O,,,Olympiacos Piraeus,0
OLY       ,,11,09:07,1,173,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (1/2 -  2 pt),2FGM,4.0,,Olympiacos Piraeus,0
OLY       ,,7,09:05,1,174,"SPANOULIS, VASSILIS",PJUO      ,Assist (1),AS,,,Olympiacos Piraeus,0
IST       ,,13,08:51,2,176,"WEEMS, SONNY",P003443   ,Turnover (1),TO,,,Anadolu Efes Istanbul,0
OLY       ,,6,08:50,2,177,"PAPAPETROU, IOANNIS",P005161   ,Steal (1),ST,,,Olympiacos Piraeus,0
IST       ,,12,08:46,2,178,"MOTUM, BROCK",P006599   ,Foul (1),CM,,,Anadolu Efes Istanbul,0
OLY       ,,15,08:46,2,179,"PRINTEZIS, GEORGIOS",PAMM      ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0
OLY       ,,15,08:46,2,180,"PRINTEZIS, GEORGIOS",PAMM      ,Missed Free Throw (0/1 -  2 pt),FTA,,,Olympiacos Piraeus,0
OLY       ,,15,08:46,2,181,"PRINTEZIS, GEORGIOS",PAMM      ,Free Throw In (1/2 -  3 pt),FTM,5.0,,Olympiacos Piraeus,0
IST       ,,44,08:35,2,182,"SIMON, KRUNOSLAV",PCPR      ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
OLY       ,,11,08:33,2,183,"MILUTINOV, NIKOLA",P003941   ,Def Rebound (1),D,,,Olympiacos Piraeus,0
IST       ,,44,08:27,2,184,"SIMON, KRUNOSLAV",PCPR      ,Foul (1),CM,,,Anadolu Efes Istanbul,0
OLY       ,,7,08:27,2,185,"SPANOULIS, VASSILIS",PJUO      ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0
IST       ,,42,08:19,2,186,"DUNSTON, BRYANT",P003048   ,Foul (1),CM,,,Anadolu Efes Istanbul,0
