CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
KHI       ,,1,09:42,1,3,"SHVED, ALEXEY",PKVZ      ,Turnover (1),TO,,,Khimki Moscow Region,0
BAR       ,,11,09:40,1,4,"NAVARRO, JUAN CARLOS",PADI      ,Steal (1),ST,,,FC Barcelona Lassa,0
BAR       ,,11,09:19,1,5,"NAVARRO, JUAN CARLOS",PADI      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0
BAR       ,,9,09:17,1,6,"HANGA, ADAM",P005099   ,Off Rebound (1),O,,,FC Barcelona Lassa,0
BAR       ,,5,09:14,1,7,"RIBAS, PAU",PJUG      ,Three Pointer (1/1 -  3 pt),3FGM,,3.0,FC Barcelona Lassa,0
BAR       ,,9,09:12,1,8,"HANGA, ADAM",P005099   ,Assist (1),AS,,,FC Barcelona Lassa,0
KHI       ,,13,08:51,2,10,"GILL, ANTHONY",P008001   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,3.0,Khimki Moscow Region,0
KHI       ,,21,08:49,2,11,"ANDERSON, JAMES",P005938   ,Assist (1),AS,,,Khimki Moscow Region,0
BAR       ,,44,08:32,2,12,"TOMIC, ANTE",P002507   ,Foul Drawn (1),RV,,,FC Barcelona Lassa,0
KHI       ,,23,08:32,2,13,"THOMAS, MALCOLM",P004251   ,Foul (1),CM,,,Khimki Moscow Region,0
BAR       ,,44,08:18,2,14,"TOMIC, ANTE",P002507   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0
BAR       ,,44,08:18,2,15,"TOMIC, ANTE",P002507   ,Shot Rejected (1),AG,,,FC Barcelona Lassa,0
KHI       ,,23,08:16,2,16,"THOMAS, MALCOLM",P004251   ,Block (1),FV,,,Khimki Moscow Region,0
KHI       ,,21,08:14,2,17,"ANDERSON, JAMES",P005938   ,Def Rebound (1),D,,,Khimki Moscow Region,0
