CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,14,,          ,Begin Period,BP,,,,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,22,09:59,1,15,"HIGGINS, CORY",P006450   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,17,09:59,1,16,"POIRIER, VINCENT",P004887   ,Def Rebound (1),D,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,23,09:15,1,17,"SHENGELIA, TORNIKE",P001133   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,42,09:01,1,18,"HINES, KYLE",P002812   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,2.0,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,42,09:01,1,19,"HINES, KYLE",P002812   ,Foul Drawn (1),RV,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,10,09:01,1,20,"BEAUBOIS, RODRIGUE",P006590   ,Foul (1),CM,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,42,09:01,1,21,"HINES, KYLE",P002812   ,Free Throw In (1/1 -  3 pt),FTM,2.0,3.0,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,15,08:46,2,23,"GRANGER, JAYSON",P003024   ,Turnover (1),TO,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,11,08:30,2,24,"ANTONOV, SEMEN",P004941   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,17,08:30,2,25,"POIRIER, VINCENT",P004887   ,Def Rebound (2),D,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,15,08:15,2,26,"GRANGER, JAYSON",P003024   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,11,08:13,2,27,"ANTONOV, SEMEN",P004941   ,Def Rebound (1),D,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,22,08:04,2,28,"HIGGINS, CORY",P006450   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,17,08:04,2,29,"POIRIER, VINCENT",P004887   ,Def Rebound (3),D,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,10,07:48,3,31,"BEAUBOIS, RODRIGUE",P006590   ,Turnover (1),TO,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,11,07:46,3,32,"ANTONOV, SEMEN",P004941   ,Steal (1),ST,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,41,07:43,3,33,"KURBANOV, NIKITA",PJLX      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,5.0,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,1,07:40,3,34,"DE COLO, NANDO",P002100   ,Assist (1),AS,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,6,07:26,3,35,"TIMMA, JANIS",P005718   ,Foul Drawn (1),RV,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,41,07:26,3,36,"KURBANOV, NIKITA",PJLX      ,Foul (1),CM,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,10,07:14,3,37,"BEAUBOIS, RODRIGUE",P006590   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,23,07:12,3,38,"SHENGELIA, TORNIKE",P001133   ,Off Rebound (1),O,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,6,07:12,3,39,"TIMMA, JANIS",P005718   ,Three Pointer (1/1 -  3 pt),3FGM,5.0,5.0,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,17,07:12,3,40,"POIRIER, VINCENT",P004887   ,Assist (1),AS,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,22,06:46,4,42,"HIGGINS, CORY",P006450   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,23,06:43,4,43,"SHENGELIA, TORNIKE",P001133   ,Def Rebound (1),D,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,23,06:38,4,44,"SHENGELIA, TORNIKE",P001133   ,Two Pointer (2/2 -  4 pt),2FGM,7.0,5.0,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,1,06:24,4,45,"DE COLO, NANDO",P002100   ,Turnover (1),TO,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,10,06:23,4,46,"BEAUBOIS, RODRIGUE",P006590   ,Steal (1),ST,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,23,06:20,4,47,"SHENGELIA, TORNIKE",P001133   ,Two Pointer (3/3 -  6 pt),2FGM,9.0,5.0,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,10,06:18,4,48,"BEAUBOIS, RODRIGUE",P006590   ,Assist (1),AS,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,42,05:57,5,50,"HINES, KYLE",P002812   ,Missed Two Pointer (1/2 -  3 pt),2FGA,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,6,05:55,5,51,"TIMMA, JANIS",P005718   ,Def Rebound (1),D,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,6,05:49,5,52,"TIMMA, JANIS",P005718   ,Two Pointer (1/1 -  5 pt),2FGM,11.0,5.0,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
BAS       ,,10,05:49,5,53,"BEAUBOIS, RODRIGUE",P006590   ,Assist (2),AS,,,Baskonia Vitoria Gasteiz,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
CSK       ,,,05:49,5,54,,          ,Time Out (1),TOUT,,,CSKA Moscow,0,Baskonia Vitoria Gasteiz,BAS,CSKA Moscow,CSK
