CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,14,,          ,Begin Period,BP,,,,0
ULK       ,,21,09:38,1,15,"NUNNALLY, JAMES",P007400   ,Turnover (1),TO,,,Fenerbahce Dogus Istanbul,0
MAD       ,,16,09:37,1,16,"YUSTA, SANTI",P005368   ,Steal (1),ST,,,Real Madrid,0
MAD       ,,1,09:17,1,17,"CAUSEUR, FABIEN",P001392   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Real Madrid,0
ULK       ,,21,09:14,1,18,"NUNNALLY, JAMES",P007400   ,Def Rebound (1),D,,,Fenerbahce Dogus Istanbul,0
MAD       ,,22,09:04,1,19,"TAVARES, WALTER",P005791   ,Block (1),FV,,,Real Madrid,0
ULK       ,,11,09:02,1,20,"WANAMAKER, BRAD",P005838   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Fenerbahce Dogus Istanbul,0
ULK       ,,11,09:02,1,21,"WANAMAKER, BRAD",P005838   ,Shot Rejected (1),AG,,,Fenerbahce Dogus Istanbul,0
MAD       ,,1,09:00,1,22,"CAUSEUR, FABIEN",P001392   ,Def Rebound (1),D,,,Real Madrid,0
MAD       ,,22,08:54,2,24,"TAVARES, WALTER",P005791   ,Turnover (1),TO,,,Real Madrid,0
ULK       ,,1,08:23,2,25,"THOMPSON, JASON",P007998   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Fenerbahce Dogus Istanbul,0
MAD       ,,33,08:21,2,26,"THOMPKINS, TREY",P005836   ,Def Rebound (1),D,,,Real Madrid,0
MAD       ,,22,08:14,2,27,"TAVARES, WALTER",P005791   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Real Madrid,0
MAD       ,,16,08:12,2,28,"YUSTA, SANTI",P005368   ,Assist (1),AS,,,Real Madrid,0
ULK       ,,21,07:49,3,30,"NUNNALLY, JAMES",P007400   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,2.0,Fenerbahce Dogus Istanbul,0
MAD       ,,16,07:29,3,31,"YUSTA, SANTI",P005368   ,Turnover (1),TO,,,Real Madrid,0
ULK       ,,11,07:27,3,32,"WANAMAKER, BRAD",P005838   ,Steal (1),ST,,,Fenerbahce Dogus Istanbul,0
ULK       ,,16,07:20,3,33,"SLOUKAS, KOSTAS",P001926   ,Three Pointer (1/1 -  3 pt),3FGM,5.0,2.0,Fenerbahce Dogus Istanbul,0
ULK       ,,11,07:06,3,34,"WANAMAKER, BRAD",P005838   ,Foul (1),CM,,,Fenerbahce Dogus Istanbul,0
MAD       ,,11,07:06,3,35,"CAMPAZZO, FACUNDO",P005928   ,Foul Drawn (1),RV,,,Real Madrid,0
MAD       ,,11,06:56,4,37,"CAMPAZZO, FACUNDO",P005928   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,4.0,Real Madrid,0
MAD       ,,22,06:43,4,38,"TAVARES, WALTER",P005791   ,Foul (1),CM,,,Real Madrid,0
ULK       ,,1,06:43,4,39,"THOMPSON, JASON",P007998   ,Foul Drawn (1),RV,,,Fenerbahce Dogus Istanbul,0
ULK       ,,11,06:37,4,40,"WANAMAKER, BRAD",P005838   ,Two Pointer (1/2 -  2 pt),2FGM,7.0,4.0,Fenerbahce Dogus Istanbul,0
ULK       ,,11,06:37,4,41,"WANAMAKER, BRAD",P005838   ,Foul Drawn (1),RV,,,Fenerbahce Dogus Istanbul,0
MAD       ,,1,06:37,4,42,"CAUSEUR, FABIEN",P001392   ,Foul (1),CM,,,Real Madrid,0
ULK       ,,11,06:37,4,43,"WANAMAKER, BRAD",P005838   ,Free Throw In (1/1 -  3 pt),FTM,8.0,4.0,Fenerbahce Dogus Istanbul,0
MAD       ,,11,06:17,4,44,"CAMPAZZO, FACUNDO",P005928   ,Turnover (1),TO,,,Real Madrid,0
ULK       ,,4,06:15,4,45,"MELLI, NICOLO",P002849   ,Steal (1),ST,,,Fenerbahce Dogus Istanbul,0
ULK       ,,1,06:09,4,46,"THOMPSON, JASON",P007998   ,Turnover (1),TO,,,Fenerbahce Dogus Istanbul,0
MAD       ,,11,06:07,4,47,"CAMPAZZO, FACUNDO",P005928   ,Steal (1),ST,,,Real Madrid,0
MAD       ,,16,05:44,5,49,"YUSTA, SANTI",P005368   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Real Madrid,0
ULK       ,,1,05:42,5,50,"THOMPSON, JASON",P007998   ,Def Rebound (1),D,,,Fenerbahce Dogus Istanbul,0
ULK       ,,1,05:27,5,51,"THOMPSON, JASON",P007998   ,Two Pointer (1/2 -  2 pt),2FGM,10.0,4.0,Fenerbahce Dogus Istanbul,0
ULK       ,,21,05:25,5,52,"NUNNALLY, JAMES",P007400   ,Assist (1),AS,,,Fenerbahce Dogus Istanbul,0
MAD       ,,16,05:12,5,53,"YUSTA, SANTI",P005368   ,Two Pointer (1/1 -  2 pt),2FGM,10.0,6.0,Real Madrid,0
ULK       ,,21,04:50,6,55,"NUNNALLY, JAMES",P007400   ,Three Pointer (1/1 -  5 pt),3FGM,13.0,6.0,Fenerbahce Dogus Istanbul,0
ULK       ,,11,04:48,6,56,"WANAMAKER, BRAD",P005838   ,Assist (1),AS,,,Fenerbahce Dogus Istanbul,0
ULK       ,,21,04:39,6,57,"NUNNALLY, JAMES",P007400   ,Foul (1),CM,,,Fenerbahce Dogus Istanbul,0
MAD       ,,16,04:39,6,58,"YUSTA, SANTI",P005368   ,Foul Drawn (1),RV,,,Real Madrid,0
          ,,,04:39,6,59,,          ,TV Time Out (1),TOUT_TV,,,,0
MAD       ,,33,04:22,6,60,"THOMPKINS, TREY",P005836   ,Turnover (1),TO,,,Real Madrid,0
ULK       ,,21,04:21,6,61,"NUNNALLY, JAMES",P007400   ,Steal (1),ST,,,Fenerbahce Dogus Istanbul,0
ULK       ,,16,04:15,6,62,"SLOUKAS, KOSTAS",P001926   ,Missed Two Pointer (0/1 -  3 pt),2FGA,,,Fenerbahce Dogus Istanbul,0
MAD       ,,33,04:13,6,63,"THOMPKINS, TREY",P005836   ,Def Rebound (2),D,,,Real Madrid,0
MAD       ,,16,04:01,6,64,"YUSTA, SANTI",P005368   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Real Madrid,0
ULK       ,,4,03:59,7,66,"MELLI, NICOLO",P002849   ,Def Rebound (1),D,,,Fenerbahce Dogus Istanbul,0
ULK       ,,1,03:54,7,67,"THOMPSON, JASON",P007998   ,Offensive Foul (1),OF,,,Fenerbahce Dogus Istanbul,0
ULK       ,,1,03:54,7,68,"THOMPSON, JASON",P007998   ,Turnover (2),TO,,,Fenerbahce Dogus Istanbul,0
MAD       ,,16,03:54,7,69,"YUSTA, SANTI",P005368   ,Foul Drawn (2),RV,,,Real Madrid,0
MAD       ,,33,03:31,7,70,"THOMPKINS, TREY",P005836   ,Turnover (2),TO,,,Real Madrid,0
ULK       ,,11,03:31,7,71,"WANAMAKER, BRAD",P005838   ,Steal (2),ST,,,Fenerbahce Dogus Istanbul,0
MAD       ,,11,03:31,7,72,"CAMPAZZO, FACUNDO",P005928   ,Unsportsmanlike Foul  (1),CMU,,,Real Madrid,0
ULK       ,,11,03:31,7,73,"WANAMAKER, BRAD",P005838   ,Foul Drawn (2),RV,,,Fenerbahce Dogus Istanbul,0
MAD       ,,7,03:31,7,74,"DONCIC, LUKA",P005929   ,In,IN,,,Real Madrid,0
MAD       ,,8,03:31,7,75,"MACIULIS, JONAS",PJCC      ,In,IN,,,Real Madrid,0
MAD       ,,16,03:31,7,76,"YUSTA, SANTI",P005368   ,Out,OUT,,,Real Madrid,0
MAD       ,,33,03:31,7,77,"THOMPKINS, TREY",P005836   ,Out,OUT,,,Real Madrid,0
