CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,24,,          ,Begin Period,BP,,,,0
KHI       ,,1,09:46,1,25,"SHVED, ALEXEY",PKVZ      ,Turnover (1),TO,,,Khimki Moscow Region,0
MAL       ,,3,09:43,1,26,"MCCALLUM, RAY",P008002   ,Steal (1),ST,,,Unicaja Malaga,0
MAL       ,,16,09:30,1,27,"NEDOVIC, NEMANJA",P000848   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Unicaja Malaga,0
MAL       ,,23,09:30,1,28,"BROOKS, JEFF",P004117   ,Off Rebound (1),O,,,Unicaja Malaga,0
MAL       ,,23,09:30,1,29,"BROOKS, JEFF",P004117   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Unicaja Malaga,0
MAL       ,,23,09:30,1,30,"BROOKS, JEFF",P004117   ,Shot Rejected (1),AG,,,Unicaja Malaga,0
KHI       ,,13,09:30,1,31,"GILL, ANTHONY",P008001   ,Block (1),FV,,,Khimki Moscow Region,0
MAL       ,,40,09:30,1,32,"AUGUSTINE, JAMES",P001438   ,Off Rebound (1),O,,,Unicaja Malaga,0
MAL       ,,40,09:30,1,33,"AUGUSTINE, JAMES",P001438   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Unicaja Malaga,0
KHI       ,,21,09:08,1,34,"ANDERSON, JAMES",P005938   ,Three Pointer (1/1 -  3 pt),3FGM,2.0,3.0,Khimki Moscow Region,0
KHI       ,,13,09:08,1,35,"GILL, ANTHONY",P008001   ,Assist (1),AS,,,Khimki Moscow Region,0
MAL       ,,16,08:58,2,37,"NEDOVIC, NEMANJA",P000848   ,Three Pointer (1/1 -  3 pt),3FGM,5.0,3.0,Unicaja Malaga,0
MAL       ,,3,08:56,2,38,"MCCALLUM, RAY",P008002   ,Assist (1),AS,,,Unicaja Malaga,0
KHI       ,,1,08:37,2,39,"SHVED, ALEXEY",PKVZ      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
KHI       ,,23,08:34,2,40,"THOMAS, MALCOLM",P004251   ,Off Rebound (1),O,,,Khimki Moscow Region,0
KHI       ,,21,08:32,2,41,"ANDERSON, JAMES",P005938   ,Three Pointer (2/2 -  6 pt),3FGM,5.0,6.0,Khimki Moscow Region,0
KHI       ,,23,08:30,2,42,"THOMAS, MALCOLM",P004251   ,Assist (1),AS,,,Khimki Moscow Region,0
MAL       ,,23,08:18,2,43,"BROOKS, JEFF",P004117   ,Two Pointer (1/2 -  2 pt),2FGM,7.0,6.0,Unicaja Malaga,0
MAL       ,,16,08:16,2,44,"NEDOVIC, NEMANJA",P000848   ,Assist (1),AS,,,Unicaja Malaga,0
KHI       ,,23,08:00,2,45,"THOMAS, MALCOLM",P004251   ,Two Pointer (1/1 -  2 pt),2FGM,7.0,8.0,Khimki Moscow Region,0
KHI       ,,22,07:58,3,47,"JENKINS, CHARLES",P005014   ,Assist (1),AS,,,Khimki Moscow Region,0
MAL       ,,40,07:50,3,48,"AUGUSTINE, JAMES",P001438   ,Two Pointer (2/2 -  4 pt),2FGM,9.0,8.0,Unicaja Malaga,0
MAL       ,,3,07:47,3,49,"MCCALLUM, RAY",P008002   ,Assist (2),AS,,,Unicaja Malaga,0
KHI       ,,13,07:29,3,50,"GILL, ANTHONY",P008001   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
MAL       ,,40,07:29,3,51,"AUGUSTINE, JAMES",P001438   ,Def Rebound (1),D,,,Unicaja Malaga,0
