CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,25,,          ,Begin Period,BP,,,,0
PAN       ,,14,10:00,1,26,"GIST, JAMES",P002980   ,,TPOFF,,,Panathinaikos Superfoods Athens,0
MAD       ,,14,10:00,1,27,"AYON, GUSTAVO",P005927   ,,TPOFF,,,Real Madrid,0
PAN       ,,33,09:27,1,30,"CALATHES, NICK",P001932   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,09:27,1,31,"CALATHES, NICK",P001932   ,Shot Rejected (1),AG,,,Panathinaikos Superfoods Athens,0
MAD       ,,44,09:27,1,32,"TAYLOR, JEFFERY",P006546   ,Block (1),FV,,,Real Madrid,0
MAD       ,,33,09:27,1,33,"THOMPKINS, TREY",P005836   ,Def Rebound (1),D,,,Real Madrid,0
MAD       ,,14,09:27,1,34,"AYON, GUSTAVO",P005927   ,Foul Drawn (1),RV,,,Real Madrid,0
PAN       ,,14,09:27,1,35,"GIST, JAMES",P002980   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
MAD       ,,44,09:21,1,36,"TAYLOR, JEFFERY",P006546   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Real Madrid,0
MAD       ,,7,09:18,1,37,"DONCIC, LUKA",P005929   ,Assist (1),AS,,,Real Madrid,0
PAN       ,,14,09:02,1,38,"GIST, JAMES",P002980   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
MAD       ,,33,09:02,1,39,"THOMPKINS, TREY",P005836   ,Foul (1),CM,,,Real Madrid,0
PAN       ,,3,08:49,2,41,"RIVERS, KC",P002429   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
MAD       ,,7,08:49,2,42,"DONCIC, LUKA",P005929   ,Def Rebound (1),D,,,Real Madrid,0
MAD       ,,7,08:49,2,43,"DONCIC, LUKA",P005929   ,Foul Drawn (1),RV,,,Real Madrid,0
PAN       ,,3,08:49,2,44,"RIVERS, KC",P002429   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
MAD       ,,7,08:30,2,45,"DONCIC, LUKA",P005929   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,,Real Madrid,0
PAN       ,,33,08:18,2,46,"CALATHES, NICK",P001932   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
PAN       ,,,08:18,2,47,,          ,Off Rebound (1),O,,,Panathinaikos Superfoods Athens,0
PAN       ,,5,08:01,2,48,"JAMES, MIKE",P005985   ,Turnover (1),TO,,,Panathinaikos Superfoods Athens,0
MAD       ,,14,08:00,2,49,"AYON, GUSTAVO",P005927   ,Steal (1),ST,,,Real Madrid,0
MAD       ,,44,08:00,2,50,"TAYLOR, JEFFERY",P006546   ,Foul Drawn (1),RV,,,Real Madrid,0
PAN       ,,0,08:00,2,51,"SINGLETON, CHRIS",P006614   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
MAD       ,,44,08:00,2,52,"TAYLOR, JEFFERY",P006546   ,Missed Free Throw (0/1 -  2 pt),FTA,,,Real Madrid,0
MAD       ,,44,08:00,2,53,"TAYLOR, JEFFERY",P006546   ,Free Throw In (1/2 -  3 pt),FTM,5.0,,Real Madrid,0
PAN       ,,0,07:52,3,55,"SINGLETON, CHRIS",P006614   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
MAD       ,,7,07:52,3,56,"DONCIC, LUKA",P005929   ,Foul (1),CM,,,Real Madrid,0
