CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
ULK       ,,24,10:00,1,3,"VESELY, JAN",P000925   ,,TPOFF,,,Fenerbahce Dogus Istanbul,0
BAS       ,,17,10:00,1,4,"POIRIER, VINCENT",P004887   ,,TPOFF,,,KIROLBET Baskonia Vitoria Gasteiz,0
BAS       ,,6,09:45,1,5,"TIMMA, JANIS",P005718   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,KIROLBET Baskonia Vitoria Gasteiz,0
BAS       ,,17,09:43,1,6,"POIRIER, VINCENT",P004887   ,Assist (1),AS,,,KIROLBET Baskonia Vitoria Gasteiz,0
ULK       ,,1,09:28,1,7,"THOMPSON, JASON",P007998   ,Turnover (1),TO,,,Fenerbahce Dogus Istanbul,0
BAS       ,,23,09:17,1,8,"SHENGELIA, TORNIKE",P001133   ,Two Pointer (1/1 -  2 pt),2FGM,,4.0,KIROLBET Baskonia Vitoria Gasteiz,0
BAS       ,,10,09:16,1,9,"BEAUBOIS, RODRIGUE",P006590   ,Assist (1),AS,,,KIROLBET Baskonia Vitoria Gasteiz,0
ULK       ,,21,08:57,2,11,"NUNNALLY, JAMES",P007400   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Fenerbahce Dogus Istanbul,0
BAS       ,,17,08:53,2,12,"POIRIER, VINCENT",P004887   ,Def Rebound (1),D,,,KIROLBET Baskonia Vitoria Gasteiz,0
BAS       ,,17,08:34,2,13,"POIRIER, VINCENT",P004887   ,Two Pointer (1/1 -  2 pt),2FGM,,6.0,KIROLBET Baskonia Vitoria Gasteiz,0
BAS       ,,23,08:32,2,14,"SHENGELIA, TORNIKE",P001133   ,Assist (1),AS,,,KIROLBET Baskonia Vitoria Gasteiz,0
ULK       ,,,08:32,2,15,,          ,Time Out (1),TOUT,,,Fenerbahce Dogus Istanbul,0
          ,,,08:32,2,16,,          ,TV Time Out (1),TOUT_TV,,,,0
