CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
RED       ,,22,09:50,1,3,"ROCHESTIE, TAYLOR",P002972   ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0
ZAL       ,,13,09:50,1,320,"JANKUNAS, PAULIUS",PBWI      ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0
ZAL       ,,3,09:38,1,4,"PANGOS, KEVIN",P006433   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Zalgiris Kaunas,0
ZAL       ,,0,09:34,1,5,"DAVIES, BRANDON",P007870   ,Off Rebound (1),O,,,Zalgiris Kaunas,0
ZAL       ,,92,09:27,1,6,"ULANOVAS, EDGARAS",P002329   ,Turnover (1),TO,,,Zalgiris Kaunas,0
RED       ,,26,09:19,1,7,"LESSORT, MATHIAS",P003842   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Crvena Zvezda mts Belgrade,0
RED       ,,10,09:19,1,8,"LAZIC, BRANKO",PLUO      ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0
ZAL       ,,0,09:19,1,9,"DAVIES, BRANDON",P007870   ,Foul (1),CM,,,Zalgiris Kaunas,0
RED       ,,26,09:19,1,10,"LESSORT, MATHIAS",P003842   ,Foul Drawn (1),RV,,,Crvena Zvezda mts Belgrade,0
RED       ,,26,09:19,1,11,"LESSORT, MATHIAS",P003842   ,Missed Free Throw (0/1 -  2 pt),FTA,,,Crvena Zvezda mts Belgrade,0
RED       ,,26,09:19,1,12,"LESSORT, MATHIAS",P003842   ,Off Rebound (1),O,,,Crvena Zvezda mts Belgrade,0
RED       ,,51,08:54,2,14,"BJELICA, MILKO",PCHX      ,Three Pointer (1/1 -  3 pt),3FGM,,5.0,Crvena Zvezda mts Belgrade,0
RED       ,,22,08:52,2,15,"ROCHESTIE, TAYLOR",P002972   ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0
ZAL       ,,6,08:39,2,16,"TOUPANE, AXEL",P002582   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,5.0,Zalgiris Kaunas,0
ZAL       ,,3,08:36,2,17,"PANGOS, KEVIN",P006433   ,Assist (1),AS,,,Zalgiris Kaunas,0
RED       ,,10,08:17,2,18,"LAZIC, BRANKO",PLUO      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Crvena Zvezda mts Belgrade,0
ZAL       ,,13,08:14,2,19,"JANKUNAS, PAULIUS",PBWI      ,Def Rebound (1),D,,,Zalgiris Kaunas,0
ZAL       ,,3,08:05,2,20,"PANGOS, KEVIN",P006433   ,Missed Three Pointer (0/2 -  0 pt),3FGA,,,Zalgiris Kaunas,0
ZAL       ,,0,08:03,2,21,"DAVIES, BRANDON",P007870   ,Off Rebound (2),O,,,Zalgiris Kaunas,0
ZAL       ,,0,07:56,3,23,"DAVIES, BRANDON",P007870   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,5.0,Zalgiris Kaunas,0
RED       ,,26,07:39,3,24,"LESSORT, MATHIAS",P003842   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Crvena Zvezda mts Belgrade,0
ZAL       ,,13,07:36,3,25,"JANKUNAS, PAULIUS",PBWI      ,Def Rebound (2),D,,,Zalgiris Kaunas,0
ZAL       ,,13,07:26,3,26,"JANKUNAS, PAULIUS",PBWI      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Zalgiris Kaunas,0
ZAL       ,,92,07:24,3,27,"ULANOVAS, EDGARAS",P002329   ,Off Rebound (1),O,,,Zalgiris Kaunas,0
ZAL       ,,0,07:16,3,28,"DAVIES, BRANDON",P007870   ,Two Pointer (2/2 -  4 pt),2FGM,6.0,5.0,Zalgiris Kaunas,0
ZAL       ,,92,07:16,3,29,"ULANOVAS, EDGARAS",P002329   ,Assist (1),AS,,,Zalgiris Kaunas,0
RED       ,,13,07:16,3,30,"DOBRIC, OGNJEN",P004007   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Crvena Zvezda mts Belgrade,0
ZAL       ,,13,07:16,3,31,"JANKUNAS, PAULIUS",PBWI      ,Def Rebound (3),D,,,Zalgiris Kaunas,0
ZAL       ,,6,07:16,3,32,"TOUPANE, AXEL",P002582   ,Turnover (1),TO,,,Zalgiris Kaunas,0
RED       ,,22,07:16,3,33,"ROCHESTIE, TAYLOR",P002972   ,Steal (1),ST,,,Crvena Zvezda mts Belgrade,0
RED       ,,51,06:33,4,35,"BJELICA, MILKO",PCHX      ,Turnover (1),TO,,,Crvena Zvezda mts Belgrade,0
ZAL       ,,13,06:32,4,36,"JANKUNAS, PAULIUS",PBWI      ,Steal (1),ST,,,Zalgiris Kaunas,0
RED       ,,10,06:22,4,37,"LAZIC, BRANKO",PLUO      ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0
ZAL       ,,0,06:22,4,38,"DAVIES, BRANDON",P007870   ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0
RED       ,,12,06:22,4,39,"ANTIC, PERO",PBAE      ,In,IN,,,Crvena Zvezda mts Belgrade,0
RED       ,,26,06:22,4,40,"LESSORT, MATHIAS",P003842   ,Out,OUT,,,Crvena Zvezda mts Belgrade,0
ZAL       ,,0,06:22,4,41,"DAVIES, BRANDON",P007870   ,Free Throw In (1/1 -  5 pt),FTM,7.0,5.0,Zalgiris Kaunas,0
ZAL       ,,3,06:22,4,42,"PANGOS, KEVIN",P006433   ,Assist (2),AS,,,Zalgiris Kaunas,0
ZAL       ,,0,06:22,4,43,"DAVIES, BRANDON",P007870   ,Free Throw In (2/2 -  6 pt),FTM,8.0,5.0,Zalgiris Kaunas,0
ZAL       ,,0,06:22,4,44,"DAVIES, BRANDON",P007870   ,Out,OUT,,,Zalgiris Kaunas,0
ZAL       ,,44,06:22,4,45,"KAVALIAUSKAS, ANTANAS",P000399   ,In,IN,,,Zalgiris Kaunas,0
RED       ,,12,06:11,4,46,"ANTIC, PERO",PBAE      ,Three Pointer (1/1 -  3 pt),3FGM,8.0,8.0,Crvena Zvezda mts Belgrade,0
RED       ,,22,06:09,4,47,"ROCHESTIE, TAYLOR",P002972   ,Assist (2),AS,,,Crvena Zvezda mts Belgrade,0
