CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
PAM       ,,14,09:39,1,3,"DUBLJEVIC, BOJAN",P002742   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,,Valencia Basket,0
PAM       ,,32,09:36,1,4,"GREEN, ERICK",P005159   ,Assist (1),AS,,,Valencia Basket,0
MIL       ,,25,09:13,1,5,"THEODORE, JORDAN",P007946   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,AX Armani Exchange Olimpia Milan,0
PAM       ,,14,09:10,1,6,"DUBLJEVIC, BOJAN",P002742   ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,19,08:54,2,8,"SAN EMETERIO, FERNANDO",P000518   ,Turnover (1),TO,,,Valencia Basket,0
MIL       ,,0,08:52,2,9,"GOUDELOCK, ANDREW",P004903   ,Steal (1),ST,,,AX Armani Exchange Olimpia Milan,0
MIL       ,,0,08:35,2,10,"GOUDELOCK, ANDREW",P004903   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,AX Armani Exchange Olimpia Milan,0
PAM       ,,,08:35,2,11,,          ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,14,08:35,2,12,"DUBLJEVIC, BOJAN",P002742   ,Foul Drawn (1),RV,,,Valencia Basket,0
MIL       ,,15,08:35,2,13,"TARCZEWSKI, KALEB",P008004   ,Foul (1),CM,,,AX Armani Exchange Olimpia Milan,0
PAM       ,,14,08:20,2,14,"DUBLJEVIC, BOJAN",P002742   ,Foul Drawn (2),RV,,,Valencia Basket,0
MIL       ,,15,08:20,2,15,"TARCZEWSKI, KALEB",P008004   ,Foul (2),CM,,,AX Armani Exchange Olimpia Milan,0
PAM       ,,32,08:19,2,16,"GREEN, ERICK",P005159   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0
MIL       ,,15,08:19,2,17,"TARCZEWSKI, KALEB",P008004   ,Def Rebound (1),D,,,AX Armani Exchange Olimpia Milan,0
MIL       ,,25,08:19,2,18,"THEODORE, JORDAN",P007946   ,Two Pointer (1/2 -  2 pt),2FGM,3.0,2.0,AX Armani Exchange Olimpia Milan,0
