CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,77,,          ,Begin Period,BP,,,,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,0,09:45,1,78,"DAVIES, BRANDON",P007870   ,Foul (1),CM,,,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,17,09:45,1,79,"SHERMADINI, GIORGI",P001386   ,Foul Drawn (1),RV,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,3,09:29,1,80,"MCCALLUM, RAY",P008002   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,13,09:10,1,81,"JANKUNAS, PAULIUS",PBWI      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,2.0,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,3,08:54,2,83,"MCCALLUM, RAY",P008002   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,23,08:54,2,84,"BROOKS, JEFF",P004117   ,Off Rebound (1),O,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,13,08:54,2,85,"JANKUNAS, PAULIUS",PBWI      ,Foul (1),CM,,,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,23,08:54,2,86,"BROOKS, JEFF",P004117   ,Foul Drawn (1),RV,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,23,08:54,2,87,"BROOKS, JEFF",P004117   ,Free Throw In (1/1 -  1 pt),FTM,3.0,2.0,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,23,08:54,2,88,"BROOKS, JEFF",P004117   ,Free Throw In (2/2 -  2 pt),FTM,4.0,2.0,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,3,08:34,2,89,"PANGOS, KEVIN",P006433   ,Turnover (1),TO,,,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,23,08:32,2,90,"BROOKS, JEFF",P004117   ,Steal (1),ST,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,23,08:30,2,91,"BROOKS, JEFF",P004117   ,Turnover (1),TO,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,92,08:15,2,92,"ULANOVAS, EDGARAS",P002329   ,Turnover (1),TO,,,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,10,08:15,2,93,"SALIN, SASU",P002820   ,Steal (1),ST,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,17,08:04,2,94,"SHERMADINI, GIORGI",P001386   ,Two Pointer (1/1 -  2 pt),2FGM,6.0,2.0,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,3,08:01,2,95,"MCCALLUM, RAY",P008002   ,Assist (1),AS,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,23,07:54,3,97,"BROOKS, JEFF",P004117   ,Foul (1),CM,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,13,07:54,3,98,"JANKUNAS, PAULIUS",PBWI      ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,21,07:54,3,99,"MILAKNIS, ARTURAS",PKPD      ,In,IN,,,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,92,07:54,3,100,"ULANOVAS, EDGARAS",P002329   ,Out,OUT,,,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,3,07:46,3,101,"PANGOS, KEVIN",P006433   ,Two Pointer (1/1 -  2 pt),2FGM,6.0,4.0,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,11,07:26,3,102,"DIEZ, DANIEL",P003198   ,Three Pointer (1/1 -  3 pt),3FGM,9.0,4.0,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,10,07:23,3,103,"SALIN, SASU",P002820   ,Assist (1),AS,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,21,07:08,3,104,"MILAKNIS, ARTURAS",PKPD      ,Three Pointer (1/1 -  3 pt),3FGM,9.0,7.0,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,13,07:06,3,105,"JANKUNAS, PAULIUS",PBWI      ,Assist (1),AS,,,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
MAL       ,,3,06:47,4,107,"MCCALLUM, RAY",P008002   ,Missed Two Pointer (1/3 -  2 pt),2FGA,,,Unicaja Malaga,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
ZAL       ,,13,06:45,4,108,"JANKUNAS, PAULIUS",PBWI      ,Def Rebound (1),D,,,Zalgiris Kaunas,0,Unicaja Malaga,MAL,Zalgiris Kaunas,ZAL
