CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,38,,          ,Begin Period,BP,,,,0
KHI       ,,21,09:42,1,39,"ANDERSON, JAMES",P005938   ,Turnover (1),TO,,,Khimki Moscow Region,0
PAN       ,,24,09:40,1,40,"LOJESKI, MATT",P003608   ,Steal (1),ST,,,Panathinaikos Superfoods Athens,0
PAN       ,,,09:17,1,41,,          ,Turnover (1),TO,,,Panathinaikos Superfoods Athens,0
KHI       ,,21,08:54,2,43,"ANDERSON, JAMES",P005938   ,Three Pointer (1/1 -  3 pt),3FGM,,3.0,Khimki Moscow Region,0
KHI       ,,12,08:52,2,44,"MONIA, SERGEY",PBFX      ,Assist (1),AS,,,Khimki Moscow Region,0
PAN       ,,43,08:31,2,45,"ANTETOKOUNMPO, THANASIS",P007865   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Panathinaikos Superfoods Athens,0
KHI       ,,23,08:29,2,46,"THOMAS, MALCOLM",P004251   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,1,08:19,2,47,"SHVED, ALEXEY",PKVZ      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
PAN       ,,14,08:18,2,48,"GIST, JAMES",P002980   ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,08:13,2,49,"CALATHES, NICK",P001932   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
KHI       ,,23,08:11,2,50,"THOMAS, MALCOLM",P004251   ,Def Rebound (2),D,,,Khimki Moscow Region,0
KHI       ,,1,08:06,2,51,"SHVED, ALEXEY",PKVZ      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
PAN       ,,,08:05,2,52,,          ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0
KHI       ,,8,07:58,3,54,"ZAYTSEV, VYACHESLAV",P001792   ,Foul (1),CM,,,Khimki Moscow Region,0
PAN       ,,33,07:58,3,55,"CALATHES, NICK",P001932   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
