CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,22,,          ,Begin Period,BP,,,,0
IST       ,,30,09:41,1,23,"DRAGIC, ZORAN",P003514   ,Three Pointer (1/1 -  3 pt),3FGM,,3.0,Anadolu Efes Istanbul,0
IST       ,,42,09:39,1,24,"DUNSTON, BRYANT",P003048   ,Assist (1),AS,,,Anadolu Efes Istanbul,0
MAL       ,,12,09:16,1,25,"MILOSAVLJEVIC, DRAGAN",P002822   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Unicaja Malaga,0
MAL       ,,40,09:12,1,26,"AUGUSTINE, JAMES",P001438   ,Off Rebound (1),O,,,Unicaja Malaga,0
MAL       ,,43,09:10,1,27,"SUAREZ, CARLOS",PJJS      ,Two Pointer (1/1 -  2 pt),2FGM,2.0,3.0,Unicaja Malaga,0
IST       ,,42,09:04,1,28,"DUNSTON, BRYANT",P003048   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
MAL       ,,40,08:45,2,30,"AUGUSTINE, JAMES",P001438   ,Def Rebound (1),D,,,Unicaja Malaga,0
MAL       ,,3,08:39,2,31,"MCCALLUM, RAY",P008002   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,3.0,Unicaja Malaga,0
IST       ,,30,08:23,2,32,"DRAGIC, ZORAN",P003514   ,Two Pointer (1/1 -  5 pt),2FGM,4.0,5.0,Anadolu Efes Istanbul,0
MAL       ,,3,08:00,2,33,"MCCALLUM, RAY",P008002   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Unicaja Malaga,0
MAL       ,,3,08:00,2,34,"MCCALLUM, RAY",P008002   ,Shot Rejected (1),AG,,,Unicaja Malaga,0
IST       ,,3,08:00,2,35,"MCCOLLUM, ERRICK",P005216   ,Block (1),FV,,,Anadolu Efes Istanbul,0
IST       ,,,08:00,2,36,,          ,Def Rebound (1),D,,,Anadolu Efes Istanbul,0
IST       ,,5,07:40,3,38,"BROWN, DERRICK",P004425   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
MAL       ,,40,07:38,3,39,"AUGUSTINE, JAMES",P001438   ,Def Rebound (2),D,,,Unicaja Malaga,0
MAL       ,,43,07:34,3,40,"SUAREZ, CARLOS",PJJS      ,Two Pointer (2/2 -  4 pt),2FGM,6.0,5.0,Unicaja Malaga,0
MAL       ,,12,07:34,3,41,"MILOSAVLJEVIC, DRAGAN",P002822   ,Assist (1),AS,,,Unicaja Malaga,0
