CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
TEL       ,,18,09:49,1,3,"SEGEV, ITAY",P004161   ,Offensive Foul (1),OF,,,Maccabi FOX Tel Aviv,0
TEL       ,,18,09:49,1,4,"SEGEV, ITAY",P004161   ,Turnover (1),TO,,,Maccabi FOX Tel Aviv,0
BAR       ,,21,09:49,1,5,"SANDERS, RAKIM",P005001   ,Foul Drawn (1),RV,,,FC Barcelona Lassa,0
BAR       ,,21,09:34,1,6,"SANDERS, RAKIM",P005001   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0
BAR       ,,9,09:34,1,7,"HANGA, ADAM",P005099   ,Foul (1),CM,,,FC Barcelona Lassa,0
TEL       ,,18,09:34,1,8,"SEGEV, ITAY",P004161   ,Foul Drawn (1),RV,,,Maccabi FOX Tel Aviv,0
TEL       ,,18,09:30,1,9,"SEGEV, ITAY",P004161   ,Def Rebound (1),D,,,Maccabi FOX Tel Aviv,0
TEL       ,,18,09:10,1,10,"SEGEV, ITAY",P004161   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,09:03,1,11,"BOLDEN, JONAH",P007988   ,Off Rebound (1),O,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,09:03,1,12,"BOLDEN, JONAH",P007988   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Maccabi FOX Tel Aviv,0
BAR       ,,9,09:03,1,13,"HANGA, ADAM",P005099   ,Def Rebound (1),D,,,FC Barcelona Lassa,0
TEL       ,,12,09:03,1,14,"DIBARTOLOMEO, JOHN",P007990   ,Foul (1),CM,,,Maccabi FOX Tel Aviv,0
BAR       ,,13,09:03,1,15,"HEURTEL, THOMAS",PKLT      ,Foul Drawn (1),RV,,,FC Barcelona Lassa,0
BAR       ,,9,08:55,2,17,"HANGA, ADAM",P005099   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0
BAR       ,,9,08:52,2,18,"HANGA, ADAM",P005099   ,Off Rebound (1),O,,,FC Barcelona Lassa,0
BAR       ,,9,08:49,2,19,"HANGA, ADAM",P005099   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,FC Barcelona Lassa,0
BAR       ,,1,08:47,2,20,"SERAPHIN, KEVIN",P001948   ,Off Rebound (1),O,,,FC Barcelona Lassa,0
BAR       ,,1,08:42,2,21,"SERAPHIN, KEVIN",P001948   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0
TEL       ,,5,08:40,2,22,"ROLL, MICHAEL",P004974   ,Def Rebound (1),D,,,Maccabi FOX Tel Aviv,0
TEL       ,,5,08:26,2,23,"ROLL, MICHAEL",P004974   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Maccabi FOX Tel Aviv,0
TEL       ,,,08:25,2,24,,          ,Off Rebound (1),O,,,Maccabi FOX Tel Aviv,0
TEL       ,,12,08:21,2,25,"DIBARTOLOMEO, JOHN",P007990   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,08:19,2,26,"BOLDEN, JONAH",P007988   ,Off Rebound (2),O,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,08:17,2,27,"BOLDEN, JONAH",P007988   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,08:15,2,28,"BOLDEN, JONAH",P007988   ,Off Rebound (3),O,,,Maccabi FOX Tel Aviv,0
TEL       ,,12,08:09,2,29,"DIBARTOLOMEO, JOHN",P007990   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Maccabi FOX Tel Aviv,0
BAR       ,,1,07:48,3,31,"SERAPHIN, KEVIN",P001948   ,Two Pointer (1/2 -  2 pt),2FGM,2.0,2.0,FC Barcelona Lassa,0
TEL       ,,18,07:35,3,32,"SEGEV, ITAY",P004161   ,Turnover (2),TO,,,Maccabi FOX Tel Aviv,0
BAR       ,,21,07:22,3,33,"SANDERS, RAKIM",P005001   ,Three Pointer (1/2 -  3 pt),3FGM,5.0,2.0,FC Barcelona Lassa,0
BAR       ,,13,07:20,3,34,"HEURTEL, THOMAS",PKLT      ,Assist (1),AS,,,FC Barcelona Lassa,0
TEL       ,,55,07:10,3,35,"JACKSON, PIERRE",P005112   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Maccabi FOX Tel Aviv,0
BAR       ,,1,07:06,3,36,"SERAPHIN, KEVIN",P001948   ,Def Rebound (1),D,,,FC Barcelona Lassa,0
