CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
IST       ,,12,09:41,1,3,"MOTUM, BROCK",P006599   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Anadolu Efes Istanbul,0
IST       ,,4,09:39,1,4,"BALBAY, DOGUS",P003521   ,Assist (1),AS,,,Anadolu Efes Istanbul,0
BAR       ,,9,09:16,1,5,"HANGA, ADAM",P005099   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0
BAR       ,,45,09:14,1,6,"MOERMAN, ADRIEN",P001833   ,Off Rebound (1),O,,,FC Barcelona Lassa,0
BAR       ,,45,09:14,1,7,"MOERMAN, ADRIEN",P001833   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,2.0,FC Barcelona Lassa,0
IST       ,,4,09:00,1,8,"BALBAY, DOGUS",P003521   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
BAR       ,,45,08:56,2,10,"MOERMAN, ADRIEN",P001833   ,Def Rebound (1),D,,,FC Barcelona Lassa,0
BAR       ,,25,08:36,2,11,"KOPONEN, PETTERI",P004178   ,Turnover (1),TO,,,FC Barcelona Lassa,0
IST       ,,42,08:34,2,12,"DUNSTON, BRYANT",P003048   ,Steal (1),ST,,,Anadolu Efes Istanbul,0
IST       ,,12,08:31,2,13,"MOTUM, BROCK",P006599   ,Two Pointer (2/2 -  4 pt),2FGM,4.0,2.0,Anadolu Efes Istanbul,0
IST       ,,4,08:29,2,14,"BALBAY, DOGUS",P003521   ,Assist (2),AS,,,Anadolu Efes Istanbul,0
BAR       ,,45,08:14,2,15,"MOERMAN, ADRIEN",P001833   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,FC Barcelona Lassa,0
BAR       ,,44,08:11,2,16,"TOMIC, ANTE",P002507   ,Off Rebound (1),O,,,FC Barcelona Lassa,0
BAR       ,,44,08:11,2,17,"TOMIC, ANTE",P002507   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,4.0,FC Barcelona Lassa,0
IST       ,,44,07:58,3,19,"SIMON, KRUNOSLAV",PCPR      ,Turnover (1),TO,,,Anadolu Efes Istanbul,0
BAR       ,,9,07:34,3,20,"HANGA, ADAM",P005099   ,Three Pointer (1/1 -  3 pt),3FGM,4.0,7.0,FC Barcelona Lassa,0
BAR       ,,13,07:33,3,21,"HEURTEL, THOMAS",PKLT      ,Assist (1),AS,,,FC Barcelona Lassa,0
IST       ,,42,07:09,3,22,"DUNSTON, BRYANT",P003048   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
BAR       ,,45,07:09,3,23,"MOERMAN, ADRIEN",P001833   ,Def Rebound (2),D,,,FC Barcelona Lassa,0
BAR       ,,25,06:49,4,25,"KOPONEN, PETTERI",P004178   ,Three Pointer (1/1 -  3 pt),3FGM,4.0,10.0,FC Barcelona Lassa,0
BAR       ,,9,06:42,4,26,"HANGA, ADAM",P005099   ,Foul (1),CM,,,FC Barcelona Lassa,0
IST       ,,13,06:42,4,27,"WEEMS, SONNY",P003443   ,Foul Drawn (1),RV,,,Anadolu Efes Istanbul,0
IST       ,,4,06:37,4,28,"BALBAY, DOGUS",P003521   ,Three Pointer (1/1 -  3 pt),3FGM,7.0,10.0,Anadolu Efes Istanbul,0
IST       ,,13,06:34,4,29,"WEEMS, SONNY",P003443   ,Assist (1),AS,,,Anadolu Efes Istanbul,0
BAR       ,,13,06:16,4,30,"HEURTEL, THOMAS",PKLT      ,Turnover (1),TO,,,FC Barcelona Lassa,0
IST       ,,12,06:15,4,31,"MOTUM, BROCK",P006599   ,Steal (1),ST,,,Anadolu Efes Istanbul,0
IST       ,,44,06:09,4,32,"SIMON, KRUNOSLAV",PCPR      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Anadolu Efes Istanbul,0
BAR       ,,44,06:07,4,33,"TOMIC, ANTE",P002507   ,Def Rebound (1),D,,,FC Barcelona Lassa,0
IST       ,,4,05:47,5,35,"BALBAY, DOGUS",P003521   ,Foul (1),CM,,,Anadolu Efes Istanbul,0
BAR       ,,13,05:47,5,36,"HEURTEL, THOMAS",PKLT      ,Foul Drawn (1),RV,,,FC Barcelona Lassa,0
BAR       ,,45,05:39,5,37,"MOERMAN, ADRIEN",P001833   ,Two Pointer (2/3 -  4 pt),2FGM,7.0,12.0,FC Barcelona Lassa,0
BAR       ,,44,05:37,5,38,"TOMIC, ANTE",P002507   ,Assist (1),AS,,,FC Barcelona Lassa,0
IST       ,,12,05:17,5,39,"MOTUM, BROCK",P006599   ,Missed Two Pointer (2/3 -  4 pt),2FGA,,,Anadolu Efes Istanbul,0
BAR       ,,45,05:15,5,40,"MOERMAN, ADRIEN",P001833   ,Def Rebound (3),D,,,FC Barcelona Lassa,0
BAR       ,,13,05:00,5,41,"HEURTEL, THOMAS",PKLT      ,Turnover (2),TO,,,FC Barcelona Lassa,0
IST       ,,44,04:59,6,43,"SIMON, KRUNOSLAV",PCPR      ,Steal (1),ST,,,Anadolu Efes Istanbul,0
