CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,42,09:42,1,3,"HINES, KYLE",P002812   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,9,09:40,1,4,"WESTERMANN, LEO",P002543   ,Assist (1),AS,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,3,09:24,1,5,"PANGOS, KEVIN",P006433   ,Turnover (1),TO,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,09:24,1,6,"DE COLO, NANDO",P002100   ,Steal (1),ST,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,22,09:24,1,7,"MICIC, VASILIJE",P002580   ,Unsportsmanlike Foul  (1),CMU,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,09:24,1,8,"DE COLO, NANDO",P002100   ,Foul Drawn (1),RV,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,09:24,1,9,"DE COLO, NANDO",P002100   ,Free Throw In (1/1 -  1 pt),FTM,,3.0,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,09:24,1,10,"DE COLO, NANDO",P002100   ,Free Throw In (2/2 -  2 pt),FTM,,4.0,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,09:08,1,11,"DE COLO, NANDO",P002100   ,Missed Two Pointer (0/1 -  2 pt),2FGA,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,09:08,1,12,"DE COLO, NANDO",P002100   ,Shot Rejected (1),AG,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,0,09:06,1,13,"DAVIES, BRANDON",P007870   ,Block (1),FV,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,09:04,1,14,"DE COLO, NANDO",P002100   ,Off Rebound (1),O,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,09:02,1,15,"DE COLO, NANDO",P002100   ,Missed Two Pointer (0/2 -  2 pt),2FGA,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,13,09:00,1,16,"JANKUNAS, PAULIUS",PBWI      ,Def Rebound (1),D,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,22,08:45,2,18,"MICIC, VASILIJE",P002580   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,22,08:45,2,19,"MICIC, VASILIJE",P002580   ,Shot Rejected (1),AG,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,20,08:43,2,20,"VORONTSEVICH, ANDREY",PLHI      ,Block (1),FV,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,92,08:41,2,21,"ULANOVAS, EDGARAS",P002329   ,Off Rebound (1),O,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,3,08:33,2,22,"PANGOS, KEVIN",P006433   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,4.0,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,92,08:31,2,23,"ULANOVAS, EDGARAS",P002329   ,Assist (1),AS,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,42,08:18,2,24,"HINES, KYLE",P002812   ,Two Pointer (2/2 -  4 pt),2FGM,3.0,6.0,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,20,08:03,2,25,"VORONTSEVICH, ANDREY",PLHI      ,Foul (1),CM,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,13,08:03,2,26,"JANKUNAS, PAULIUS",PBWI      ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,0,07:53,3,28,"DAVIES, BRANDON",P007870   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,6.0,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,13,07:51,3,29,"JANKUNAS, PAULIUS",PBWI      ,Assist (1),AS,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,41,07:32,3,30,"KURBANOV, NIKITA",PJLX      ,Turnover (1),TO,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,3,07:30,3,31,"PANGOS, KEVIN",P006433   ,Steal (1),ST,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,22,07:11,3,32,"MICIC, VASILIJE",P002580   ,Two Pointer (1/2 -  2 pt),2FGM,7.0,6.0,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,20,06:51,4,34,"VORONTSEVICH, ANDREY",PLHI      ,Two Pointer (1/1 -  2 pt),2FGM,7.0,8.0,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,3,06:41,4,35,"PANGOS, KEVIN",P006433   ,Three Pointer (2/2 -  6 pt),3FGM,10.0,8.0,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,9,06:24,4,36,"WESTERMANN, LEO",P002543   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,0,06:20,4,37,"DAVIES, BRANDON",P007870   ,Def Rebound (1),D,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,0,06:04,4,38,"DAVIES, BRANDON",P007870   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,41,06:02,4,39,"KURBANOV, NIKITA",PJLX      ,Def Rebound (1),D,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,05:45,5,41,"DE COLO, NANDO",P002100   ,Two Pointer (1/3 -  4 pt),2FGM,10.0,10.0,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,13,05:32,5,42,"JANKUNAS, PAULIUS",PBWI      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,41,05:30,5,43,"KURBANOV, NIKITA",PJLX      ,Def Rebound (2),D,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,,05:08,5,44,,          ,Turnover (1),TO,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,13,05:08,5,45,"JANKUNAS, PAULIUS",PBWI      ,Out,OUT,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,44,05:08,5,46,"KAVALIAUSKAS, ANTANAS",P000399   ,In,IN,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,0,04:50,6,48,"DAVIES, BRANDON",P007870   ,Two Pointer (2/3 -  4 pt),2FGM,12.0,10.0,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,44,04:47,6,49,"KAVALIAUSKAS, ANTANAS",P000399   ,Assist (1),AS,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,1,04:38,6,50,"DE COLO, NANDO",P002100   ,Turnover (1),TO,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
          ,,,04:38,6,51,,          ,TV Time Out (1),TOUT_TV,,,,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,21,04:38,6,52,"CLYBURN, WILL",P004888   ,In,IN,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,41,04:38,6,53,"KURBANOV, NIKITA",PJLX      ,Out,OUT,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,42,04:27,6,54,"HINES, KYLE",P002812   ,Foul (1),CM,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,44,04:27,6,55,"KAVALIAUSKAS, ANTANAS",P000399   ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,44,04:27,6,56,"KAVALIAUSKAS, ANTANAS",P000399   ,Free Throw In (1/1 -  1 pt),FTM,13.0,10.0,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,3,04:27,6,57,"PANGOS, KEVIN",P006433   ,Assist (1),AS,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,44,04:27,6,58,"KAVALIAUSKAS, ANTANAS",P000399   ,Free Throw In (2/2 -  2 pt),FTM,14.0,10.0,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,11,04:27,6,59,"ANTONOV, SEMEN",P004941   ,In,IN,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,20,04:27,6,60,"VORONTSEVICH, ANDREY",PLHI      ,Out,OUT,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,11,04:14,6,61,"ANTONOV, SEMEN",P004941   ,Two Pointer (1/1 -  2 pt),2FGM,14.0,12.0,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,42,04:12,6,62,"HINES, KYLE",P002812   ,Assist (1),AS,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,22,04:08,6,63,"MICIC, VASILIJE",P002580   ,Missed Three Pointer (0/1 -  2 pt),3FGA,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,9,04:07,6,64,"WESTERMANN, LEO",P002543   ,Def Rebound (1),D,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,11,03:59,7,66,"ANTONOV, SEMEN",P004941   ,Missed Three Pointer (0/1 -  2 pt),3FGA,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,3,03:58,7,67,"PANGOS, KEVIN",P006433   ,Def Rebound (1),D,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,11,03:51,7,68,"ANTONOV, SEMEN",P004941   ,Foul (1),CM,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,0,03:51,7,69,"DAVIES, BRANDON",P007870   ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,9,03:51,7,70,"UDRIH, BENO",PAGP      ,In,IN,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
ZAL       ,,22,03:51,7,71,"MICIC, VASILIJE",P002580   ,Out,OUT,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
CSK       ,,9,03:51,7,72,"WESTERMANN, LEO",P002543   ,Out,OUT,,,CSKA Moscow,0,Zalgiris Kaunas,ZAL,CSKA Moscow,CSK
