CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,17,,          ,Begin Period,BP,,,,0
PAM       ,,6,09:42,1,18,"ABALDE, ALBERTO",P003733   ,Turnover (1),TO,,,Valencia Basket,0
PAN       ,,43,09:41,1,19,"ANTETOKOUNMPO, THANASIS",P007865   ,Steal (1),ST,,,Panathinaikos Superfoods Athens,0
PAN       ,,0,09:26,1,20,"SINGLETON, CHRIS",P006614   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Panathinaikos Superfoods Athens,0
PAM       ,,6,09:25,1,21,"ABALDE, ALBERTO",P003733   ,Def Rebound (1),D,,,Valencia Basket,0
PAN       ,,5,09:05,1,22,"JAMES, MIKE",P005985   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
PAM       ,,21,09:05,1,23,"PLEISS, TIBOR",PLHK      ,Foul Drawn (1),RV,,,Valencia Basket,0
PAM       ,,21,08:53,2,25,"PLEISS, TIBOR",PLHK      ,Turnover (1),TO,,,Valencia Basket,0
PAN       ,,33,08:36,2,26,"CALATHES, NICK",P001932   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Panathinaikos Superfoods Athens,0
PAN       ,,5,08:35,2,27,"JAMES, MIKE",P005985   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
PAM       ,,6,08:16,2,28,"ABALDE, ALBERTO",P003733   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0
PAN       ,,0,08:14,2,29,"SINGLETON, CHRIS",P006614   ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,08:01,2,30,"CALATHES, NICK",P001932   ,Turnover (1),TO,,,Panathinaikos Superfoods Athens,0
PAM       ,,17,07:59,3,32,"MARTINEZ, RAFA",P001351   ,Steal (1),ST,,,Valencia Basket,0
PAM       ,,6,07:56,3,33,"ABALDE, ALBERTO",P003733   ,Turnover (2),TO,,,Valencia Basket,0
PAM       ,,30,07:35,3,34,"SASTRE, JOAN",P002936   ,Foul (1),CM,,,Valencia Basket,0
PAN       ,,14,07:35,3,35,"GIST, JAMES",P002980   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
PAN       ,,5,07:28,3,36,"JAMES, MIKE",P005985   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,,Panathinaikos Superfoods Athens,0
PAM       ,,0,07:18,3,37,"THOMAS, WILL",P005856   ,Three Pointer (1/1 -  3 pt),3FGM,4.0,3.0,Valencia Basket,0
PAM       ,,6,07:18,3,38,"ABALDE, ALBERTO",P003733   ,Assist (1),AS,,,Valencia Basket,0
PAN       ,,33,07:03,3,39,"CALATHES, NICK",P001932   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Panathinaikos Superfoods Athens,0
PAM       ,,21,07:01,3,40,"PLEISS, TIBOR",PLHK      ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,30,06:56,4,42,"SASTRE, JOAN",P002936   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
PAM       ,,21,06:56,4,43,"PLEISS, TIBOR",PLHK      ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,21,06:56,4,44,"PLEISS, TIBOR",PLHK      ,Turnover (2),TO,,,Valencia Basket,0
PAM       ,,6,06:41,4,45,"ABALDE, ALBERTO",P003733   ,Foul (1),CM,,,Valencia Basket,0
PAN       ,,0,06:41,4,46,"SINGLETON, CHRIS",P006614   ,Foul Drawn (1),RV,,,Panathinaikos Superfoods Athens,0
PAN       ,,14,06:33,4,47,"GIST, JAMES",P002980   ,Two Pointer (1/1 -  2 pt),2FGM,6.0,3.0,Panathinaikos Superfoods Athens,0
PAN       ,,33,06:33,4,48,"CALATHES, NICK",P001932   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
PAM       ,,21,06:33,4,49,"PLEISS, TIBOR",PLHK      ,Foul (1),CM,,,Valencia Basket,0
PAN       ,,14,06:33,4,50,"GIST, JAMES",P002980   ,Foul Drawn (2),RV,,,Panathinaikos Superfoods Athens,0
PAN       ,,14,06:33,4,51,"GIST, JAMES",P002980   ,Free Throw In (1/1 -  3 pt),FTM,7.0,3.0,Panathinaikos Superfoods Athens,0
PAM       ,,0,06:09,4,52,"THOMAS, WILL",P005856   ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,Valencia Basket,0
PAN       ,,,06:08,4,53,,          ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,05:55,5,55,"ANTETOKOUNMPO, THANASIS",P007865   ,Two Pointer (1/1 -  2 pt),2FGM,9.0,3.0,Panathinaikos Superfoods Athens,0
PAN       ,,5,05:51,5,56,"JAMES, MIKE",P005985   ,Assist (2),AS,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,05:51,5,57,"ANTETOKOUNMPO, THANASIS",P007865   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
PAM       ,,6,05:51,5,58,"ABALDE, ALBERTO",P003733   ,Foul Drawn (1),RV,,,Valencia Basket,0
PAM       ,,17,05:43,5,59,"MARTINEZ, RAFA",P001351   ,Turnover (1),TO,,,Valencia Basket,0
PAN       ,,5,05:41,5,60,"JAMES, MIKE",P005985   ,Steal (1),ST,,,Panathinaikos Superfoods Athens,0
PAN       ,,14,05:40,5,61,"GIST, JAMES",P002980   ,Two Pointer (2/2 -  5 pt),2FGM,11.0,3.0,Panathinaikos Superfoods Athens,0
PAN       ,,33,05:40,5,62,"CALATHES, NICK",P001932   ,Assist (2),AS,,,Panathinaikos Superfoods Athens,0
