CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
RED       ,,22,09:38,1,3,"ROCHESTIE, TAYLOR",P002972   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
ULK       ,,,09:36,1,4,,          ,Def Rebound (1),D,,,Fenerbahce Dogus Istanbul,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
ULK       ,,33,09:17,1,5,"KALINIC, NIKOLA",P004866   ,Turnover (1),TO,,,Fenerbahce Dogus Istanbul,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
RED       ,,26,09:16,1,6,"LESSORT, MATHIAS",P003842   ,Steal (1),ST,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
ULK       ,,44,09:11,1,7,"DUVERIOGLU, AHMET",P006399   ,Foul (1),CM,,,Fenerbahce Dogus Istanbul,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
RED       ,,26,09:11,1,8,"LESSORT, MATHIAS",P003842   ,Foul Drawn (1),RV,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
RED       ,,26,09:11,1,9,"LESSORT, MATHIAS",P003842   ,Missed Free Throw (0/1 -  0 pt),FTA,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
RED       ,,26,09:11,1,10,"LESSORT, MATHIAS",P003842   ,Free Throw In (1/2 -  1 pt),FTM,1.0,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
RED       ,,7,09:11,1,11,"DAVIDOVAC, DEJAN",P007960   ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
RED       ,,7,08:55,2,13,"DAVIDOVAC, DEJAN",P007960   ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
ULK       ,,33,08:55,2,14,"KALINIC, NIKOLA",P004866   ,Foul Drawn (1),RV,,,Fenerbahce Dogus Istanbul,0,Crvena Zvezda mts Belgrade,RED,Fenerbahce Dogus Istanbul,ULK
