CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,11,,          ,Begin Period,BP,,,,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
PAN       ,,43,09:36,1,12,"ANTETOKOUNMPO, THANASIS",P007865   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
PAN       ,,43,09:36,1,13,"ANTETOKOUNMPO, THANASIS",P007865   ,Shot Rejected (1),AG,,,Panathinaikos Superfoods Athens,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
ZAL       ,,92,09:36,1,14,"ULANOVAS, EDGARAS",P002329   ,Block (1),FV,,,Zalgiris Kaunas,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
PAN       ,,,09:36,1,15,,          ,Off Rebound (1),O,,,Panathinaikos Superfoods Athens,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
PAN       ,,12,09:35,1,16,"DENMON, MARCUS",P004195   ,Turnover (1),TO,,,Panathinaikos Superfoods Athens,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
ZAL       ,,6,09:18,1,17,"TOUPANE, AXEL",P002582   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Zalgiris Kaunas,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
ZAL       ,,92,09:15,1,18,"ULANOVAS, EDGARAS",P002329   ,Assist (1),AS,,,Zalgiris Kaunas,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
PAN       ,,43,09:11,1,19,"ANTETOKOUNMPO, THANASIS",P007865   ,Two Pointer (1/2 -  2 pt),2FGM,2.0,2.0,Panathinaikos Superfoods Athens,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
PAN       ,,33,09:09,1,20,"CALATHES, NICK",P001932   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0,Panathinaikos Superfoods Athens,PAN,Zalgiris Kaunas,ZAL
