CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
KHI       ,,22,09:37,1,3,"JENKINS, CHARLES",P005014   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,11,09:35,1,4,"MILUTINOV, NIKOLA",P003941   ,Def Rebound (1),D,,,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,17,09:18,1,5,"MANTZARIS, VANGELIS",P003537   ,Turnover (1),TO,,,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
KHI       ,,22,09:17,1,6,"JENKINS, CHARLES",P005014   ,Steal (1),ST,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
KHI       ,,1,09:05,1,7,"SHVED, ALEXEY",PKVZ      ,Turnover (1),TO,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,11,09:04,1,8,"MILUTINOV, NIKOLA",P003941   ,Steal (1),ST,,,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,11,08:50,2,10,"MILUTINOV, NIKOLA",P003941   ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
KHI       ,,21,08:50,2,11,"ANDERSON, JAMES",P005938   ,Foul (1),CM,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,11,08:50,2,12,"MILUTINOV, NIKOLA",P003941   ,Free Throw In (1/1 -  1 pt),FTM,,1.0,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,7,08:50,2,13,"SPANOULIS, VASSILIS",PJUO      ,Assist (1),AS,,,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,11,08:50,2,14,"MILUTINOV, NIKOLA",P003941   ,Free Throw In (2/2 -  2 pt),FTM,,2.0,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
KHI       ,,1,08:41,2,15,"SHVED, ALEXEY",PKVZ      ,Foul Drawn (1),RV,,,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,16,08:41,2,16,"PAPANIKOLAOU, KOSTAS",P001255   ,Foul (1),CM,,,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
KHI       ,,1,08:41,2,17,"SHVED, ALEXEY",PKVZ      ,Free Throw In (1/1 -  1 pt),FTM,1.0,2.0,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
KHI       ,,1,08:41,2,18,"SHVED, ALEXEY",PKVZ      ,Free Throw In (2/2 -  2 pt),FTM,2.0,2.0,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
KHI       ,,1,08:41,2,19,"SHVED, ALEXEY",PKVZ      ,Free Throw In (3/3 -  3 pt),FTM,3.0,2.0,Khimki Moscow Region,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,17,08:20,2,20,"MANTZARIS, VANGELIS",P003537   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,5.0,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
OLY       ,,16,08:18,2,21,"PAPANIKOLAOU, KOSTAS",P001255   ,Assist (1),AS,,,Olympiacos Piraeus,0,Khimki Moscow Region,KHI,Olympiacos Piraeus,OLY
