CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
KHI       ,,1,09:59,1,3,"SHVED, ALEXEY",PKVZ      ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Khimki Moscow Region,0
RED       ,,6,09:26,1,4,"DANGUBIC, NEMANJA",P005942   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,2.0,Crvena Zvezda mts Belgrade,0
RED       ,,22,09:25,1,5,"ROCHESTIE, TAYLOR",P002972   ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0
KHI       ,,13,09:07,1,6,"GILL, ANTHONY",P008001   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
RED       ,,51,09:06,1,7,"BJELICA, MILKO",PCHX      ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0
RED       ,,51,08:54,2,9,"BJELICA, MILKO",PCHX      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Crvena Zvezda mts Belgrade,0
KHI       ,,21,08:53,2,10,"ANDERSON, JAMES",P005938   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,21,08:46,2,11,"ANDERSON, JAMES",P005938   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,5.0,Khimki Moscow Region,0
KHI       ,,1,08:46,2,12,"SHVED, ALEXEY",PKVZ      ,Assist (1),AS,,,Khimki Moscow Region,0
RED       ,,6,08:22,2,13,"DANGUBIC, NEMANJA",P005942   ,Missed Two Pointer (0/1 -  3 pt),2FGA,,,Crvena Zvezda mts Belgrade,0
KHI       ,,1,08:21,2,14,"SHVED, ALEXEY",PKVZ      ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,22,08:16,2,15,"JENKINS, CHARLES",P005014   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
KHI       ,,22,08:11,2,16,"JENKINS, CHARLES",P005014   ,Off Rebound (1),O,,,Khimki Moscow Region,0
RED       ,,10,08:07,2,17,"LAZIC, BRANKO",PLUO      ,Foul (1),CM,,,Crvena Zvezda mts Belgrade,0
KHI       ,,22,08:07,2,18,"JENKINS, CHARLES",P005014   ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
KHI       ,,2,08:07,2,19,"HONEYCUTT, TYLER",P005800   ,In,IN,,,Khimki Moscow Region,0
KHI       ,,21,08:07,2,20,"ANDERSON, JAMES",P005938   ,Out,OUT,,,Khimki Moscow Region,0
KHI       ,,13,07:56,3,22,"GILL, ANTHONY",P008001   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Khimki Moscow Region,0
RED       ,,22,07:56,3,23,"ROCHESTIE, TAYLOR",P002972   ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0
RED       ,,22,07:45,3,24,"ROCHESTIE, TAYLOR",P002972   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,5.0,Crvena Zvezda mts Belgrade,0
KHI       ,,1,07:27,3,25,"SHVED, ALEXEY",PKVZ      ,Missed Three Pointer (0/1 -  2 pt),3FGA,,,Khimki Moscow Region,0
RED       ,,26,07:26,3,26,"LESSORT, MATHIAS",P003842   ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0
KHI       ,,22,07:21,3,27,"JENKINS, CHARLES",P005014   ,Foul (1),CM,,,Khimki Moscow Region,0
RED       ,,22,07:21,3,28,"ROCHESTIE, TAYLOR",P002972   ,Foul Drawn (1),RV,,,Crvena Zvezda mts Belgrade,0
RED       ,,6,07:10,3,29,"DANGUBIC, NEMANJA",P005942   ,Three Pointer (2/2 -  6 pt),3FGM,8.0,5.0,Crvena Zvezda mts Belgrade,0
RED       ,,22,07:10,3,30,"ROCHESTIE, TAYLOR",P002972   ,Assist (2),AS,,,Crvena Zvezda mts Belgrade,0
KHI       ,,13,06:41,4,32,"GILL, ANTHONY",P008001   ,Missed Two Pointer (0/3 -  0 pt),2FGA,,,Khimki Moscow Region,0
RED       ,,51,06:40,4,33,"BJELICA, MILKO",PCHX      ,Def Rebound (2),D,,,Crvena Zvezda mts Belgrade,0
RED       ,,6,06:25,4,34,"DANGUBIC, NEMANJA",P005942   ,Three Pointer (3/3 -  9 pt),3FGM,11.0,5.0,Crvena Zvezda mts Belgrade,0
RED       ,,22,06:25,4,35,"ROCHESTIE, TAYLOR",P002972   ,Assist (3),AS,,,Crvena Zvezda mts Belgrade,0
KHI       ,,1,06:04,4,36,"SHVED, ALEXEY",PKVZ      ,Missed Three Pointer (0/2 -  2 pt),3FGA,,,Khimki Moscow Region,0
RED       ,,6,06:03,4,37,"DANGUBIC, NEMANJA",P005942   ,Def Rebound (1),D,,,Crvena Zvezda mts Belgrade,0
RED       ,,6,05:52,5,39,"DANGUBIC, NEMANJA",P005942   ,Three Pointer (4/4 -  12 pt),3FGM,14.0,5.0,Crvena Zvezda mts Belgrade,0
RED       ,,51,05:52,5,40,"BJELICA, MILKO",PCHX      ,Assist (1),AS,,,Crvena Zvezda mts Belgrade,0
