CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,10,,          ,Begin Period,BP,,,,0
BAR       ,,45,09:50,1,11,"MOERMAN, ADRIEN",P001833   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0
PAM       ,,42,09:50,1,12,"DOORNEKAMP, AARON",P002763   ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,0,09:11,1,13,"THOMAS, WILL",P005856   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0
BAR       ,,5,09:08,1,14,"RIBAS, PAU",PJUG      ,Def Rebound (1),D,,,FC Barcelona Lassa,0
BAR       ,,9,09:05,1,15,"HANGA, ADAM",P005099   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,FC Barcelona Lassa,0
BAR       ,,5,09:03,1,16,"RIBAS, PAU",PJUG      ,Assist (1),AS,,,FC Barcelona Lassa,0
PAM       ,,0,08:48,2,18,"THOMAS, WILL",P005856   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
PAM       ,,42,08:46,2,19,"DOORNEKAMP, AARON",P002763   ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,42,08:46,2,20,"DOORNEKAMP, AARON",P002763   ,Foul Drawn (1),RV,,,Valencia Basket,0
BAR       ,,9,08:46,2,21,"HANGA, ADAM",P005099   ,Foul (1),CM,,,FC Barcelona Lassa,0
PAM       ,,42,08:46,2,22,"DOORNEKAMP, AARON",P002763   ,Free Throw In (1/1 -  1 pt),FTM,1.0,2.0,Valencia Basket,0
PAM       ,,42,08:46,2,23,"DOORNEKAMP, AARON",P002763   ,Free Throw In (2/2 -  2 pt),FTM,2.0,2.0,Valencia Basket,0
BAR       ,,44,08:31,2,24,"TOMIC, ANTE",P002507   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,4.0,FC Barcelona Lassa,0
BAR       ,,9,08:29,2,25,"HANGA, ADAM",P005099   ,Assist (1),AS,,,FC Barcelona Lassa,0
PAM       ,,17,08:19,2,26,"MARTINEZ, RAFA",P001351   ,Three Pointer (1/1 -  3 pt),3FGM,5.0,4.0,Valencia Basket,0
PAM       ,,42,08:18,2,27,"DOORNEKAMP, AARON",P002763   ,Assist (1),AS,,,Valencia Basket,0
BAR       ,,9,07:57,3,29,"HANGA, ADAM",P005099   ,Turnover (1),TO,,,FC Barcelona Lassa,0
PAM       ,,0,07:57,3,30,"THOMAS, WILL",P005856   ,Steal (1),ST,,,Valencia Basket,0
PAM       ,,0,07:57,3,31,"THOMAS, WILL",P005856   ,Foul Drawn (1),RV,,,Valencia Basket,0
BAR       ,,9,07:57,3,32,"HANGA, ADAM",P005099   ,Foul (2),CM,,,FC Barcelona Lassa,0
PAM       ,,17,07:44,3,33,"MARTINEZ, RAFA",P001351   ,Turnover (1),TO,,,Valencia Basket,0
BAR       ,,45,07:42,3,34,"MOERMAN, ADRIEN",P001833   ,Steal (1),ST,,,FC Barcelona Lassa,0
BAR       ,,9,07:26,3,35,"HANGA, ADAM",P005099   ,Missed Three Pointer (0/1 -  2 pt),3FGA,,,FC Barcelona Lassa,0
PAM       ,,9,07:24,3,36,"VAN ROSSOM, SAM",PLRQ      ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,42,07:05,3,37,"DOORNEKAMP, AARON",P002763   ,Missed Three Pointer (0/1 -  2 pt),3FGA,,,Valencia Basket,0
PAM       ,,,07:05,3,38,,          ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,0,07:05,3,39,"THOMAS, WILL",P005856   ,Foul Drawn (2),RV,,,Valencia Basket,0
BAR       ,,8,07:05,3,40,"PRESSEY, PHIL",P007997   ,Foul (1),CM,,,FC Barcelona Lassa,0
PAM       ,,14,07:04,3,41,"DUBLJEVIC, BOJAN",P002742   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
BAR       ,,45,07:04,3,42,"MOERMAN, ADRIEN",P001833   ,Def Rebound (1),D,,,FC Barcelona Lassa,0
BAR       ,,9,06:39,4,44,"HANGA, ADAM",P005099   ,Turnover (2),TO,,,FC Barcelona Lassa,0
PAM       ,,42,06:38,4,45,"DOORNEKAMP, AARON",P002763   ,Steal (1),ST,,,Valencia Basket,0
PAM       ,,17,06:33,4,46,"MARTINEZ, RAFA",P001351   ,Missed Two Pointer (0/1 -  3 pt),2FGA,,,Valencia Basket,0
PAM       ,,9,06:28,4,47,"VAN ROSSOM, SAM",PLRQ      ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,17,06:24,4,48,"MARTINEZ, RAFA",P001351   ,Two Pointer (1/2 -  5 pt),2FGM,7.0,4.0,Valencia Basket,0
BAR       ,,5,06:00,4,49,"RIBAS, PAU",PJUG      ,Turnover (1),TO,,,FC Barcelona Lassa,0
PAM       ,,0,05:59,5,51,"THOMAS, WILL",P005856   ,Steal (2),ST,,,Valencia Basket,0
BAR       ,,9,05:55,5,52,"HANGA, ADAM",P005099   ,Out,OUT,,,FC Barcelona Lassa,0
BAR       ,,21,05:55,5,53,"SANDERS, RAKIM",P005001   ,In,IN,,,FC Barcelona Lassa,0
PAM       ,,14,05:39,5,54,"DUBLJEVIC, BOJAN",P002742   ,Two Pointer (1/1 -  2 pt),2FGM,9.0,4.0,Valencia Basket,0
PAM       ,,17,05:36,5,55,"MARTINEZ, RAFA",P001351   ,Assist (1),AS,,,Valencia Basket,0
BAR       ,,8,05:24,5,56,"PRESSEY, PHIL",P007997   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0
PAM       ,,42,05:21,5,57,"DOORNEKAMP, AARON",P002763   ,Def Rebound (2),D,,,Valencia Basket,0
PAM       ,,9,05:08,5,58,"VAN ROSSOM, SAM",PLRQ      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
BAR       ,,5,05:06,5,59,"RIBAS, PAU",PJUG      ,Def Rebound (2),D,,,FC Barcelona Lassa,0
BAR       ,,8,05:02,5,60,"PRESSEY, PHIL",P007997   ,Two Pointer (1/1 -  2 pt),2FGM,9.0,6.0,FC Barcelona Lassa,0
PAM       ,,17,04:42,6,62,"MARTINEZ, RAFA",P001351   ,Missed Three Pointer (1/2 -  5 pt),3FGA,,,Valencia Basket,0
PAM       ,,0,04:40,6,63,"THOMAS, WILL",P005856   ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,42,04:35,6,64,"DOORNEKAMP, AARON",P002763   ,Three Pointer (1/2 -  5 pt),3FGM,12.0,6.0,Valencia Basket,0
PAM       ,,17,04:32,6,65,"MARTINEZ, RAFA",P001351   ,Assist (2),AS,,,Valencia Basket,0
BAR       ,,8,04:15,6,66,"PRESSEY, PHIL",P007997   ,Turnover (1),TO,,,FC Barcelona Lassa,0
          ,,,04:15,6,67,,          ,TV Time Out (1),TOUT_TV,,,,0
PAM       ,,6,04:15,6,68,"ABALDE, ALBERTO",P003733   ,In,IN,,,Valencia Basket,0
PAM       ,,9,04:15,6,69,"VAN ROSSOM, SAM",PLRQ      ,Out,OUT,,,Valencia Basket,0
PAM       ,,17,04:15,6,70,"MARTINEZ, RAFA",P001351   ,Out,OUT,,,Valencia Basket,0
PAM       ,,19,04:15,6,71,"SAN EMETERIO, FERNANDO",P000518   ,In,IN,,,Valencia Basket,0
BAR       ,,5,04:15,6,72,"RIBAS, PAU",PJUG      ,Out,OUT,,,FC Barcelona Lassa,0
BAR       ,,8,04:15,6,73,"PRESSEY, PHIL",P007997   ,Out,OUT,,,FC Barcelona Lassa,0
BAR       ,,11,04:15,6,74,"NAVARRO, JUAN CARLOS",PADI      ,In,IN,,,FC Barcelona Lassa,0
BAR       ,,13,04:15,6,75,"HEURTEL, THOMAS",PKLT      ,In,IN,,,FC Barcelona Lassa,0
PAM       ,,14,04:05,6,76,"DUBLJEVIC, BOJAN",P002742   ,Foul Drawn (1),RV,,,Valencia Basket,0
BAR       ,,44,04:05,6,77,"TOMIC, ANTE",P002507   ,Foul (1),CM,,,FC Barcelona Lassa,0
PAM       ,,42,03:52,7,79,"DOORNEKAMP, AARON",P002763   ,Foul Drawn (2),RV,,,Valencia Basket,0
BAR       ,,21,03:52,7,80,"SANDERS, RAKIM",P005001   ,Foul (1),CM,,,FC Barcelona Lassa,0
BAR       ,,18,03:52,7,81,"ORIOLA, PIERRE",P005917   ,In,IN,,,FC Barcelona Lassa,0
BAR       ,,44,03:52,7,82,"TOMIC, ANTE",P002507   ,Out,OUT,,,FC Barcelona Lassa,0
PAM       ,,42,03:52,7,83,"DOORNEKAMP, AARON",P002763   ,Free Throw In (3/3 -  6 pt),FTM,13.0,6.0,Valencia Basket,0
PAM       ,,42,03:52,7,84,"DOORNEKAMP, AARON",P002763   ,Free Throw In (4/4 -  7 pt),FTM,14.0,6.0,Valencia Basket,0
BAR       ,,21,03:41,7,85,"SANDERS, RAKIM",P005001   ,Foul Drawn (1),RV,,,FC Barcelona Lassa,0
PAM       ,,42,03:41,7,86,"DOORNEKAMP, AARON",P002763   ,Foul (1),CM,,,Valencia Basket,0
BAR       ,,11,03:35,7,87,"NAVARRO, JUAN CARLOS",PADI      ,Two Pointer (1/1 -  2 pt),2FGM,14.0,8.0,FC Barcelona Lassa,0
BAR       ,,13,03:34,7,88,"HEURTEL, THOMAS",PKLT      ,Assist (1),AS,,,FC Barcelona Lassa,0
PAM       ,,19,03:09,7,89,"SAN EMETERIO, FERNANDO",P000518   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
BAR       ,,45,03:07,7,90,"MOERMAN, ADRIEN",P001833   ,Def Rebound (2),D,,,FC Barcelona Lassa,0
BAR       ,,11,03:01,7,91,"NAVARRO, JUAN CARLOS",PADI      ,Three Pointer (1/1 -  5 pt),3FGM,14.0,11.0,FC Barcelona Lassa,0
BAR       ,,13,02:59,8,93,"HEURTEL, THOMAS",PKLT      ,Assist (2),AS,,,FC Barcelona Lassa,0
PAM       ,,42,02:38,8,94,"DOORNEKAMP, AARON",P002763   ,Turnover (1),TO,,,Valencia Basket,0
BAR       ,,21,02:37,8,95,"SANDERS, RAKIM",P005001   ,Steal (1),ST,,,FC Barcelona Lassa,0
BAR       ,,21,02:33,8,96,"SANDERS, RAKIM",P005001   ,Foul Drawn (2),RV,,,FC Barcelona Lassa,0
PAM       ,,19,02:33,8,97,"SAN EMETERIO, FERNANDO",P000518   ,Unsportsmanlike Foul  (1),CMU,,,Valencia Basket,0
PAM       ,,14,02:33,8,98,"DUBLJEVIC, BOJAN",P002742   ,Out,OUT,,,Valencia Basket,0
PAM       ,,21,02:33,8,99,"PLEISS, TIBOR",PLHK      ,In,IN,,,Valencia Basket,0
BAR       ,,30,02:33,8,100,"CLAVER, VICTOR",P000556   ,In,IN,,,FC Barcelona Lassa,0
BAR       ,,45,02:33,8,101,"MOERMAN, ADRIEN",P001833   ,Out,OUT,,,FC Barcelona Lassa,0
BAR       ,,21,02:33,8,102,"SANDERS, RAKIM",P005001   ,Free Throw In (1/1 -  1 pt),FTM,14.0,12.0,FC Barcelona Lassa,0
BAR       ,,21,02:33,8,103,"SANDERS, RAKIM",P005001   ,Missed Free Throw (1/2 -  1 pt),FTA,,,FC Barcelona Lassa,0
BAR       ,,13,02:15,8,104,"HEURTEL, THOMAS",PKLT      ,Turnover (1),TO,,,FC Barcelona Lassa,0
PAM       ,,9,02:15,8,105,"VAN ROSSOM, SAM",PLRQ      ,In,IN,,,Valencia Basket,0
PAM       ,,42,02:15,8,106,"DOORNEKAMP, AARON",P002763   ,Out,OUT,,,Valencia Basket,0
PAM       ,,0,02:10,8,107,"THOMAS, WILL",P005856   ,Two Pointer (1/2 -  2 pt),2FGM,16.0,12.0,Valencia Basket,0
BAR       ,,18,01:42,9,109,"ORIOLA, PIERRE",P005917   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0
BAR       ,,30,01:42,9,110,"CLAVER, VICTOR",P000556   ,Off Rebound (1),O,,,FC Barcelona Lassa,0
BAR       ,,30,01:42,9,111,"CLAVER, VICTOR",P000556   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0
BAR       ,,30,01:42,9,112,"CLAVER, VICTOR",P000556   ,Shot Rejected (1),AG,,,FC Barcelona Lassa,0
PAM       ,,21,01:42,9,113,"PLEISS, TIBOR",PLHK      ,Block (1),FV,,,Valencia Basket,0
PAM       ,,19,01:42,9,114,"SAN EMETERIO, FERNANDO",P000518   ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,0,01:12,9,115,"THOMAS, WILL",P005856   ,Missed Two Pointer (1/3 -  2 pt),2FGA,,,Valencia Basket,0
PAM       ,,21,01:10,9,116,"PLEISS, TIBOR",PLHK      ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,21,01:09,9,117,"PLEISS, TIBOR",PLHK      ,Two Pointer (1/1 -  2 pt),2FGM,18.0,12.0,Valencia Basket,0
BAR       ,,,01:09,9,118,,          ,Time Out (1),TOUT,,,FC Barcelona Lassa,0
BAR       ,,18,00:52,10,120,"ORIOLA, PIERRE",P005917   ,Two Pointer (1/2 -  2 pt),2FGM,18.0,14.0,FC Barcelona Lassa,0
BAR       ,,13,00:51,10,121,"HEURTEL, THOMAS",PKLT      ,Assist (3),AS,,,FC Barcelona Lassa,0
