CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,10,,          ,Begin Period,BP,,,,0
PAM       ,,17,09:36,1,11,"MARTINEZ, RAFA",P001351   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,,Valencia Basket,0
PAM       ,,42,09:34,1,12,"DOORNEKAMP, AARON",P002763   ,Assist (1),AS,,,Valencia Basket,0
KHI       ,,13,09:24,1,13,"GILL, ANTHONY",P008001   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
PAM       ,,21,09:21,1,14,"PLEISS, TIBOR",PLHK      ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,21,09:07,1,15,"PLEISS, TIBOR",PLHK      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0
KHI       ,,23,09:05,1,16,"THOMAS, MALCOLM",P004251   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,21,08:43,2,18,"ANDERSON, JAMES",P005938   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,3.0,Khimki Moscow Region,0
PAM       ,,42,08:21,2,19,"DOORNEKAMP, AARON",P002763   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
PAM       ,,0,08:18,2,20,"THOMAS, WILL",P005856   ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,0,08:09,2,21,"THOMAS, WILL",P005856   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
KHI       ,,13,08:06,2,22,"GILL, ANTHONY",P008001   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,1,08:03,2,23,"SHVED, ALEXEY",PKVZ      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
PAM       ,,42,08:01,2,24,"DOORNEKAMP, AARON",P002763   ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,17,07:59,3,26,"MARTINEZ, RAFA",P001351   ,Foul Drawn (1),RV,,,Valencia Basket,0
KHI       ,,22,07:59,3,27,"JENKINS, CHARLES",P005014   ,Foul (1),CM,,,Khimki Moscow Region,0
PAM       ,,0,07:50,3,28,"THOMAS, WILL",P005856   ,Three Pointer (1/2 -  3 pt),3FGM,6.0,3.0,Valencia Basket,0
PAM       ,,9,07:48,3,29,"VAN ROSSOM, SAM",PLRQ      ,Assist (1),AS,,,Valencia Basket,0
KHI       ,,13,07:36,3,30,"GILL, ANTHONY",P008001   ,Turnover (1),TO,,,Khimki Moscow Region,0
PAM       ,,17,07:19,3,31,"MARTINEZ, RAFA",P001351   ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,Valencia Basket,0
KHI       ,,21,07:13,3,32,"ANDERSON, JAMES",P005938   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,1,07:02,3,33,"SHVED, ALEXEY",PKVZ      ,Three Pointer (1/1 -  3 pt),3FGM,6.0,6.0,Khimki Moscow Region,0
KHI       ,,23,07:00,3,34,"THOMAS, MALCOLM",P004251   ,Assist (1),AS,,,Khimki Moscow Region,0
PAM       ,,9,06:47,4,36,"VAN ROSSOM, SAM",PLRQ      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
PAM       ,,21,06:43,4,37,"PLEISS, TIBOR",PLHK      ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,21,06:43,4,38,"PLEISS, TIBOR",PLHK      ,Two Pointer (1/2 -  2 pt),2FGM,8.0,6.0,Valencia Basket,0
KHI       ,,22,06:24,4,39,"JENKINS, CHARLES",P005014   ,Three Pointer (1/1 -  3 pt),3FGM,8.0,9.0,Khimki Moscow Region,0
KHI       ,,23,06:22,4,40,"THOMAS, MALCOLM",P004251   ,Assist (2),AS,,,Khimki Moscow Region,0
PAM       ,,17,06:08,4,41,"MARTINEZ, RAFA",P001351   ,Foul Drawn (2),RV,,,Valencia Basket,0
KHI       ,,1,06:08,4,42,"SHVED, ALEXEY",PKVZ      ,Foul (1),CM,,,Khimki Moscow Region,0
PAM       ,,17,06:08,4,43,"MARTINEZ, RAFA",P001351   ,Free Throw In (1/1 -  4 pt),FTM,9.0,9.0,Valencia Basket,0
KHI       ,,9,06:08,4,44,"MARKOVIC, STEFAN",PLME      ,In,IN,,,Khimki Moscow Region,0
KHI       ,,22,06:08,4,45,"JENKINS, CHARLES",P005014   ,Out,OUT,,,Khimki Moscow Region,0
PAM       ,,17,06:08,4,46,"MARTINEZ, RAFA",P001351   ,Free Throw In (2/2 -  5 pt),FTM,10.0,9.0,Valencia Basket,0
KHI       ,,21,05:51,5,48,"ANDERSON, JAMES",P005938   ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,Khimki Moscow Region,0
PAM       ,,9,05:49,5,49,"VAN ROSSOM, SAM",PLRQ      ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,0,05:44,5,50,"THOMAS, WILL",P005856   ,Two Pointer (1/1 -  5 pt),2FGM,12.0,9.0,Valencia Basket,0
PAM       ,,9,05:42,5,51,"VAN ROSSOM, SAM",PLRQ      ,Assist (2),AS,,,Valencia Basket,0
KHI       ,,13,05:30,5,52,"GILL, ANTHONY",P008001   ,Turnover (2),TO,,,Khimki Moscow Region,0
PAM       ,,42,05:29,5,53,"DOORNEKAMP, AARON",P002763   ,Steal (1),ST,,,Valencia Basket,0
PAM       ,,21,05:15,5,54,"PLEISS, TIBOR",PLHK      ,Foul Drawn (1),RV,,,Valencia Basket,0
KHI       ,,13,05:15,5,55,"GILL, ANTHONY",P008001   ,Foul (1),CM,,,Khimki Moscow Region,0
PAM       ,,17,05:05,5,56,"MARTINEZ, RAFA",P001351   ,Turnover (1),TO,,,Valencia Basket,0
KHI       ,,9,05:03,5,57,"MARKOVIC, STEFAN",PLME      ,Steal (1),ST,,,Khimki Moscow Region,0
KHI       ,,23,04:58,6,59,"THOMAS, MALCOLM",P004251   ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
PAM       ,,17,04:58,6,60,"MARTINEZ, RAFA",P001351   ,Foul (1),CM,,,Valencia Basket,0
          ,,,04:58,6,61,,          ,TV Time Out (1),TOUT_TV,,,,0
KHI       ,,21,04:51,6,62,"ANDERSON, JAMES",P005938   ,Two Pointer (1/1 -  5 pt),2FGM,12.0,11.0,Khimki Moscow Region,0
KHI       ,,9,04:49,6,63,"MARKOVIC, STEFAN",PLME      ,Assist (1),AS,,,Khimki Moscow Region,0
PAM       ,,21,04:36,6,64,"PLEISS, TIBOR",PLHK      ,Two Pointer (2/3 -  4 pt),2FGM,14.0,11.0,Valencia Basket,0
PAM       ,,9,04:36,6,65,"VAN ROSSOM, SAM",PLRQ      ,Assist (3),AS,,,Valencia Basket,0
PAM       ,,21,04:36,6,66,"PLEISS, TIBOR",PLHK      ,Foul Drawn (2),RV,,,Valencia Basket,0
KHI       ,,9,04:36,6,67,"MARKOVIC, STEFAN",PLME      ,Foul (1),CM,,,Khimki Moscow Region,0
PAM       ,,19,04:36,6,68,"SAN EMETERIO, FERNANDO",P000518   ,In,IN,,,Valencia Basket,0
PAM       ,,42,04:36,6,69,"DOORNEKAMP, AARON",P002763   ,Out,OUT,,,Valencia Basket,0
PAM       ,,21,04:36,6,70,"PLEISS, TIBOR",PLHK      ,Free Throw In (1/1 -  5 pt),FTM,15.0,11.0,Valencia Basket,0
KHI       ,,23,04:18,6,71,"THOMAS, MALCOLM",P004251   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
PAM       ,,21,04:16,6,72,"PLEISS, TIBOR",PLHK      ,Def Rebound (2),D,,,Valencia Basket,0
PAM       ,,0,04:07,6,73,"THOMAS, WILL",P005856   ,Missed Three Pointer (1/3 -  5 pt),3FGA,,,Valencia Basket,0
PAM       ,,17,04:04,6,74,"MARTINEZ, RAFA",P001351   ,Off Rebound (1),O,,,Valencia Basket,0
PAM       ,,17,04:02,6,75,"MARTINEZ, RAFA",P001351   ,Missed Three Pointer (1/3 -  5 pt),3FGA,,,Valencia Basket,0
PAM       ,,17,04:00,6,76,"MARTINEZ, RAFA",P001351   ,Off Rebound (2),O,,,Valencia Basket,0
PAM       ,,17,03:58,7,78,"MARTINEZ, RAFA",P001351   ,Foul Drawn (3),RV,,,Valencia Basket,0
KHI       ,,23,03:58,7,79,"THOMAS, MALCOLM",P004251   ,Foul (1),CM,,,Khimki Moscow Region,0
PAM       ,,6,03:58,7,80,"ABALDE, ALBERTO",P003733   ,In,IN,,,Valencia Basket,0
PAM       ,,9,03:58,7,81,"VAN ROSSOM, SAM",PLRQ      ,Out,OUT,,,Valencia Basket,0
PAM       ,,17,03:58,7,82,"MARTINEZ, RAFA",P001351   ,Free Throw In (3/3 -  6 pt),FTM,16.0,11.0,Valencia Basket,0
PAM       ,,17,03:58,7,83,"MARTINEZ, RAFA",P001351   ,Free Throw In (4/4 -  7 pt),FTM,17.0,11.0,Valencia Basket,0
PAM       ,,17,03:58,7,84,"MARTINEZ, RAFA",P001351   ,Out,OUT,,,Valencia Basket,0
PAM       ,,32,03:58,7,85,"GREEN, ERICK",P005159   ,In,IN,,,Valencia Basket,0
KHI       ,,1,03:44,7,86,"SHVED, ALEXEY",PKVZ      ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,Khimki Moscow Region,0
