,CODETEAM,JERSEY,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,home_team,home_team_code,away_team,away_team_code,Q_MIN,Q_SEC,SCORE_A,SCORE_B,home_team_player_1,home_team_player_2,home_team_player_3,home_team_player_4,home_team_player_5,away_team_player_1,away_team_player_2,away_team_player_3,away_team_player_4,away_team_player_5
0,   ,,,1,2,,          ,Begin Period,BP,0.0,0.0,,Khimki Moscow Region,KHI,CSKA Moscow,CSK,0,0,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
1,KHI,23.0,10:00,1,3,"THOMAS, MALCOLM",P004251   ,,TPOFF,0.0,0.0,Khimki Moscow Region,Khimki Moscow Region,KHI,CSKA Moscow,CSK,10,0,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
2,CSK,44.0,10:00,1,4,"HUNTER, OTHELLO",P005160   ,,TPOFF,0.0,0.0,CSKA Moscow,Khimki Moscow Region,KHI,CSKA Moscow,CSK,10,0,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
3,KHI,21.0,09:33,1,5,"ANDERSON, JAMES",P005938   ,Missed Three Pointer (0/1 -  0 pt),3FGA,0.0,0.0,Khimki Moscow Region,Khimki Moscow Region,KHI,CSKA Moscow,CSK,9,33,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
4,CSK,13.0,09:31,1,6,"RODRIGUEZ, SERGIO",PCVM      ,Def Rebound (1),D,0.0,0.0,CSKA Moscow,Khimki Moscow Region,KHI,CSKA Moscow,CSK,9,31,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
5,CSK,41.0,09:19,1,7,"KURBANOV, NIKITA",PJLX      ,Missed Two Pointer (0/1 -  0 pt),2FGA,0.0,0.0,CSKA Moscow,Khimki Moscow Region,KHI,CSKA Moscow,CSK,9,19,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
6,KHI,1.0,09:16,1,8,"SHVED, ALEXEY",PKVZ      ,Def Rebound (1),D,0.0,0.0,Khimki Moscow Region,Khimki Moscow Region,KHI,CSKA Moscow,CSK,9,16,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
7,KHI,1.0,09:08,1,9,"SHVED, ALEXEY",PKVZ      ,Foul Drawn (1),RV,0.0,0.0,Khimki Moscow Region,Khimki Moscow Region,KHI,CSKA Moscow,CSK,9,8,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
8,CSK,41.0,09:08,1,10,"KURBANOV, NIKITA",PJLX      ,Foul (1),CM,0.0,0.0,CSKA Moscow,Khimki Moscow Region,KHI,CSKA Moscow,CSK,9,8,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
9,CSK,11.0,09:08,1,11,"ANTONOV, SEMEN",P004941   ,Out,OUT,0.0,0.0,CSKA Moscow,Khimki Moscow Region,KHI,CSKA Moscow,CSK,9,8,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","ANTONOV, SEMEN","HIGGINS, CORY"
10,CSK,21.0,09:08,1,12,"CLYBURN, WILL",P004888   ,In,IN,0.0,0.0,CSKA Moscow,Khimki Moscow Region,KHI,CSKA Moscow,CSK,9,8,0.0,0.0,"THOMAS, MALCOLM","ANDERSON, JAMES","SHVED, ALEXEY","JENKINS, CHARLES","GILL, ANTHONY","HUNTER, OTHELLO","RODRIGUEZ, SERGIO","KURBANOV, NIKITA","HIGGINS, CORY","CLYBURN, WILL"
