CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,23,09:53,1,3,"GUDURIC, MARKO",P004004   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,24,09:48,1,4,"VESELY, JAN",P000925   ,Off Rebound (1),O,,,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,11,09:41,1,5,"WANAMAKER, BRAD",P005838   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,11,09:41,1,6,"WANAMAKER, BRAD",P005838   ,Foul Drawn (1),RV,,,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,14,09:41,1,7,"DUBLJEVIC, BOJAN",P002742   ,Foul (1),CM,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,11,09:41,1,8,"WANAMAKER, BRAD",P005838   ,Missed Free Throw (0/1 -  2 pt),FTA,,,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,42,09:41,1,9,"DOORNEKAMP, AARON",P002763   ,Def Rebound (1),D,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,0,09:15,1,10,"THOMAS, WILL",P005856   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,14,09:12,1,11,"DUBLJEVIC, BOJAN",P002742   ,Off Rebound (1),O,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,42,09:09,1,12,"DOORNEKAMP, AARON",P002763   ,Three Pointer (1/1 -  3 pt),3FGM,2.0,3.0,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,14,09:07,1,13,"DUBLJEVIC, BOJAN",P002742   ,Assist (1),AS,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,14,08:58,2,15,"DUBLJEVIC, BOJAN",P002742   ,Foul (2),CM,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,24,08:58,2,16,"VESELY, JAN",P000925   ,Foul Drawn (1),RV,,,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,14,08:58,2,17,"DUBLJEVIC, BOJAN",P002742   ,Out,OUT,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,21,08:58,2,18,"PLEISS, TIBOR",PLHK      ,In,IN,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,23,08:52,2,19,"GUDURIC, MARKO",P004004   ,Missed Three Pointer (0/2 -  0 pt),3FGA,,,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,,08:50,2,20,,          ,Def Rebound (1),D,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,21,08:28,2,21,"PLEISS, TIBOR",PLHK      ,Turnover (1),TO,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,24,08:11,2,22,"VESELY, JAN",P000925   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,3.0,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,4,08:10,2,23,"MELLI, NICOLO",P002849   ,Assist (1),AS,,,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
PAM       ,,21,07:55,3,25,"PLEISS, TIBOR",PLHK      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
ULK       ,,11,07:54,3,26,"WANAMAKER, BRAD",P005838   ,Def Rebound (1),D,,,Fenerbahce Dogus Istanbul,0,Fenerbahce Dogus Istanbul,ULK,Valencia Basket,PAM
