CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,15,09:36,1,3,"PRINTEZIS, GEORGIOS",PAMM      ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,16,09:34,1,4,"PAPANIKOLAOU, KOSTAS",P001255   ,Assist (1),AS,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,13,09:18,1,5,"HEURTEL, THOMAS",PKLT      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,22,09:13,1,6,"ROBERTS, BRIAN",P002091   ,Def Rebound (1),D,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,9,08:57,2,8,"HANGA, ADAM",P005099   ,Foul (1),CM,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,15,08:57,2,9,"PRINTEZIS, GEORGIOS",PAMM      ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,34,08:54,2,10,"THOMPSON, HOLLIS",P008014   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,1,08:52,2,11,"SERAPHIN, KEVIN",P001948   ,Def Rebound (1),D,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,13,08:39,2,12,"HEURTEL, THOMAS",PKLT      ,Turnover (1),TO,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,16,08:22,2,13,"PAPANIKOLAOU, KOSTAS",P001255   ,Two Pointer (1/1 -  2 pt),2FGM,,4.0,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,1,08:00,2,15,"SERAPHIN, KEVIN",P001948   ,Turnover (1),TO,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,25,07:48,3,17,"KOPONEN, PETTERI",P004178   ,Foul (1),CM,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,16,07:48,3,18,"PAPANIKOLAOU, KOSTAS",P001255   ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,16,07:48,3,19,"PAPANIKOLAOU, KOSTAS",P001255   ,Free Throw In (1/1 -  3 pt),FTM,,5.0,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,16,07:48,3,20,"PAPANIKOLAOU, KOSTAS",P001255   ,Free Throw In (2/2 -  4 pt),FTM,,6.0,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,9,07:32,3,21,"HANGA, ADAM",P005099   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,11,07:29,3,22,"MILUTINOV, NIKOLA",P003941   ,Def Rebound (1),D,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,22,07:22,3,23,"ROBERTS, BRIAN",P002091   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,1,07:19,3,24,"SERAPHIN, KEVIN",P001948   ,Def Rebound (2),D,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,1,07:10,3,25,"SERAPHIN, KEVIN",P001948   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,6.0,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,25,07:08,3,26,"KOPONEN, PETTERI",P004178   ,Assist (1),AS,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,13,06:52,4,28,"HEURTEL, THOMAS",PKLT      ,Foul (1),CM,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,22,06:52,4,29,"ROBERTS, BRIAN",P002091   ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,11,06:46,4,30,"MILUTINOV, NIKOLA",P003941   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,9,06:43,4,31,"HANGA, ADAM",P005099   ,Def Rebound (1),D,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,13,06:38,4,32,"HEURTEL, THOMAS",PKLT      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,13,06:38,4,33,"HEURTEL, THOMAS",PKLT      ,Shot Rejected (1),AG,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,11,06:34,4,34,"MILUTINOV, NIKOLA",P003941   ,Block (1),FV,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,22,06:35,4,35,"ROBERTS, BRIAN",P002091   ,Def Rebound (2),D,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,22,06:35,4,36,"ROBERTS, BRIAN",P002091   ,Offensive Foul (1),OF,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,22,06:35,4,37,"ROBERTS, BRIAN",P002091   ,Turnover (1),TO,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,9,06:35,4,38,"HANGA, ADAM",P005099   ,Foul Drawn (1),RV,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,13,06:15,4,39,"HEURTEL, THOMAS",PKLT      ,Turnover (2),TO,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,22,06:13,4,40,"ROBERTS, BRIAN",P002091   ,Steal (1),ST,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,1,06:12,4,41,"SERAPHIN, KEVIN",P001948   ,Foul (1),CM,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,11,06:12,4,42,"MILUTINOV, NIKOLA",P003941   ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,15,05:59,5,44,"PRINTEZIS, GEORGIOS",PAMM      ,Missed Three Pointer (0/1 -  2 pt),3FGA,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,25,05:57,5,45,"KOPONEN, PETTERI",P004178   ,Def Rebound (1),D,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,25,05:57,5,46,"KOPONEN, PETTERI",P004178   ,Turnover (1),TO,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,34,05:41,5,47,"THOMPSON, HOLLIS",P008014   ,Two Pointer (1/2 -  2 pt),2FGM,2.0,8.0,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,1,05:16,5,48,"SERAPHIN, KEVIN",P001948   ,Two Pointer (2/2 -  4 pt),2FGM,4.0,8.0,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,34,05:05,5,49,"THOMPSON, HOLLIS",P008014   ,Missed Three Pointer (0/1 -  2 pt),3FGA,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,13,05:02,5,50,"HEURTEL, THOMAS",PKLT      ,Def Rebound (1),D,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,9,04:48,6,52,"HANGA, ADAM",P005099   ,Turnover (1),TO,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,15,04:46,6,53,"PRINTEZIS, GEORGIOS",PAMM      ,Steal (1),ST,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
OLY       ,,11,04:37,6,54,"MILUTINOV, NIKOLA",P003941   ,Turnover (1),TO,,,Olympiacos Piraeus,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,13,04:36,6,55,"HEURTEL, THOMAS",PKLT      ,Steal (1),ST,,,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
BAR       ,,25,04:30,6,56,"KOPONEN, PETTERI",P004178   ,Three Pointer (1/1 -  3 pt),3FGM,7.0,8.0,FC Barcelona Lassa,0,FC Barcelona Lassa,BAR,Olympiacos Piraeus,OLY
