CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,10,,          ,Begin Period,BP,,,,0,Valencia Basket,PAM,Real Madrid,MAD
MAD       ,,20,09:33,1,11,"CARROLL, JAYCEE",P001960   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Real Madrid,0,Valencia Basket,PAM,Real Madrid,MAD
PAM       ,,0,09:32,1,12,"THOMAS, WILL",P005856   ,Def Rebound (1),D,,,Valencia Basket,0,Valencia Basket,PAM,Real Madrid,MAD
PAM       ,,14,09:17,1,13,"DUBLJEVIC, BOJAN",P002742   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,,Valencia Basket,0,Valencia Basket,PAM,Real Madrid,MAD
PAM       ,,30,09:15,1,14,"SASTRE, JOAN",P002936   ,Assist (1),AS,,,Valencia Basket,0,Valencia Basket,PAM,Real Madrid,MAD
MAD       ,,20,09:02,1,15,"CARROLL, JAYCEE",P001960   ,Two Pointer (1/2 -  2 pt),2FGM,3.0,2.0,Real Madrid,0,Valencia Basket,PAM,Real Madrid,MAD
MAD       ,,11,09:00,1,16,"CAMPAZZO, FACUNDO",P005928   ,Assist (1),AS,,,Real Madrid,0,Valencia Basket,PAM,Real Madrid,MAD
PAM       ,,17,08:46,2,18,"MARTINEZ, RAFA",P001351   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0,Valencia Basket,PAM,Real Madrid,MAD
PAM       ,,14,08:42,2,19,"DUBLJEVIC, BOJAN",P002742   ,Off Rebound (1),O,,,Valencia Basket,0,Valencia Basket,PAM,Real Madrid,MAD
PAM       ,,14,08:42,2,20,"DUBLJEVIC, BOJAN",P002742   ,Two Pointer (1/1 -  5 pt),2FGM,5.0,2.0,Valencia Basket,0,Valencia Basket,PAM,Real Madrid,MAD
MAD       ,,20,08:31,2,21,"CARROLL, JAYCEE",P001960   ,Two Pointer (2/3 -  4 pt),2FGM,5.0,4.0,Real Madrid,0,Valencia Basket,PAM,Real Madrid,MAD
MAD       ,,3,08:29,2,22,"RANDOLPH, ANTHONY",P005757   ,Assist (1),AS,,,Real Madrid,0,Valencia Basket,PAM,Real Madrid,MAD
PAM       ,,6,08:19,2,23,"ABALDE, ALBERTO",P003733   ,Two Pointer (1/1 -  2 pt),2FGM,7.0,4.0,Valencia Basket,0,Valencia Basket,PAM,Real Madrid,MAD
