CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
ULK       ,,35,09:48,1,3,"MUHAMMED, ALI",P001324   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Fenerbahce Dogus Istanbul,0
TEL       ,,7,09:46,1,4,"KANE, DEANDRE",P005781   ,Def Rebound (1),D,,,Maccabi FOX Tel Aviv,0
ULK       ,,35,09:43,1,5,"MUHAMMED, ALI",P001324   ,Foul (1),CM,,,Fenerbahce Dogus Istanbul,0
TEL       ,,55,09:43,1,6,"JACKSON, PIERRE",P005112   ,Foul Drawn (1),RV,,,Maccabi FOX Tel Aviv,0
TEL       ,,45,09:20,1,7,"PARAKHOUSKI, ARTSIOM",P003034   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Maccabi FOX Tel Aviv,0
TEL       ,,,09:19,1,8,,          ,Off Rebound (1),O,,,Maccabi FOX Tel Aviv,0
TEL       ,,43,09:10,1,9,"BOLDEN, JONAH",P007988   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Maccabi FOX Tel Aviv,0
TEL       ,,55,09:09,1,10,"JACKSON, PIERRE",P005112   ,Assist (1),AS,,,Maccabi FOX Tel Aviv,0
ULK       ,,23,08:56,2,12,"GUDURIC, MARKO",P004004   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,2.0,Fenerbahce Dogus Istanbul,0
ULK       ,,33,08:54,2,13,"KALINIC, NIKOLA",P004866   ,Assist (1),AS,,,Fenerbahce Dogus Istanbul,0
TEL       ,,43,08:40,2,14,"BOLDEN, JONAH",P007988   ,Three Pointer (1/1 -  5 pt),3FGM,3.0,5.0,Maccabi FOX Tel Aviv,0
TEL       ,,7,08:38,2,15,"KANE, DEANDRE",P005781   ,Assist (1),AS,,,Maccabi FOX Tel Aviv,0
ULK       ,,1,08:21,2,16,"THOMPSON, JASON",P007998   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Fenerbahce Dogus Istanbul,0
ULK       ,,23,08:18,2,17,"GUDURIC, MARKO",P004004   ,Off Rebound (1),O,,,Fenerbahce Dogus Istanbul,0
TEL       ,,45,08:16,2,18,"PARAKHOUSKI, ARTSIOM",P003034   ,Block (1),FV,,,Maccabi FOX Tel Aviv,0
ULK       ,,23,08:13,2,19,"GUDURIC, MARKO",P004004   ,Missed Two Pointer (0/1 -  3 pt),2FGA,,,Fenerbahce Dogus Istanbul,0
ULK       ,,23,08:13,2,20,"GUDURIC, MARKO",P004004   ,Shot Rejected (1),AG,,,Fenerbahce Dogus Istanbul,0
TEL       ,,43,08:12,2,21,"BOLDEN, JONAH",P007988   ,Def Rebound (1),D,,,Maccabi FOX Tel Aviv,0
