CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
IST       ,,44,09:37,1,3,"SIMON, KRUNOSLAV",PCPR      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Anadolu Efes Istanbul,0
KHI       ,,13,09:36,1,4,"GILL, ANTHONY",P008001   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,23,09:21,1,5,"THOMAS, MALCOLM",P004251   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
IST       ,,44,09:19,1,6,"SIMON, KRUNOSLAV",PCPR      ,Def Rebound (1),D,,,Anadolu Efes Istanbul,0
KHI       ,,9,09:14,1,7,"MARKOVIC, STEFAN",PLME      ,Foul (1),CM,,,Khimki Moscow Region,0
IST       ,,42,09:14,1,8,"DUNSTON, BRYANT",P003048   ,Foul Drawn (1),RV,,,Anadolu Efes Istanbul,0
IST       ,,42,09:08,1,9,"DUNSTON, BRYANT",P003048   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Anadolu Efes Istanbul,0
IST       ,,44,09:06,1,10,"SIMON, KRUNOSLAV",PCPR      ,Assist (1),AS,,,Anadolu Efes Istanbul,0
KHI       ,,13,08:49,2,12,"GILL, ANTHONY",P008001   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Khimki Moscow Region,0
KHI       ,,23,08:49,2,13,"THOMAS, MALCOLM",P004251   ,Off Rebound (1),O,,,Khimki Moscow Region,0
KHI       ,,23,08:49,2,14,"THOMAS, MALCOLM",P004251   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,2.0,Khimki Moscow Region,0
IST       ,,12,08:29,2,15,"MOTUM, BROCK",P006599   ,Three Pointer (1/1 -  3 pt),3FGM,5.0,2.0,Anadolu Efes Istanbul,0
IST       ,,44,08:28,2,16,"SIMON, KRUNOSLAV",PCPR      ,Assist (2),AS,,,Anadolu Efes Istanbul,0
KHI       ,,21,08:13,2,17,"ANDERSON, JAMES",P005938   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,4.0,Khimki Moscow Region,0
KHI       ,,23,08:11,2,18,"THOMAS, MALCOLM",P004251   ,Assist (1),AS,,,Khimki Moscow Region,0
IST       ,,44,07:46,3,20,"SIMON, KRUNOSLAV",PCPR      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Anadolu Efes Istanbul,0
KHI       ,,23,07:40,3,21,"THOMAS, MALCOLM",P004251   ,Def Rebound (1),D,,,Khimki Moscow Region,0
KHI       ,,13,07:32,3,22,"GILL, ANTHONY",P008001   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
IST       ,,4,07:32,3,23,"BALBAY, DOGUS",P003521   ,Foul (1),CM,,,Anadolu Efes Istanbul,0
KHI       ,,23,07:32,3,24,"THOMAS, MALCOLM",P004251   ,Foul Drawn (1),RV,,,Khimki Moscow Region,0
KHI       ,,,07:32,3,25,,          ,Off Rebound (1),O,,,Khimki Moscow Region,0
KHI       ,,9,07:17,3,26,"MARKOVIC, STEFAN",PLME      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Khimki Moscow Region,0
IST       ,,44,07:15,3,27,"SIMON, KRUNOSLAV",PCPR      ,Def Rebound (2),D,,,Anadolu Efes Istanbul,0
IST       ,,12,07:10,3,28,"MOTUM, BROCK",P006599   ,Two Pointer (1/1 -  5 pt),2FGM,7.0,4.0,Anadolu Efes Istanbul,0
KHI       ,,21,06:48,4,30,"ANDERSON, JAMES",P005938   ,Two Pointer (2/2 -  4 pt),2FGM,7.0,6.0,Khimki Moscow Region,0
KHI       ,,9,06:46,4,31,"MARKOVIC, STEFAN",PLME      ,Assist (1),AS,,,Khimki Moscow Region,0
IST       ,,13,06:25,4,32,"WEEMS, SONNY",P003443   ,Three Pointer (1/1 -  3 pt),3FGM,10.0,6.0,Anadolu Efes Istanbul,0
IST       ,,44,06:24,4,33,"SIMON, KRUNOSLAV",PCPR      ,Assist (3),AS,,,Anadolu Efes Istanbul,0
KHI       ,,21,06:06,4,34,"ANDERSON, JAMES",P005938   ,Turnover (1),TO,,,Khimki Moscow Region,0
IST       ,,4,06:05,4,35,"BALBAY, DOGUS",P003521   ,Steal (1),ST,,,Anadolu Efes Istanbul,0
IST       ,,13,06:01,4,36,"WEEMS, SONNY",P003443   ,Two Pointer (1/1 -  5 pt),2FGM,12.0,6.0,Anadolu Efes Istanbul,0
IST       ,,12,06:00,5,38,"MOTUM, BROCK",P006599   ,Assist (1),AS,,,Anadolu Efes Istanbul,0
KHI       ,,1,05:32,5,39,"SHVED, ALEXEY",PKVZ      ,Three Pointer (1/1 -  3 pt),3FGM,12.0,9.0,Khimki Moscow Region,0
KHI       ,,23,05:30,5,40,"THOMAS, MALCOLM",P004251   ,Assist (2),AS,,,Khimki Moscow Region,0
IST       ,,42,05:08,5,41,"DUNSTON, BRYANT",P003048   ,Two Pointer (2/2 -  4 pt),2FGM,14.0,9.0,Anadolu Efes Istanbul,0
IST       ,,13,05:06,5,42,"WEEMS, SONNY",P003443   ,Assist (1),AS,,,Anadolu Efes Istanbul,0
