CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,22,09:42,1,3,"ROBERTS, BRIAN",P002091   ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,13,09:39,1,4,"RODRIGUEZ, SERGIO",PCVM      ,Foul (1),CM,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,22,09:47,1,5,"ROBERTS, BRIAN",P002091   ,Free Throw In (1/1 -  1 pt),FTM,,1.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,09:47,1,6,"SPANOULIS, VASSILIS",PJUO      ,Assist (1),AS,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,22,09:47,1,7,"ROBERTS, BRIAN",P002091   ,Free Throw In (2/2 -  2 pt),FTM,,2.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,22,09:47,1,8,"ROBERTS, BRIAN",P002091   ,Free Throw In (3/3 -  3 pt),FTM,,3.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,21,09:33,1,9,"CLYBURN, WILL",P004888   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,3.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,20,09:31,1,10,"VORONTSEVICH, ANDREY",PLHI      ,Assist (1),AS,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,6,09:08,1,11,"PAPAPETROU, IOANNIS",P005161   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,41,09:05,1,12,"KURBANOV, NIKITA",PJLX      ,Def Rebound (1),D,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,08:57,2,14,"HINES, KYLE",P002812   ,Foul Drawn (1),RV,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,22,08:57,2,15,"ROBERTS, BRIAN",P002091   ,Foul (1),CM,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,08:57,2,16,"HINES, KYLE",P002812   ,Free Throw In (1/1 -  1 pt),FTM,3.0,3.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,41,08:57,2,17,"KURBANOV, NIKITA",PJLX      ,Assist (1),AS,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,08:57,2,18,"HINES, KYLE",P002812   ,Missed Free Throw (1/2 -  1 pt),FTA,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,6,08:57,2,19,"PAPAPETROU, IOANNIS",P005161   ,Def Rebound (1),D,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,6,08:57,2,20,"PAPAPETROU, IOANNIS",P005161   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,41,08:57,2,21,"KURBANOV, NIKITA",PJLX      ,Def Rebound (2),D,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,21,08:57,2,22,"CLYBURN, WILL",P004888   ,Turnover (1),TO,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,15,08:15,2,23,"PRINTEZIS, GEORGIOS",PAMM      ,Two Pointer (1/1 -  2 pt),2FGM,3.0,5.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,08:13,2,24,"SPANOULIS, VASSILIS",PJUO      ,Assist (2),AS,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,21,07:57,3,26,"CLYBURN, WILL",P004888   ,Turnover (2),TO,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,6,07:55,3,27,"PAPAPETROU, IOANNIS",P005161   ,Steal (1),ST,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,6,07:52,3,28,"PAPAPETROU, IOANNIS",P005161   ,Missed Two Pointer (0/3 -  0 pt),2FGA,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,15,07:49,3,29,"PRINTEZIS, GEORGIOS",PAMM      ,Off Rebound (1),O,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,15,07:48,3,30,"PRINTEZIS, GEORGIOS",PAMM      ,Two Pointer (2/2 -  4 pt),2FGM,3.0,7.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,21,07:40,3,31,"CLYBURN, WILL",P004888   ,Two Pointer (2/2 -  4 pt),2FGM,5.0,7.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,07:14,3,32,"SPANOULIS, VASSILIS",PJUO      ,Three Pointer (1/1 -  3 pt),3FGM,5.0,10.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,07:03,3,33,"HINES, KYLE",P002812   ,Missed Two Pointer (0/1 -  1 pt),2FGA,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,07:00,3,34,"HINES, KYLE",P002812   ,Off Rebound (1),O,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,06:59,4,36,"HINES, KYLE",P002812   ,Two Pointer (1/2 -  3 pt),2FGM,7.0,10.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,06:45,4,37,"SPANOULIS, VASSILIS",PJUO      ,Turnover (1),TO,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,06:43,4,38,"HINES, KYLE",P002812   ,Steal (1),ST,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,41,06:36,4,39,"KURBANOV, NIKITA",PJLX      ,Two Pointer (1/1 -  2 pt),2FGM,9.0,10.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,13,06:34,4,40,"RODRIGUEZ, SERGIO",PCVM      ,Assist (1),AS,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,15,06:15,4,41,"PRINTEZIS, GEORGIOS",PAMM      ,Three Pointer (1/1 -  7 pt),3FGM,9.0,13.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,22,06:12,4,42,"ROBERTS, BRIAN",P002091   ,Assist (1),AS,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,05:58,5,44,"HINES, KYLE",P002812   ,Missed Two Pointer (1/3 -  3 pt),2FGA,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,05:58,5,45,"HINES, KYLE",P002812   ,Shot Rejected (1),AG,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,11,05:56,5,46,"MILUTINOV, NIKOLA",P003941   ,Block (1),FV,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,13,05:52,5,47,"RODRIGUEZ, SERGIO",PCVM      ,Off Rebound (1),O,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,05:48,5,48,"HINES, KYLE",P002812   ,Two Pointer (2/4 -  5 pt),2FGM,11.0,13.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,05:31,5,49,"SPANOULIS, VASSILIS",PJUO      ,Two Pointer (1/1 -  5 pt),2FGM,11.0,15.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,05:31,5,50,"SPANOULIS, VASSILIS",PJUO      ,Foul Drawn (1),RV,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,41,05:31,5,51,"KURBANOV, NIKITA",PJLX      ,Foul (1),CM,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,05:31,5,52,"SPANOULIS, VASSILIS",PJUO      ,Free Throw In (1/1 -  6 pt),FTM,11.0,16.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,41,05:18,5,53,"KURBANOV, NIKITA",PJLX      ,Missed Three Pointer (0/1 -  2 pt),3FGA,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,,05:17,5,54,,          ,Def Rebound (1),D,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,15,04:56,6,56,"PRINTEZIS, GEORGIOS",PAMM      ,Two Pointer (3/3 -  9 pt),2FGM,11.0,18.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,11,04:56,6,57,"MILUTINOV, NIKOLA",P003941   ,Assist (1),AS,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,,04:56,6,58,,          ,Time Out (1),TOUT,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,13,04:33,6,59,"RODRIGUEZ, SERGIO",PCVM      ,Two Pointer (1/1 -  2 pt),2FGM,13.0,18.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,04:22,6,60,"SPANOULIS, VASSILIS",PJUO      ,Turnover (2),TO,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,13,04:04,6,61,"RODRIGUEZ, SERGIO",PCVM      ,Three Pointer (1/1 -  5 pt),3FGM,16.0,18.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,1,04:02,6,62,"DE COLO, NANDO",P002100   ,In,IN,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,41,04:02,6,63,"KURBANOV, NIKITA",PJLX      ,Out,OUT,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,6,03:42,7,65,"PAPAPETROU, IOANNIS",P005161   ,Missed Two Pointer (0/4 -  0 pt),2FGA,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,20,03:39,7,66,"VORONTSEVICH, ANDREY",PLHI      ,Def Rebound (1),D,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,13,03:22,7,67,"RODRIGUEZ, SERGIO",PCVM      ,Missed Three Pointer (1/2 -  5 pt),3FGA,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,03:20,7,68,"HINES, KYLE",P002812   ,Off Rebound (2),O,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,1,03:15,7,69,"DE COLO, NANDO",P002100   ,Three Pointer (1/1 -  3 pt),3FGM,19.0,18.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,03:13,7,70,"HINES, KYLE",P002812   ,Assist (1),AS,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,03:00,7,71,"SPANOULIS, VASSILIS",PJUO      ,Missed Two Pointer (1/2 -  6 pt),2FGA,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,1,02:57,8,73,"DE COLO, NANDO",P002100   ,Def Rebound (1),D,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,1,02:54,8,74,"DE COLO, NANDO",P002100   ,Two Pointer (1/1 -  5 pt),2FGM,21.0,18.0,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,,02:54,8,75,,          ,Time Out (1),TOUT,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,11,02:35,8,76,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (1/1 -  2 pt),2FGM,21.0,20.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,22,02:32,8,77,"ROBERTS, BRIAN",P002091   ,Assist (2),AS,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,21,02:13,8,78,"CLYBURN, WILL",P004888   ,Missed Two Pointer (2/3 -  4 pt),2FGA,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,21,02:12,8,79,"CLYBURN, WILL",P004888   ,Off Rebound (1),O,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,21,02:09,8,80,"CLYBURN, WILL",P004888   ,Missed Two Pointer (2/4 -  4 pt),2FGA,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,11,02:07,8,81,"MILUTINOV, NIKOLA",P003941   ,Def Rebound (1),D,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,7,02:00,8,82,"SPANOULIS, VASSILIS",PJUO      ,Missed Two Pointer (1/3 -  6 pt),2FGA,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,11,01:54,9,84,"MILUTINOV, NIKOLA",P003941   ,Off Rebound (1),O,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,11,01:54,9,85,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (2/2 -  4 pt),2FGM,21.0,22.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,42,01:41,9,86,"HINES, KYLE",P002812   ,Missed Two Pointer (2/5 -  5 pt),2FGA,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,15,01:39,9,87,"PRINTEZIS, GEORGIOS",PAMM      ,Def Rebound (1),D,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,11,01:32,9,88,"MILUTINOV, NIKOLA",P003941   ,Two Pointer (3/3 -  6 pt),2FGM,21.0,24.0,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,15,01:30,9,89,"PRINTEZIS, GEORGIOS",PAMM      ,Assist (1),AS,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
CSK       ,,13,01:10,9,90,"RODRIGUEZ, SERGIO",PCVM      ,Missed Three Pointer (1/3 -  5 pt),3FGA,,,CSKA Moscow,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
OLY       ,,11,01:08,9,91,"MILUTINOV, NIKOLA",P003941   ,Def Rebound (2),D,,,Olympiacos Piraeus,0,CSKA Moscow,CSK,Olympiacos Piraeus,OLY
