CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
ZAL       ,,6,09:46,1,3,"TOUPANE, AXEL",P002582   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Zalgiris Kaunas,0
ZAL       ,,3,09:44,1,4,"PANGOS, KEVIN",P006433   ,Assist (1),AS,,,Zalgiris Kaunas,0
MAL       ,,3,09:39,1,5,"MCCALLUM, RAY",P008002   ,Turnover (1),TO,,,Unicaja Malaga,0
ZAL       ,,3,09:17,1,6,"PANGOS, KEVIN",P006433   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0
ZAL       ,,3,09:17,1,7,"PANGOS, KEVIN",P006433   ,Shot Rejected (1),AG,,,Zalgiris Kaunas,0
MAL       ,,3,09:14,1,8,"MCCALLUM, RAY",P008002   ,Block (1),FV,,,Unicaja Malaga,0
ZAL       ,,13,09:11,1,9,"JANKUNAS, PAULIUS",PBWI      ,Off Rebound (1),O,,,Zalgiris Kaunas,0
ZAL       ,,13,09:11,1,10,"JANKUNAS, PAULIUS",PBWI      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0
MAL       ,,40,09:11,1,11,"AUGUSTINE, JAMES",P001438   ,Def Rebound (1),D,,,Unicaja Malaga,0
ZAL       ,,3,09:11,1,12,"PANGOS, KEVIN",P006433   ,Foul (1),CM,,,Zalgiris Kaunas,0
MAL       ,,3,09:11,1,13,"MCCALLUM, RAY",P008002   ,Foul Drawn (1),RV,,,Unicaja Malaga,0
MAL       ,,3,09:11,1,14,"MCCALLUM, RAY",P008002   ,Missed Free Throw (0/1 -  0 pt),FTA,,,Unicaja Malaga,0
MAL       ,,3,09:11,1,15,"MCCALLUM, RAY",P008002   ,Free Throw In (1/2 -  1 pt),FTM,2.0,1.0,Unicaja Malaga,0
ZAL       ,,6,08:53,2,17,"TOUPANE, AXEL",P002582   ,Turnover (1),TO,,,Zalgiris Kaunas,0
MAL       ,,40,08:53,2,18,"AUGUSTINE, JAMES",P001438   ,Steal (1),ST,,,Unicaja Malaga,0
ZAL       ,,92,08:53,2,19,"ULANOVAS, EDGARAS",P002329   ,Foul (1),CM,,,Zalgiris Kaunas,0
MAL       ,,16,08:53,2,20,"NEDOVIC, NEMANJA",P000848   ,Foul Drawn (1),RV,,,Unicaja Malaga,0
