CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,11,,          ,Begin Period,BP,,,,0
BAR       ,,9,09:43,1,12,"HANGA, ADAM",P005099   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0
BAR       ,,11,09:41,1,13,"NAVARRO, JUAN CARLOS",PADI      ,Off Rebound (1),O,,,FC Barcelona Lassa,0
BAR       ,,11,09:38,1,14,"NAVARRO, JUAN CARLOS",PADI      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,FC Barcelona Lassa,0
PAN       ,,14,09:36,1,15,"GIST, JAMES",P002980   ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,33,09:30,1,16,"CALATHES, NICK",P001932   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Panathinaikos Superfoods Athens,0
PAN       ,,43,09:27,1,17,"ANTETOKOUNMPO, THANASIS",P007865   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0
BAR       ,,5,09:27,1,18,"RIBAS, PAU",PJUG      ,Foul Drawn (1),RV,,,FC Barcelona Lassa,0
BAR       ,,5,09:17,1,19,"RIBAS, PAU",PJUG      ,Three Pointer (1/1 -  3 pt),3FGM,2.0,3.0,FC Barcelona Lassa,0
BAR       ,,11,09:17,1,20,"NAVARRO, JUAN CARLOS",PADI      ,Assist (1),AS,,,FC Barcelona Lassa,0
PAN       ,,43,08:58,2,22,"ANTETOKOUNMPO, THANASIS",P007865   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Panathinaikos Superfoods Athens,0
BAR       ,,,08:54,2,23,,          ,Def Rebound (1),D,,,FC Barcelona Lassa,0
BAR       ,,45,08:37,2,24,"MOERMAN, ADRIEN",P001833   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,FC Barcelona Lassa,0
PAN       ,,43,08:35,2,25,"ANTETOKOUNMPO, THANASIS",P007865   ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0
PAN       ,,0,08:32,2,26,"SINGLETON, CHRIS",P006614   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,3.0,Panathinaikos Superfoods Athens,0
PAN       ,,33,08:30,2,27,"CALATHES, NICK",P001932   ,Assist (1),AS,,,Panathinaikos Superfoods Athens,0
PAN       ,,43,08:09,2,28,"ANTETOKOUNMPO, THANASIS",P007865   ,Foul (2),CM,,,Panathinaikos Superfoods Athens,0
BAR       ,,44,08:09,2,29,"TOMIC, ANTE",P002507   ,Foul Drawn (1),RV,,,FC Barcelona Lassa,0
BAR       ,,44,08:09,2,30,"TOMIC, ANTE",P002507   ,Missed Free Throw (0/1 -  0 pt),FTA,,,FC Barcelona Lassa,0
BAR       ,,44,08:09,2,31,"TOMIC, ANTE",P002507   ,Missed Free Throw (0/2 -  0 pt),FTA,,,FC Barcelona Lassa,0
BAR       ,,45,08:09,2,32,"MOERMAN, ADRIEN",P001833   ,Off Rebound (1),O,,,FC Barcelona Lassa,0
BAR       ,,44,07:59,3,34,"TOMIC, ANTE",P002507   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,5.0,FC Barcelona Lassa,0
BAR       ,,45,07:57,3,35,"MOERMAN, ADRIEN",P001833   ,Assist (1),AS,,,FC Barcelona Lassa,0
PAN       ,,24,07:44,3,36,"LOJESKI, MATT",P003608   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Panathinaikos Superfoods Athens,0
BAR       ,,9,07:42,3,37,"HANGA, ADAM",P005099   ,Def Rebound (1),D,,,FC Barcelona Lassa,0
BAR       ,,9,07:30,3,38,"HANGA, ADAM",P005099   ,Turnover (1),TO,,,FC Barcelona Lassa,0
