CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE
          ,,,,1,2,,          ,Begin Period,BP,,,,0
ZAL       ,,13,09:44,1,3,"JANKUNAS, PAULIUS",PBWI      ,Three Pointer (1/1 -  3 pt),3FGM,3.0,,Zalgiris Kaunas,0
ZAL       ,,3,09:41,1,4,"PANGOS, KEVIN",P006433   ,Assist (1),AS,,,Zalgiris Kaunas,0
PAM       ,,19,09:23,1,5,"SAN EMETERIO, FERNANDO",P000518   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0
ZAL       ,,6,09:20,1,6,"TOUPANE, AXEL",P002582   ,Def Rebound (1),D,,,Zalgiris Kaunas,0
ZAL       ,,6,09:14,1,7,"TOUPANE, AXEL",P002582   ,Two Pointer (1/1 -  2 pt),2FGM,5.0,,Zalgiris Kaunas,0
PAM       ,,14,09:01,1,8,"DUBLJEVIC, BOJAN",P002742   ,Turnover (1),TO,,,Valencia Basket,0
ZAL       ,,0,08:46,2,10,"DAVIES, BRANDON",P007870   ,Two Pointer (1/1 -  2 pt),2FGM,7.0,,Zalgiris Kaunas,0
ZAL       ,,13,08:44,2,11,"JANKUNAS, PAULIUS",PBWI      ,Assist (1),AS,,,Zalgiris Kaunas,0
PAM       ,,14,08:21,2,12,"DUBLJEVIC, BOJAN",P002742   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0
ZAL       ,,0,08:19,2,13,"DAVIES, BRANDON",P007870   ,Def Rebound (1),D,,,Zalgiris Kaunas,0
ZAL       ,,6,08:13,2,14,"TOUPANE, AXEL",P002582   ,Two Pointer (2/2 -  4 pt),2FGM,9.0,,Zalgiris Kaunas,0
PAM       ,,0,07:54,3,16,"THOMAS, WILL",P005856   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0
PAM       ,,19,07:51,3,17,"SAN EMETERIO, FERNANDO",P000518   ,Off Rebound (1),O,,,Valencia Basket,0
ZAL       ,,3,07:48,3,18,"PANGOS, KEVIN",P006433   ,Foul (1),CM,,,Zalgiris Kaunas,0
PAM       ,,19,07:48,3,19,"SAN EMETERIO, FERNANDO",P000518   ,Foul Drawn (1),RV,,,Valencia Basket,0
PAM       ,,9,07:37,3,20,"VAN ROSSOM, SAM",PLRQ      ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0
ZAL       ,,13,07:32,3,21,"JANKUNAS, PAULIUS",PBWI      ,Def Rebound (1),D,,,Zalgiris Kaunas,0
ZAL       ,,6,07:18,3,22,"TOUPANE, AXEL",P002582   ,Missed Three Pointer (0/1 -  4 pt),3FGA,,,Zalgiris Kaunas,0
PAM       ,,,07:18,3,23,,          ,Def Rebound (1),D,,,Valencia Basket,0
PAM       ,,14,07:07,3,24,"DUBLJEVIC, BOJAN",P002742   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Valencia Basket,0
ZAL       ,,0,07:05,3,25,"DAVIES, BRANDON",P007870   ,Def Rebound (2),D,,,Zalgiris Kaunas,0
PAM       ,,19,07:03,3,26,"SAN EMETERIO, FERNANDO",P000518   ,Foul (1),CM,,,Valencia Basket,0
ZAL       ,,6,07:03,3,27,"TOUPANE, AXEL",P002582   ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0
PAM       ,,17,07:03,3,28,"MARTINEZ, RAFA",P001351   ,In,IN,,,Valencia Basket,0
PAM       ,,19,07:03,3,29,"SAN EMETERIO, FERNANDO",P000518   ,Out,OUT,,,Valencia Basket,0
ZAL       ,,6,07:03,3,30,"TOUPANE, AXEL",P002582   ,Free Throw In (1/1 -  5 pt),FTM,10.0,,Zalgiris Kaunas,0
ZAL       ,,3,07:03,3,31,"PANGOS, KEVIN",P006433   ,Assist (2),AS,,,Zalgiris Kaunas,0
ZAL       ,,6,07:03,3,32,"TOUPANE, AXEL",P002582   ,Free Throw In (2/2 -  6 pt),FTM,11.0,,Zalgiris Kaunas,0
PAM       ,,,07:03,3,33,,          ,Time Out (1),TOUT,,,Valencia Basket,0
          ,,,07:03,3,34,,          ,TV Time Out (1),TOUT_TV,,,,0
ZAL       ,,6,07:01,3,35,"TOUPANE, AXEL",P002582   ,Foul (1),CM,,,Zalgiris Kaunas,0
PAM       ,,9,07:01,3,36,"VAN ROSSOM, SAM",PLRQ      ,Foul Drawn (1),RV,,,Valencia Basket,0
PAM       ,,14,06:37,4,38,"DUBLJEVIC, BOJAN",P002742   ,Turnover (2),TO,,,Valencia Basket,0
ZAL       ,,3,06:35,4,39,"PANGOS, KEVIN",P006433   ,Steal (1),ST,,,Zalgiris Kaunas,0
ZAL       ,,13,06:28,4,40,"JANKUNAS, PAULIUS",PBWI      ,Two Pointer (1/1 -  5 pt),2FGM,13.0,,Zalgiris Kaunas,0
ZAL       ,,0,06:25,4,41,"DAVIES, BRANDON",P007870   ,Assist (1),AS,,,Zalgiris Kaunas,0
ZAL       ,,6,06:19,4,42,"TOUPANE, AXEL",P002582   ,Foul (2),CM,,,Zalgiris Kaunas,0
PAM       ,,9,06:19,4,43,"VAN ROSSOM, SAM",PLRQ      ,Foul Drawn (2),RV,,,Valencia Basket,0
ZAL       ,,6,06:19,4,44,"TOUPANE, AXEL",P002582   ,Out,OUT,,,Zalgiris Kaunas,0
ZAL       ,,22,06:19,4,45,"MICIC, VASILIJE",P002580   ,In,IN,,,Zalgiris Kaunas,0
ZAL       ,,22,06:14,4,46,"MICIC, VASILIJE",P002580   ,Foul (1),CM,,,Zalgiris Kaunas,0
PAM       ,,14,06:14,4,47,"DUBLJEVIC, BOJAN",P002742   ,Foul Drawn (1),RV,,,Valencia Basket,0
