CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,49,,          ,Begin Period,BP,,,,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,55,09:40,1,50,"JACKSON, PIERRE",P005112   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,09:20,1,51,"GREEN, ERICK",P005159   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,42,09:18,1,52,"DOORNEKAMP, AARON",P002763   ,Off Rebound (1),O,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,16,09:06,1,53,"VIVES, GUILLEM",P002361   ,Three Pointer (1/1 -  3 pt),3FGM,2.0,3.0,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,09:04,1,54,"GREEN, ERICK",P005159   ,Assist (1),AS,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,5,08:47,2,56,"ROLL, MICHAEL",P004974   ,Two Pointer (1/1 -  2 pt),2FGM,4.0,3.0,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,21,08:28,2,57,"PLEISS, TIBOR",PLHK      ,Foul Drawn (1),RV,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,08:28,2,58,"PARAKHOUSKI, ARTSIOM",P003034   ,Foul (1),CM,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,21,08:16,2,59,"PLEISS, TIBOR",PLHK      ,Two Pointer (1/1 -  2 pt),2FGM,4.0,5.0,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,08:16,2,60,"GREEN, ERICK",P005159   ,Assist (2),AS,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,55,07:51,3,62,"JACKSON, PIERRE",P005112   ,Two Pointer (2/2 -  4 pt),2FGM,6.0,5.0,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,0,07:29,3,63,"THOMAS, WILL",P005856   ,Three Pointer (1/1 -  3 pt),3FGM,6.0,8.0,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,07:26,3,64,"GREEN, ERICK",P005159   ,Assist (3),AS,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,07:12,3,65,"PARAKHOUSKI, ARTSIOM",P003034   ,Two Pointer (1/1 -  2 pt),2FGM,8.0,8.0,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,55,07:09,3,66,"JACKSON, PIERRE",P005112   ,Assist (1),AS,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,42,06:54,4,68,"DOORNEKAMP, AARON",P002763   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,0,06:52,4,69,"THOMAS, WILL",P005856   ,Off Rebound (1),O,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,06:42,4,70,"GREEN, ERICK",P005159   ,Three Pointer (1/1 -  3 pt),3FGM,8.0,11.0,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,16,06:41,4,71,"VIVES, GUILLEM",P002361   ,Assist (1),AS,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,,06:41,4,72,,          ,Time Out (1),TOUT,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,7,06:13,4,73,"KANE, DEANDRE",P005781   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,06:11,4,74,"PARAKHOUSKI, ARTSIOM",P003034   ,Off Rebound (1),O,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,06:09,4,75,"PARAKHOUSKI, ARTSIOM",P003034   ,Two Pointer (2/2 -  4 pt),2FGM,10.0,11.0,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,05:51,5,77,"GREEN, ERICK",P005159   ,Missed Two Pointer (0/2 -  3 pt),2FGA,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,05:48,5,78,"GREEN, ERICK",P005159   ,Off Rebound (1),O,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,16,05:46,5,79,"VIVES, GUILLEM",P002361   ,Three Pointer (2/2 -  6 pt),3FGM,10.0,14.0,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,05:43,5,80,"GREEN, ERICK",P005159   ,Assist (4),AS,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,05:31,5,81,"PARAKHOUSKI, ARTSIOM",P003034   ,Foul Drawn (1),RV,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,21,05:31,5,82,"PLEISS, TIBOR",PLHK      ,Foul (1),CM,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,05:31,5,83,"PARAKHOUSKI, ARTSIOM",P003034   ,Free Throw In (1/1 -  5 pt),FTM,11.0,14.0,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,5,05:31,5,84,"ROLL, MICHAEL",P004974   ,Assist (1),AS,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,05:31,5,85,"PARAKHOUSKI, ARTSIOM",P003034   ,Free Throw In (2/2 -  6 pt),FTM,12.0,14.0,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,42,05:15,5,86,"DOORNEKAMP, AARON",P002763   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,43,05:12,5,87,"BOLDEN, JONAH",P007988   ,Def Rebound (1),D,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,05:08,5,88,"PARAKHOUSKI, ARTSIOM",P003034   ,Two Pointer (3/3 -  8 pt),2FGM,14.0,14.0,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,55,05:06,5,89,"JACKSON, PIERRE",P005112   ,Assist (2),AS,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,0,04:56,6,91,"THOMAS, WILL",P005856   ,Foul Drawn (1),RV,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,43,04:56,6,92,"BOLDEN, JONAH",P007988   ,Missed Free Throw (0/1 -  0 pt),FTA,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,43,04:46,6,93,"BOLDEN, JONAH",P007988   ,Foul (1),CM,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,5,04:26,6,94,"ROLL, MICHAEL",P004974   ,Missed Two Pointer (1/2 -  2 pt),2FGA,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,04:20,6,95,"GREEN, ERICK",P005159   ,Def Rebound (1),D,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,19,04:16,6,96,"SAN EMETERIO, FERNANDO",P000518   ,In,IN,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,21,04:16,6,97,"PLEISS, TIBOR",PLHK      ,Out,OUT,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,42,04:16,6,98,"DOORNEKAMP, AARON",P002763   ,Out,OUT,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,51,04:16,6,99,"HLINASON, TRYGGVI",P008041   ,In,IN,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,9,04:16,6,100,"TYUS, ALEX",P004119   ,In,IN,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,04:16,6,101,"PARAKHOUSKI, ARTSIOM",P003034   ,Out,OUT,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,9,04:16,6,102,"TYUS, ALEX",P004119   ,Two Pointer (1/1 -  2 pt),2FGM,16.0,14.0,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,5,04:16,6,103,"ROLL, MICHAEL",P004974   ,Assist (2),AS,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,51,03:36,7,105,"HLINASON, TRYGGVI",P008041   ,Two Pointer (1/1 -  2 pt),2FGM,16.0,16.0,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,16,03:36,7,106,"VIVES, GUILLEM",P002361   ,Assist (2),AS,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,55,03:36,7,175,"JACKSON, PIERRE",P005112   ,Turnover (1),TO,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,1,03:36,7,107,"THOMAS, DESHAUN",P005094   ,In,IN,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,5,03:36,7,108,"ROLL, MICHAEL",P004974   ,Out,OUT,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,03:36,7,109,"PARAKHOUSKI, ARTSIOM",P003034   ,In,IN,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,55,03:36,7,110,"JACKSON, PIERRE",P005112   ,Out,OUT,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,9,03:36,7,111,"VAN ROSSOM, SAM",PLRQ      ,In,IN,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,16,03:36,7,112,"VIVES, GUILLEM",P002361   ,Out,OUT,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,43,03:06,7,114,"BOLDEN, JONAH",P007988   ,Foul (2),CM,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,0,03:06,7,115,"THOMAS, WILL",P005856   ,Foul Drawn (2),RV,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,9,03:06,7,116,"VAN ROSSOM, SAM",PLRQ      ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,9,03:06,7,117,"TYUS, ALEX",P004119   ,Def Rebound (1),D,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,9,03:06,7,118,"TYUS, ALEX",P004119   ,Turnover (1),TO,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,7,03:06,7,119,"KANE, DEANDRE",P005781   ,Out,OUT,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,15,03:06,7,120,"COHEN, JAKE",P005145   ,In,IN,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,30,03:06,7,121,"COLE, NORRIS",P007989   ,In,IN,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,43,03:06,7,122,"BOLDEN, JONAH",P007988   ,Out,OUT,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,45,03:06,7,123,"PARAKHOUSKI, ARTSIOM",P003034   ,Out,OUT,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,55,03:06,7,124,"JACKSON, PIERRE",P005112   ,In,IN,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,17,03:06,7,125,"MARTINEZ, RAFA",P001351   ,In,IN,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,32,03:06,7,126,"GREEN, ERICK",P005159   ,Out,OUT,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,0,02:31,8,128,"THOMAS, WILL",P005856   ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,55,02:29,8,129,"JACKSON, PIERRE",P005112   ,Def Rebound (1),D,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,0,02:27,8,130,"THOMAS, WILL",P005856   ,Foul (1),CM,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,30,02:27,8,131,"COLE, NORRIS",P007989   ,Foul Drawn (1),RV,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,0,02:27,8,132,"THOMAS, WILL",P005856   ,Out,OUT,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
PAM       ,,10,02:27,8,133,"RUDEZ, DAMJAN",PJZH      ,In,IN,,,Valencia Basket,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,12,02:27,8,134,"DIBARTOLOMEO, JOHN",P007990   ,In,IN,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
TEL       ,,55,02:27,8,135,"JACKSON, PIERRE",P005112   ,Out,OUT,,,Maccabi FOX Tel Aviv,0,Maccabi FOX Tel Aviv,TEL,Valencia Basket,PAM
