CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,3,09:45,1,3,"PANGOS, KEVIN",P006433   ,Turnover (1),TO,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,14,09:44,1,4,"GIST, JAMES",P002980   ,Steal (1),ST,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,14,09:25,1,5,"GIST, JAMES",P002980   ,Two Pointer (1/1 -  2 pt),2FGM,,2.0,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,14,09:07,1,6,"GIST, JAMES",P002980   ,Foul (1),CM,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,44,09:07,1,7,"KAVALIAUSKAS, ANTANAS",P000399   ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,3,08:57,2,9,"PANGOS, KEVIN",P006433   ,Turnover (2),TO,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,14,08:55,2,10,"GIST, JAMES",P002980   ,Steal (2),ST,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,0,08:43,2,11,"SINGLETON, CHRIS",P006614   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,24,08:40,2,12,"LOJESKI, MATT",P003608   ,Off Rebound (1),O,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,33,08:30,2,13,"CALATHES, NICK",P001932   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,30,08:28,2,14,"WHITE, AARON",P006505   ,Def Rebound (1),D,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,6,08:06,2,15,"TOUPANE, AXEL",P002582   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,33,08:03,2,16,"CALATHES, NICK",P001932   ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,14,08:01,2,17,"GIST, JAMES",P002980   ,Offensive Foul (2),OF,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,14,08:01,2,18,"GIST, JAMES",P002980   ,Turnover (1),TO,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,3,08:01,2,19,"PANGOS, KEVIN",P006433   ,Foul Drawn (1),RV,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,3,07:44,3,21,"PANGOS, KEVIN",P006433   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,24,07:42,3,22,"LOJESKI, MATT",P003608   ,Def Rebound (1),D,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,33,07:24,3,23,"CALATHES, NICK",P001932   ,Missed Three Pointer (0/2 -  0 pt),3FGA,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,24,07:24,3,24,"LOJESKI, MATT",P003608   ,Off Rebound (2),O,,,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
PAN       ,,24,07:24,3,25,"LOJESKI, MATT",P003608   ,Two Pointer (1/1 -  2 pt),2FGM,,4.0,Panathinaikos Superfoods Athens,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,92,07:06,3,26,"ULANOVAS, EDGARAS",P002329   ,Missed Three Pointer (0/1 -  0 pt),3FGA,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,6,07:04,3,27,"TOUPANE, AXEL",P002582   ,Off Rebound (1),O,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,6,07:02,3,28,"TOUPANE, AXEL",P002582   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,44,07:00,3,29,"KAVALIAUSKAS, ANTANAS",P000399   ,Off Rebound (1),O,,,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
ZAL       ,,3,06:54,4,31,"PANGOS, KEVIN",P006433   ,Three Pointer (1/1 -  3 pt),3FGM,3.0,4.0,Zalgiris Kaunas,0,Zalgiris Kaunas,ZAL,Panathinaikos Superfoods Athens,PAN
