CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
          ,,,,1,2,,          ,Begin Period,BP,,,,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,13,09:44,1,3,"RODRIGUEZ, SERGIO",PCVM      ,Three Pointer (1/1 -  3 pt),3FGM,,3.0,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,7,09:19,1,4,"NIKOLIC, ALEKSEJ",P003703   ,Two Pointer (1/1 -  2 pt),2FGM,2.0,3.0,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,11,09:19,1,5,"ANTONOV, SEMEN",P004941   ,Foul (1),CM,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,7,09:19,1,6,"NIKOLIC, ALEKSEJ",P003703   ,Foul Drawn (1),RV,,,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,7,09:18,1,7,"NIKOLIC, ALEKSEJ",P003703   ,Free Throw In (1/1 -  3 pt),FTM,3.0,3.0,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,11,08:53,2,9,"ANTONOV, SEMEN",P004941   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,3,08:49,2,10,"WRIGHT, DORELL",P008049   ,Def Rebound (1),D,,,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,0,08:44,2,11,"HACKETT, DANIEL",P001844   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,,08:42,2,12,,          ,Def Rebound (1),D,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,13,08:22,2,13,"RODRIGUEZ, SERGIO",PCVM      ,Missed Three Pointer (1/2 -  3 pt),3FGA,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,11,08:20,2,14,"ANTONOV, SEMEN",P004941   ,Off Rebound (1),O,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,13,08:13,2,15,"RODRIGUEZ, SERGIO",PCVM      ,Turnover (1),TO,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,43,08:09,2,16,"RADOSEVIC, LEON",PLEM      ,Steal (1),ST,,,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,0,08:05,2,17,"HACKETT, DANIEL",P001844   ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,42,08:04,2,18,"HINES, KYLE",P002812   ,Def Rebound (1),D,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,22,08:04,2,19,"HIGGINS, CORY",P006450   ,Turnover (1),TO,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,42,07:46,3,21,"HINES, KYLE",P002812   ,Foul (1),CM,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,2,07:46,3,22,"HICKMAN, RICKY",P004159   ,Foul Drawn (1),RV,,,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
CSK       ,,42,07:43,3,23,"HINES, KYLE",P002812   ,Foul (2),CM,,,CSKA Moscow,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,2,07:43,3,24,"HICKMAN, RICKY",P004159   ,Foul Drawn (2),RV,,,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
BAM       ,,2,07:43,3,25,"HICKMAN, RICKY",P004159   ,Turnover (1),TO,,,Brose Bamberg,0,Brose Bamberg,BAM,CSKA Moscow,CSK
